,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,340.391,142.307,345.128,137.644,345.633,142.579,355.542,147.627,370.796,152.684,380.671,152.568,380.645,147.745,381.03,147.745,385.811,147.687,386.023,152.704
neck,340.243,178.19,345.152,183.071,350.459,183.281,355.589,188.262,375.585,193.151,380.673,193.223,380.75,188.298,380.81,188.221,381.027,193.151,385.761,198.202
RShoulder,299.89,182.947,304.807,183.183,315.002,183.373,330.15,188.302,340.035,193.175,340.486,198.203,345.094,188.27,345.279,188.192,345.415,188.323,350.373,198.232
RElbow,294.428,228.846,299.481,243.847,299.866,238.966,304.933,248.89,305.063,233.917,319.914,248.99,335.052,243.917,340.231,233.842,335.237,238.893,335.112,243.863
RWrist,335.303,223.695,335.218,223.423,335.286,223.685,340.209,228.925,345.563,249.022,350.477,243.842,365.637,223.668,385.771,218.613,355.522,233.792,355.582,233.853
LShoulder,380.717,177.978,380.975,183.018,386.138,183.175,391.079,188.127,401.084,188.226,411.203,188.247,411.346,188.272,411.318,188.196,421.172,193.159,421.302,193.34
LElbow,426.451,208.445,426.522,213.374,436.601,218.294,446.76,218.763,451.875,218.624,456.775,218.615,441.797,223.48,446.784,218.485,461.78,218.502,461.81,218.483
LWrist,456.735,173.008,461.82,177.843,461.884,182.882,472.141,208.308,467.349,183.285,472.313,188.203,461.912,203.345,472.253,183.292,482.35,183.362,492.294,188.192
MidHip,340.291,304.772,345.31,305.062,350.51,305.017,355.585,309.925,370.803,314.852,380.594,309.993,380.612,309.876,380.627,304.929,380.784,304.976,380.812,305.058
RHip,309.774,304.83,320.03,309.763,335.213,305.055,340.178,309.95,345.14,314.847,345.594,309.989,345.641,309.851,350.351,304.879,350.488,304.886,350.572,304.983
RKnee,304.991,416.163,305.058,416.292,319.943,416.272,330.19,406.232,335.285,406.29,340.175,406.175,340.313,401.213,340.38,396.164,340.425,396.175,340.46,396.16
RAnkle,309.99,472.287,304.952,472.286,309.885,472.284,314.888,472.24,325.005,472.252,335.053,472.247,335.017,472.243,335.212,472.247,335.241,472.241,339.99,472.239
LHip,365.614,304.754,375.826,305.036,381.006,304.932,385.761,309.84,386.232,314.857,391.099,310.055,391.061,309.959,391.05,305.006,396.092,309.754,396.106,309.833
LKnee,380.74,406.166,380.999,416.406,385.851,411.357,385.783,416.217,385.964,416.414,385.986,416.224,386.053,411.311,386.112,406.225,386.097,411.175,386.121,406.201
LAnkle,386.081,472.281,386.14,472.292,386.174,472.28,385.801,472.271,381.058,472.292,380.895,472.295,381.037,472.279,380.999,472.275,380.954,472.275,381.007,472.277
REye,335.273,137.382,340.119,137.234,345.205,137.643,345.573,142.589,355.567,147.51,370.799,142.806,375.571,142.704,380.678,142.66,380.877,142.654,381.082,147.539
LEye,345.32,137.265,345.544,137.177,355.555,137.602,370.643,142.538,380.616,142.798,381.031,142.745,381.044,142.716,385.979,142.752,386.231,142.655,391.138,147.542
REar,310.051,142.252,319.957,142.266,335.307,142.55,340.361,147.578,345.375,147.749,350.496,152.679,355.472,152.564,365.538,147.712,370.624,147.725,375.719,152.739
LEar,350.562,137.494,360.564,137.556,375.803,142.516,380.807,147.583,385.742,147.764,386.158,147.765,386.24,152.557,391.133,152.618,401.17,152.566,406.274,157.767
LBigToe,385.938,472.325,386.147,472.362,386.221,472.341,386.05,472.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSmallToe,390.976,472.32,0.0,0.0,396.046,472.335,391.0,472.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHeel,385.867,472.282,385.982,472.302,386.052,472.279,0.0,0.0,380.931,472.291,380.761,472.295,380.843,472.274,380.786,472.27,380.741,472.268,380.806,472.272
RBigToe,0.0,0.0,0.0,0.0,0.0,0.0,314.9,472.312,314.951,472.324,325.052,472.311,325.141,472.308,335.047,472.301,330.189,472.301,335.079,472.291
RSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,309.826,472.313,314.872,472.322,320.051,472.307,320.03,472.301,325.124,472.296,325.093,472.292,330.084,472.284
RHeel,319.992,472.275,309.918,472.281,314.974,472.255,320.013,472.213,325.073,472.238,0.0,0.0,0.0,0.0,335.113,472.247,335.139,472.243,0.0,0.0
