,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,299.795,147.673,299.938,147.768,305.047,157.641,314.857,157.636,325.132,147.791,340.111,142.813,345.252,147.697,350.464,147.657,375.818,147.715,380.617,147.573
neck,299.741,188.167,299.949,193.146,304.908,198.21,309.907,193.349,314.952,188.245,340.014,188.175,340.328,193.187,350.431,193.314,375.617,193.281,380.674,188.202
RShoulder,264.055,193.124,264.243,198.204,269.379,198.333,279.343,198.266,289.579,188.205,299.689,188.078,304.669,193.249,319.944,193.351,339.989,193.222,340.335,188.092
RElbow,243.977,248.86,249.013,253.989,248.992,249.058,259.013,248.968,259.325,233.884,264.083,228.79,264.422,243.957,294.481,248.871,294.734,238.832,304.671,228.903
RWrist,269.454,243.978,274.372,238.776,264.261,228.846,259.351,248.915,299.859,254.013,299.635,228.836,289.581,228.741,320.075,218.707,319.92,253.875,345.283,243.955
LShoulder,335.268,183.304,340.258,188.171,345.201,193.209,345.584,188.351,350.333,188.147,370.765,188.089,380.563,188.271,386.01,193.304,406.216,193.152,416.205,188.12
LElbow,370.656,218.497,385.731,213.491,386.161,213.291,391.177,213.377,396.125,218.275,421.403,213.339,426.297,213.318,436.641,213.436,461.8,218.491,461.905,218.42
LWrist,386.113,198.318,421.128,182.976,426.444,178.006,431.482,183.003,436.688,183.321,462.101,183.298,467.274,188.116,492.315,188.103,507.526,188.148,507.533,188.309
MidHip,304.709,304.562,304.893,304.76,305.021,305.051,314.837,309.852,315.03,304.749,335.196,304.813,340.187,305.052,345.448,309.944,355.513,310.058,375.563,304.877
RHip,284.399,304.634,289.443,304.828,289.579,309.804,294.729,309.936,299.606,304.816,304.659,304.868,305.002,309.756,325.093,309.919,340.049,309.994,340.532,304.798
RKnee,289.498,396.028,289.609,401.11,289.537,411.193,299.36,411.329,299.554,406.291,299.775,406.27,304.602,416.222,304.808,406.276,309.925,411.33,320.074,401.131
RAnkle,299.561,472.237,299.517,472.256,299.56,472.276,299.634,472.276,299.849,472.25,299.911,472.27,304.57,472.279,304.538,472.27,299.899,472.275,304.64,472.257
LHip,335.117,299.915,340.032,304.655,340.207,304.914,345.171,305.052,345.148,304.663,350.539,304.75,360.569,305.022,380.62,309.932,385.792,310.018,390.948,304.969
LKnee,345.221,385.954,345.447,386.183,350.508,396.186,365.638,401.124,360.517,386.008,380.578,391.047,381.006,406.229,385.743,406.251,390.918,416.203,390.98,406.223
LAnkle,360.611,472.24,375.739,472.251,381.019,472.276,385.99,472.263,386.139,472.237,391.058,472.264,391.21,472.271,391.144,472.277,396.051,472.294,396.005,472.277
REye,294.735,142.668,299.53,142.745,304.61,147.63,304.939,147.576,310.027,142.723,334.99,142.488,340.296,142.674,345.354,142.609,365.637,142.688,370.742,142.571
LEye,304.731,142.609,304.905,142.698,314.938,147.597,325.142,147.558,335.199,142.75,340.504,142.435,345.639,142.642,360.622,142.622,380.853,142.674,381.021,142.538
REar,279.386,147.636,284.524,147.763,299.437,157.689,299.725,152.761,304.685,147.619,309.93,147.505,325.095,152.564,340.097,152.612,345.558,147.742,350.578,147.575
LEar,309.901,147.573,314.947,147.717,335.03,157.714,340.098,157.654,340.333,152.698,345.673,142.825,360.511,147.764,375.893,152.691,385.958,147.769,390.891,147.541
LBigToe,0.0,0.0,365.592,472.269,380.818,472.304,385.827,472.275,385.942,472.244,385.941,472.266,0.0,0.0,0.0,0.0,391.183,472.342,391.094,472.327
LSmallToe,0.0,0.0,385.867,472.284,391.057,472.299,396.103,472.278,401.136,472.262,401.141,472.285,0.0,0.0,0.0,0.0,406.289,472.333,406.228,472.311
LHeel,360.612,472.245,375.793,472.259,381.035,472.279,386.02,472.268,386.139,472.245,390.965,472.268,391.073,472.274,391.027,472.284,396.023,472.3,0.0,0.0
RBigToe,299.572,472.284,299.555,472.315,299.578,472.344,299.774,472.353,0.0,0.0,0.0,0.0,304.864,472.36,299.788,472.328,0.0,0.0,304.712,472.307
RSmallToe,294.498,472.292,294.6,472.319,294.525,472.346,294.569,472.352,0.0,0.0,0.0,0.0,299.693,472.357,299.683,472.338,0.0,0.0,299.693,472.323
RHeel,299.765,472.233,299.7,472.251,304.634,472.265,304.725,472.278,304.861,472.253,304.935,472.26,309.794,472.278,304.959,472.25,304.781,472.255,304.925,472.24
