,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,355.431,147.743,365.634,147.727,375.858,147.769,375.849,147.664,380.549,147.494,380.559,147.496,380.618,147.511,375.789,147.554,365.69,147.709,355.599,147.493
neck,355.446,193.209,365.663,193.195,375.814,193.242,380.527,193.142,380.557,188.233,375.891,188.18,375.877,188.156,375.577,188.198,365.571,188.224,355.536,188.102
RShoulder,325.09,193.283,335.0,193.148,340.171,193.302,340.253,193.228,340.307,188.299,340.271,188.167,340.225,188.169,340.04,188.197,335.148,188.251,330.119,188.219
RElbow,304.967,249.027,304.623,238.967,304.91,253.87,314.953,254.111,324.967,248.948,320.006,238.817,319.988,243.85,330.079,249.062,330.118,254.037,320.093,253.957
RWrist,340.085,264.084,340.038,264.233,340.233,249.035,345.352,238.831,355.63,243.83,370.609,254.007,365.578,243.872,360.581,228.702,360.516,228.78,375.737,248.937
LShoulder,390.957,188.178,396.153,188.242,406.21,188.302,411.182,188.202,411.202,188.039,406.315,183.36,411.249,183.375,401.23,188.08,396.016,188.179,391.04,183.313
LElbow,436.606,223.489,441.82,218.8,451.853,223.508,451.88,218.73,456.94,218.461,456.873,218.285,461.758,218.356,456.946,218.53,451.786,218.639,441.746,218.712
LWrist,466.989,183.178,467.352,182.994,472.214,183.179,472.3,183.195,477.197,183.262,472.324,183.115,477.136,182.872,477.239,178.077,472.129,182.915,467.212,183.275
MidHip,355.577,305.022,360.546,305.042,370.679,309.799,370.732,304.994,375.575,304.963,370.733,304.981,370.762,305.056,365.619,305.041,355.638,310.028,355.507,310.058
RHip,340.215,305.049,340.266,305.0,340.532,309.761,345.101,304.941,345.202,304.901,345.102,304.906,340.548,304.963,340.42,305.009,340.255,310.016,340.163,310.053
RKnee,330.107,391.201,335.161,391.043,335.266,396.011,335.212,396.132,335.242,395.991,335.284,401.068,335.237,401.152,335.167,391.204,334.981,406.217,330.047,411.259
RAnkle,310.004,472.243,315.058,472.236,330.067,472.229,335.01,472.231,335.046,472.23,330.187,472.228,319.934,472.259,314.893,472.257,310.057,472.268,309.87,472.28
LHip,385.678,305.015,385.773,305.078,386.118,309.862,386.173,309.756,386.195,305.063,386.168,305.072,386.203,309.874,385.912,309.759,385.748,310.004,381.108,310.048
LKnee,380.965,406.209,380.974,401.236,385.735,411.183,385.845,411.316,381.064,411.238,385.676,416.227,381.0,416.353,380.902,411.237,380.893,416.317,380.829,421.224
LAnkle,380.677,472.269,380.786,472.268,375.866,472.276,380.916,472.285,375.804,472.279,380.651,472.282,380.596,472.289,380.628,472.276,380.632,472.284,380.758,472.296
REye,345.492,142.669,350.537,142.651,365.692,142.726,365.691,142.665,370.578,142.516,370.614,142.502,370.688,142.535,365.548,142.564,350.533,142.654,345.556,142.452
LEye,365.687,142.634,375.74,142.636,380.872,142.71,380.87,142.609,380.947,142.439,380.957,142.442,380.998,142.453,380.837,142.501,375.781,142.611,370.704,142.388
REar,340.267,147.775,345.213,147.72,345.616,147.737,345.634,147.659,345.622,147.575,345.635,147.524,345.643,147.478,345.45,147.551,345.186,147.572,340.263,142.759
LEar,380.655,147.733,381.028,147.757,385.969,147.77,386.006,147.66,386.106,147.516,386.133,142.829,386.16,142.805,385.98,147.55,381.083,147.66,380.831,142.716
LBigToe,381.063,472.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.024,472.325,381.021,472.292,381.043,472.318,0.0,0.0
LSmallToe,386.044,472.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.873,472.33,385.934,472.287,385.873,472.321,0.0,0.0
LHeel,375.846,472.264,380.72,472.26,375.77,472.273,380.891,472.284,375.729,472.278,380.646,472.282,0.0,0.0,375.801,472.273,0.0,0.0,380.725,472.306
RBigToe,0.0,0.0,314.949,472.296,325.135,472.28,330.078,472.291,330.062,472.283,330.113,472.284,310.014,472.321,309.942,472.311,309.986,472.332,309.923,472.342
RSmallToe,0.0,0.0,304.95,472.284,314.985,472.274,320.064,472.287,320.006,472.276,319.982,472.279,309.952,472.316,304.953,472.31,309.805,472.329,304.867,472.341
RHeel,314.961,472.233,320.089,472.232,330.076,472.226,335.038,472.222,335.035,472.22,330.16,472.22,320.07,472.24,319.932,472.237,314.956,472.239,310.029,472.253
