,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,375.808,172.989,380.831,173.029,386.205,172.755,396.109,162.711,416.167,162.775,421.118,162.761,421.135,167.797,421.535,172.839,421.679,173.003,426.406,177.721
neck,380.638,213.407,380.928,213.434,386.165,208.446,396.071,198.372,416.332,198.283,421.325,198.386,421.531,203.403,426.498,213.43,431.491,213.558,431.716,218.282
RShoulder,345.205,213.582,345.588,213.552,360.596,213.386,370.69,198.331,380.839,198.328,385.809,203.333,386.115,208.315,391.175,213.518,401.175,213.494,406.254,213.542
RElbow,330.046,259.06,340.086,259.115,340.428,258.918,345.189,253.951,345.461,243.861,350.603,253.952,370.639,258.943,375.581,258.957,375.824,254.16,375.776,254.049
RWrist,355.512,223.902,350.639,223.895,355.459,233.832,375.592,233.803,375.873,228.738,380.964,228.829,386.046,228.78,391.05,244.023,396.046,259.349,406.119,259.208
LShoulder,406.149,213.411,416.143,213.504,421.654,208.457,431.477,198.358,436.747,198.235,451.875,198.38,456.77,208.363,462.032,213.508,466.894,213.596,467.152,218.354
LElbow,426.456,238.787,426.723,253.888,446.82,233.729,451.837,248.932,461.912,223.732,461.945,233.903,467.151,243.872,472.055,253.905,467.259,264.019,472.155,264.225
LWrist,456.726,193.196,461.721,208.427,466.914,188.203,466.941,193.247,477.262,188.245,461.996,213.462,497.339,193.254,502.27,188.349,431.52,258.89,497.326,218.476
MidHip,380.577,309.908,380.842,309.857,386.09,305.062,391.042,305.065,411.19,304.978,416.266,305.086,421.139,310.056,421.315,315.017,421.441,315.031,421.471,314.993
RHip,345.6,309.915,355.414,309.832,370.775,305.029,375.87,305.035,385.681,304.994,385.962,305.023,386.212,309.95,391.033,314.861,391.175,310.044,391.199,310.005
RKnee,345.131,406.269,345.458,406.137,350.37,396.127,360.483,401.079,375.654,390.966,375.803,391.043,375.793,401.161,375.826,401.226,380.583,396.148,380.67,396.13
RAnkle,345.375,472.256,345.588,472.269,345.434,472.242,345.504,472.243,350.523,472.252,350.508,472.245,350.527,472.258,355.564,472.253,370.704,472.244,370.623,472.24
LHip,391.017,309.921,395.996,309.888,421.132,305.042,421.404,305.07,426.582,304.999,426.743,309.869,431.541,315.001,431.747,320.064,436.662,325.022,436.734,324.991
LKnee,406.25,396.12,421.109,396.194,421.666,391.125,426.514,396.1,426.715,391.161,426.744,406.235,426.776,416.424,431.501,421.402,431.555,421.209,431.506,421.195
LAnkle,426.508,472.278,426.678,472.272,431.674,472.25,431.685,472.26,431.672,472.265,431.615,472.266,431.756,472.283,431.611,472.288,431.568,472.276,431.549,472.278
REye,365.729,167.834,375.788,167.838,385.775,162.691,386.178,152.585,401.13,152.635,411.228,152.563,411.339,152.725,421.14,162.708,421.351,167.749,421.519,167.822
LEye,380.859,167.842,385.761,167.793,396.109,157.757,411.224,147.754,421.272,152.668,421.538,152.618,421.564,152.768,426.492,157.806,426.643,162.847,431.494,162.874
REar,350.564,177.742,365.572,173.022,380.605,172.791,381.042,162.709,386.21,167.755,395.994,162.77,401.224,162.855,416.191,172.833,421.231,177.789,421.276,177.873
LEar,386.002,177.727,390.984,173.019,416.248,167.905,421.304,162.743,426.409,162.832,426.713,162.739,431.578,167.8,441.756,172.802,451.729,172.894,456.821,172.92
LBigToe,426.392,472.288,426.497,472.286,0.0,0.0,431.533,472.282,431.533,472.283,431.61,472.318,431.772,472.35,431.576,472.348,431.542,472.327,431.521,472.33
LSmallToe,431.685,472.283,431.706,472.28,0.0,0.0,451.841,472.282,456.816,472.292,441.709,472.313,441.807,472.347,441.696,472.345,441.772,472.32,441.705,472.325
LHeel,426.506,472.279,426.611,472.274,431.677,472.26,431.654,472.264,431.609,472.264,0.0,0.0,431.618,472.28,431.548,472.285,0.0,0.0,0.0,0.0
RBigToe,345.501,472.301,345.479,472.32,345.409,472.278,345.554,472.285,350.445,472.303,345.575,472.304,345.577,472.339,350.496,472.329,365.56,472.313,360.616,472.306
RSmallToe,345.238,472.314,345.329,472.326,340.448,472.292,345.29,472.3,345.446,472.305,345.409,472.305,345.458,472.334,350.499,472.327,365.599,472.312,360.556,472.301
RHeel,350.464,472.244,355.507,472.254,350.418,472.243,350.462,472.238,360.537,472.244,355.572,472.239,355.536,472.233,360.596,472.237,370.75,472.234,370.691,472.231
