,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,426.472,96.6096,426.452,96.5711,426.326,96.6023,421.593,96.5814,421.506,91.891,421.463,91.8075,421.271,91.8386,421.259,96.6007,416.3,96.5699,401.219,96.6146
neck,421.64,137.358,421.605,137.443,421.521,137.395,421.463,137.204,421.341,137.225,421.245,137.229,421.271,137.277,421.217,137.335,421.144,137.365,416.352,137.268
RShoulder,385.74,132.239,385.764,132.361,381.089,132.299,381.063,127.302,381.0,127.296,380.843,127.356,380.842,132.323,380.766,137.181,380.666,137.263,375.887,137.208
RElbow,340.172,91.8504,340.115,96.8064,340.198,91.6959,340.27,91.6796,340.32,81.5956,340.44,86.7419,340.124,91.7641,335.152,96.8412,330.043,96.8475,330.034,96.8274
RWrist,340.448,41.0449,340.198,46.0293,340.28,35.9564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.167,46.0251,335.304,41.0036,335.297,30.865
LShoulder,462.145,137.488,462.061,137.624,462.004,137.477,461.871,137.239,456.869,137.262,456.805,137.181,456.873,137.2,456.864,137.225,456.765,137.255,451.783,137.149
LElbow,512.868,102.114,512.726,107.137,507.904,96.6349,507.475,91.7006,502.534,91.7924,502.294,91.8062,502.387,91.6717,502.642,91.6473,502.546,91.7001,497.48,86.74
LWrist,502.769,56.0065,507.48,56.2648,502.715,51.0147,502.472,40.9483,502.262,46.0045,497.581,46.1116,497.349,41.0297,492.333,46.1271,487.392,50.9533,477.34,45.9855
MidHip,416.281,264.047,416.231,264.051,411.295,264.286,411.251,264.198,411.249,264.159,411.307,264.155,411.341,264.143,416.146,264.169,411.263,264.199,411.172,264.167
RHip,385.707,259.278,381.073,259.295,380.946,264.136,380.893,264.051,380.94,264.058,380.945,264.066,380.943,264.054,381.01,264.073,380.902,264.145,380.876,264.126
RKnee,370.67,370.75,365.666,370.673,365.735,370.749,365.685,370.749,365.735,370.687,365.729,370.715,365.697,375.599,365.725,370.746,365.733,375.59,370.585,370.644
RAnkle,345.641,472.222,345.462,472.232,345.563,472.226,345.53,472.238,345.543,472.216,345.532,472.221,345.525,472.221,345.519,472.206,345.595,472.224,350.396,472.22
LHip,431.708,264.222,431.684,264.224,431.546,264.45,431.508,264.364,426.789,264.285,431.557,264.269,431.609,264.253,431.625,264.296,431.548,264.276,426.803,264.228
LKnee,441.726,370.765,441.778,370.594,436.551,370.801,436.621,370.775,436.633,365.641,431.716,365.715,436.635,375.583,436.631,375.64,431.781,375.603,431.761,365.721
LAnkle,441.782,472.23,451.789,472.212,441.741,472.217,441.702,472.225,451.766,472.216,441.787,472.219,446.879,472.222,436.697,472.222,436.72,472.236,441.757,472.204
REye,421.536,86.6334,421.515,86.6073,421.41,86.6793,421.237,86.6833,421.158,86.6586,416.426,86.6013,416.161,86.6332,416.152,86.7543,401.25,86.7975,391.138,91.6349
LEye,431.628,86.6627,431.605,86.6254,426.78,86.6735,426.587,86.6509,426.51,86.6743,426.456,81.7218,426.268,86.6169,426.261,86.6978,421.411,86.6478,416.308,86.7176
REar,416.296,91.8861,416.293,96.5383,416.201,96.5461,411.342,96.5408,406.182,91.8378,401.094,96.5485,391.228,96.6544,391.165,96.6759,386.212,96.7555,386.009,96.829
LEar,451.914,96.6751,451.892,96.6973,446.816,96.6635,441.66,96.6161,436.64,96.6669,436.588,96.5511,431.68,96.6354,431.643,96.6326,426.791,96.6156,426.45,96.6473
LBigToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.681,472.241
LSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.958,472.254
LHeel,441.669,472.24,446.831,472.23,441.683,472.232,441.667,472.244,446.859,472.24,441.757,472.239,446.849,472.24,436.592,472.233,436.676,472.249,441.717,472.223
RBigToe,345.347,472.247,340.348,472.254,345.299,472.246,345.292,472.254,345.397,472.24,345.295,472.243,345.332,472.242,345.254,472.233,345.276,472.245,345.369,472.248
RSmallToe,340.273,472.255,340.202,472.263,340.272,472.252,340.278,472.265,340.294,472.245,340.28,472.252,340.3,472.253,340.192,472.24,340.241,472.255,340.313,472.25
RHeel,355.547,472.228,355.423,472.238,355.508,472.235,355.456,472.244,355.46,472.227,355.454,472.23,355.447,472.229,355.474,472.221,355.536,472.235,360.588,472.231
