,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,390.983,96.5997,390.988,96.602,386.169,91.8262,386.166,91.8505,385.979,96.6413,386.236,96.6264,390.965,96.6194,390.931,96.6231,390.962,96.5848,391.025,96.5889
neck,411.276,137.159,401.226,137.155,391.181,132.418,391.16,137.163,391.098,137.248,391.097,137.231,391.064,137.242,391.058,137.228,391.06,137.237,391.108,137.209
RShoulder,375.606,137.243,365.628,137.219,355.533,132.415,355.539,137.166,355.524,137.228,360.508,137.162,355.579,137.182,355.531,132.421,355.496,132.407,355.571,132.356
RElbow,330.228,91.8085,320.081,86.5772,314.884,86.6343,310.011,86.738,314.867,81.7082,330.043,71.6216,330.106,76.5731,330.073,71.6244,330.065,66.624,330.106,71.5422
RWrist,335.108,35.9243,0.0,0.0,330.195,35.8969,335.116,41.0608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LShoulder,446.772,132.167,441.616,127.376,431.597,127.355,431.52,132.182,426.792,132.27,426.69,132.428,426.663,137.127,426.706,137.149,426.731,137.156,426.747,137.152
LElbow,482.273,76.5577,477.203,76.6792,477.282,71.6319,472.359,71.5609,472.17,66.6232,466.89,81.6425,462.201,86.6013,466.941,81.7234,466.975,81.67,467.021,81.5666
LWrist,467.367,35.9611,467.16,40.9762,466.841,40.9913,457.03,46.15,0.0,0.0,462.14,40.9685,466.865,46.1328,466.824,45.9607,466.87,46.0214,466.867,41.0278
MidHip,406.276,264.133,411.148,264.074,401.135,264.161,396.205,264.154,396.135,264.173,391.206,264.143,391.156,264.077,391.057,264.031,391.045,264.059,390.997,264.099
RHip,380.802,264.141,380.821,264.098,380.63,264.191,380.588,264.185,380.586,264.191,375.766,264.138,375.732,264.044,375.591,263.992,375.612,264.015,370.763,264.044
RKnee,370.609,375.641,365.692,370.772,355.596,380.633,355.533,375.837,355.475,375.867,350.598,380.609,350.533,375.746,350.349,375.686,350.348,375.875,345.651,375.878
RAnkle,355.622,472.234,355.458,472.233,350.495,472.255,345.611,472.232,350.374,472.214,350.638,472.226,345.648,472.22,345.508,472.228,345.556,472.238,345.597,472.24
LHip,426.786,264.137,431.473,264.075,426.594,264.116,426.515,264.1,426.437,264.133,426.356,264.107,426.283,264.08,421.576,264.043,421.564,264.065,421.54,264.114
LKnee,436.553,370.776,431.744,370.642,431.712,375.639,431.64,370.741,431.649,375.608,431.664,370.718,431.54,370.66,426.73,370.581,426.804,375.748,426.807,375.658
LAnkle,451.84,472.233,446.721,472.233,441.816,472.248,441.793,472.236,441.676,472.239,441.733,472.225,436.694,472.216,436.739,472.223,441.644,472.238,441.702,472.235
REye,385.902,86.8025,385.828,86.7817,385.698,86.6195,385.706,86.6672,380.966,91.5709,385.749,86.7776,385.796,86.7725,385.81,86.732,385.819,86.6857,385.859,86.6744
LEye,401.086,81.7239,396.205,81.6918,396.004,81.6001,391.206,81.636,391.028,86.6254,396.153,86.6584,401.083,86.6401,401.083,86.6719,401.142,86.6283,401.207,86.6074
REar,380.881,96.7835,380.707,96.8307,380.541,96.6908,380.575,96.742,375.807,96.8117,380.55,96.8188,380.591,96.818,380.644,96.7682,380.619,96.7661,380.673,96.6876
LEar,421.376,91.7997,421.203,91.8754,416.359,91.7639,416.318,91.8093,416.231,96.5786,416.349,96.656,416.408,96.6246,416.455,96.7046,421.157,96.7076,421.191,96.6137
LBigToe,431.818,472.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSmallToe,462.154,472.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHeel,0.0,0.0,446.788,472.253,0.0,0.0,0.0,0.0,441.719,472.257,441.665,472.248,436.651,472.239,0.0,0.0,441.677,472.257,441.754,472.257
RBigToe,350.482,472.261,345.5,472.255,345.433,472.276,345.313,472.255,345.391,472.238,350.498,472.247,345.402,472.245,340.415,472.254,345.294,472.256,345.322,472.258
RSmallToe,345.396,472.27,345.299,472.265,345.307,472.296,340.31,472.275,340.376,472.255,345.421,472.267,340.379,472.261,340.256,472.267,340.309,472.279,340.318,472.281
RHeel,370.729,472.239,365.708,472.239,360.631,472.253,355.569,472.235,360.527,472.222,365.612,472.231,355.599,472.226,355.49,472.234,355.522,472.24,355.576,472.24
