,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,345.431,96.7352,340.305,96.7364,340.025,91.8864,334.992,91.8115,309.966,96.6386,309.864,96.6568,304.77,96.6657,304.685,96.7146,304.581,96.6433,299.868,91.6047
neck,350.617,137.522,350.399,137.452,340.489,137.288,340.223,137.246,339.976,137.289,335.18,137.151,330.045,137.249,325.043,132.399,315.043,132.309,314.902,127.2
RShoulder,310.05,142.364,310.041,142.368,304.662,137.583,299.865,137.497,299.605,137.588,299.502,137.373,294.699,137.568,294.623,137.375,284.574,137.325,279.413,132.415
RElbow,264.115,112.079,259.367,112.018,248.986,106.973,254.012,117.105,238.791,117.062,243.954,127.346,253.995,142.328,248.957,137.162,228.7,112.063,223.819,96.9626
RWrist,279.432,56.5349,269.197,56.1182,259.334,55.9839,254.156,56.3679,238.847,56.3903,228.669,71.5261,223.895,96.717,223.485,81.669,218.385,61.4909,208.485,51.2703
LShoulder,391.159,132.372,386.2,132.264,380.932,132.163,375.831,132.154,370.672,127.323,360.678,127.296,355.438,127.294,350.557,127.191,350.531,122.214,345.599,107.198
LElbow,456.924,96.9563,451.814,96.8329,441.694,96.7425,431.739,96.7458,426.664,96.9816,426.422,97.0727,421.3,101.983,416.165,96.8569,401.143,86.6214,406.132,76.5222
LWrist,426.365,51.2264,421.335,51.1154,416.331,51.0778,411.228,51.0175,391.209,46.0767,395.981,56.1016,385.951,56.2816,375.816,46.1622,360.603,56.0644,375.728,41.0582
MidHip,360.54,264.207,355.508,264.259,345.604,264.037,345.15,263.991,340.142,264.02,340.036,264.0,335.039,259.124,330.038,258.99,325.018,258.994,319.976,258.974
RHip,340.113,264.3,339.974,264.344,330.221,264.096,319.918,264.07,309.809,264.064,305.077,264.05,304.825,259.173,304.729,259.032,304.634,259.061,304.635,259.004
RKnee,340.224,380.739,340.075,381.08,340.021,380.699,340.005,375.818,330.109,380.623,325.042,380.591,305.052,375.588,304.865,370.717,304.983,365.666,309.789,370.594
RAnkle,345.631,472.247,350.524,472.271,355.463,472.266,355.438,472.241,345.631,472.23,350.491,472.235,345.344,472.236,345.548,472.255,340.442,472.232,335.051,472.208
LHip,385.928,264.113,385.829,264.134,380.702,259.34,370.737,259.314,355.443,264.048,350.472,264.047,345.46,259.141,345.231,258.954,345.131,258.951,340.335,258.946
LKnee,411.157,370.628,396.094,375.659,385.925,370.735,380.676,365.626,350.368,375.767,345.206,375.826,340.108,370.738,335.011,370.59,330.116,365.592,314.894,370.667
LAnkle,431.66,472.212,426.682,472.227,421.511,472.244,401.242,472.204,380.887,472.245,360.586,472.269,350.569,472.257,355.411,472.273,345.464,472.258,309.818,472.249
REye,340.37,91.7202,335.198,91.7689,325.154,86.7583,315.065,86.7085,304.887,91.6706,304.748,91.6751,299.742,91.6856,299.703,91.6793,299.566,86.8041,299.393,81.6428
LEye,350.471,86.7111,345.221,86.7066,340.422,81.7019,340.144,81.692,325.01,86.6627,319.993,86.6601,309.794,86.6395,305.069,86.665,304.96,81.6946,304.735,71.5626
REar,335.11,97.0625,325.126,97.0504,309.993,96.8252,305.103,96.7413,299.929,96.9189,299.749,96.8174,294.684,96.8668,294.664,96.8407,289.649,96.7557,289.564,96.5696
LEar,375.574,96.6002,355.538,96.5481,350.381,91.7615,345.546,91.7736,340.393,91.825,340.276,91.8095,335.052,91.7902,330.218,91.8083,330.142,91.6976,320.082,76.6092
LBigToe,431.558,472.224,426.626,472.237,421.597,472.265,401.131,472.251,380.82,472.294,350.43,472.315,350.357,472.314,355.556,472.33,0.0,0.0,294.7,472.273
LSmallToe,456.862,472.242,446.823,472.259,431.688,472.289,421.54,472.248,391.079,472.29,360.518,472.324,360.53,472.322,360.588,472.337,0.0,0.0,0.0,0.0
LHeel,431.707,472.239,426.717,472.247,421.634,472.26,406.259,472.228,381.036,472.266,360.588,472.288,350.522,472.271,355.567,472.273,350.407,472.266,0.0,0.0
RBigToe,0.0,0.0,350.544,472.318,350.432,472.309,345.314,472.288,340.126,472.259,340.387,472.263,330.205,472.259,345.312,472.276,340.345,472.245,325.08,472.242
RSmallToe,0.0,0.0,345.351,472.327,345.376,472.32,340.29,472.293,0.0,0.0,340.216,472.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHeel,355.544,472.251,360.62,472.269,360.658,472.26,360.536,472.251,350.378,472.24,355.464,472.237,350.356,472.224,350.425,472.228,345.256,472.203,340.143,472.23
