,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,421.613,91.8328,426.306,91.7819,426.362,91.7147,426.403,91.7862,426.451,96.5777,426.472,96.6096,426.452,96.5711,426.326,96.6023,421.593,96.5814,421.506,91.891
neck,426.332,137.252,426.285,137.205,421.628,132.441,421.668,132.42,421.638,137.206,421.64,137.358,421.605,137.443,421.521,137.395,421.463,137.204,421.341,137.225
RShoulder,385.814,132.274,385.797,127.377,385.729,122.24,385.811,122.175,385.815,127.235,385.74,132.239,385.764,132.361,381.089,132.299,381.063,127.302,381.0,127.296
RElbow,335.261,96.7759,340.386,91.6494,340.303,76.6536,340.256,66.5033,340.344,76.5508,340.172,91.8504,340.115,96.8064,340.198,91.6959,340.27,91.6796,340.32,81.5956
RWrist,340.141,41.0228,340.299,35.9446,0.0,0.0,0.0,0.0,0.0,0.0,340.448,41.0449,340.198,46.0293,340.28,35.9564,0.0,0.0,0.0,0.0
LShoulder,466.916,137.213,462.223,132.459,462.142,132.418,462.032,137.176,462.04,137.308,462.145,137.488,462.061,137.624,462.004,137.477,461.871,137.239,456.869,137.262
LElbow,517.747,96.8938,517.686,96.642,507.87,81.7412,507.546,86.8046,507.582,91.746,512.868,102.114,512.726,107.137,507.904,96.6349,507.475,91.7006,502.534,91.7924
LWrist,502.809,51.1072,507.421,50.9903,0.0,0.0,502.743,41.008,502.662,41.0559,502.769,56.0065,507.48,56.2648,502.715,51.0147,502.472,40.9483,502.262,46.0045
MidHip,421.176,264.259,416.448,264.224,416.44,264.136,416.446,264.129,416.335,264.142,416.281,264.047,416.231,264.051,411.295,264.286,411.251,264.198,411.249,264.159
RHip,385.901,264.139,385.89,264.101,385.842,259.365,385.881,259.342,385.789,263.997,385.707,259.278,381.073,259.295,380.946,264.136,380.893,264.051,380.94,264.058
RKnee,375.625,375.649,370.748,375.631,375.671,365.57,375.616,365.584,370.755,370.744,370.67,370.75,365.666,370.673,365.735,370.749,365.685,370.749,365.735,370.687
RAnkle,345.427,472.255,345.366,472.25,345.633,472.222,350.36,472.227,345.555,472.218,345.641,472.222,345.462,472.232,345.563,472.226,345.53,472.238,345.543,472.216
LHip,441.661,264.377,436.646,264.362,436.723,264.285,436.666,264.288,431.748,264.292,431.708,264.222,431.684,264.224,431.546,264.45,431.508,264.364,426.789,264.285
LKnee,451.867,375.672,456.715,375.708,456.761,370.774,451.851,370.697,446.805,375.604,441.726,370.765,441.778,370.594,436.551,370.801,436.621,370.775,436.633,365.641
LAnkle,446.765,472.215,446.731,472.211,446.857,472.213,446.793,472.216,441.811,472.233,441.782,472.23,451.789,472.212,441.741,472.217,441.702,472.225,451.766,472.216
REye,421.208,81.6816,421.36,81.6582,421.421,81.5749,421.469,81.6473,421.512,86.6388,421.536,86.6334,421.515,86.6073,421.41,86.6793,421.237,86.6833,421.158,86.6586
LEye,426.627,81.5952,426.724,81.5972,426.781,81.5368,431.509,81.6401,431.555,86.6441,431.628,86.6627,431.605,86.6254,426.78,86.6735,426.587,86.6509,426.51,86.6743
REar,416.158,91.8317,416.186,91.8597,416.288,91.8065,416.373,91.782,416.334,96.5746,416.296,91.8861,416.293,96.5383,416.201,96.5461,411.342,96.5408,406.182,91.8378
LEar,446.72,91.8217,446.756,91.8213,446.825,91.7729,451.745,91.881,451.813,96.6367,451.914,96.6751,451.892,96.6973,446.816,96.6635,441.66,96.6161,436.64,96.6669
LBigToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHeel,436.72,472.228,436.644,472.224,441.71,472.227,441.701,472.234,436.732,472.245,441.669,472.24,446.831,472.23,441.683,472.232,441.667,472.244,446.859,472.24
RBigToe,345.359,472.272,345.31,472.269,345.367,472.255,345.379,472.257,345.301,472.248,345.347,472.247,340.348,472.254,345.299,472.246,345.292,472.254,345.397,472.24
RSmallToe,340.331,472.288,340.268,472.283,340.259,472.252,340.267,472.254,340.215,472.252,340.273,472.255,340.202,472.263,340.272,472.252,340.278,472.265,340.294,472.245
RHeel,350.493,472.256,350.455,472.255,355.533,472.236,355.592,472.24,355.461,472.23,355.547,472.228,355.423,472.238,355.508,472.235,355.456,472.244,355.46,472.227
