,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,258.91,142.26,258.994,142.645,258.926,142.813,259.043,142.66,259.17,137.579,259.188,137.567,259.258,137.55,269.192,142.452,274.31,147.511,279.446,152.581
neck,258.836,177.714,258.824,177.971,258.921,182.884,258.955,178.055,258.927,177.785,258.851,172.891,258.934,172.849,259.291,177.816,264.327,178.045,269.481,183.207
RShoulder,218.806,172.897,223.401,177.939,223.453,182.88,223.514,178.09,223.612,172.97,223.501,167.872,223.598,167.742,223.847,173.004,233.893,178.069,249.087,183.062
RElbow,183.239,137.196,183.199,142.298,183.122,142.426,183.295,142.34,193.207,117.229,198.263,102.216,198.276,107.16,198.305,132.241,203.385,137.59,213.365,147.733
RWrist,188.043,91.6027,188.292,96.8763,193.286,96.8924,193.175,96.8485,218.489,81.6801,213.342,66.5257,193.272,71.6029,208.481,96.6925,218.464,97.0521,218.429,107.168
LShoulder,274.376,177.802,274.331,177.992,279.416,178.231,284.437,177.98,274.471,177.802,274.28,173.033,274.468,177.707,289.636,178.016,299.731,178.088,304.774,183.277
LElbow,320.057,142.37,315.013,142.593,315.014,147.569,320.065,142.558,325.083,142.613,314.972,142.789,320.083,147.645,335.225,157.687,340.493,147.587,350.361,152.695
LWrist,304.857,96.9257,304.923,96.9607,314.855,102.058,315.023,97.0612,335.1,101.77,335.224,101.924,340.299,102.068,340.38,122.23,340.239,106.993,345.307,106.995
MidHip,253.981,284.481,254.105,284.525,254.088,294.47,254.099,289.491,258.833,284.438,258.882,274.407,259.097,274.39,259.388,289.652,264.291,299.576,269.395,299.677
RHip,223.813,284.454,228.617,284.476,223.858,294.468,223.869,289.447,228.615,284.413,223.928,274.421,228.845,274.387,238.87,289.607,249.067,299.575,259.01,299.704
RKnee,223.913,375.628,233.704,375.615,228.747,380.661,233.7,380.571,233.852,375.859,228.78,370.626,228.765,360.501,233.914,375.776,249.024,386.068,254.022,386.18
RAnkle,223.846,436.691,223.623,431.762,228.689,436.791,228.868,436.737,228.891,446.855,228.744,441.766,228.936,431.766,248.997,472.194,254.071,472.196,243.978,472.196
LHip,264.33,284.501,264.389,284.547,264.461,294.505,264.455,289.552,264.515,284.446,269.306,274.405,274.29,274.389,284.499,294.434,294.578,299.589,299.635,299.655
LKnee,269.364,365.717,269.314,375.625,269.49,375.81,274.382,375.758,274.494,375.635,289.612,360.544,294.596,355.561,299.517,370.764,304.635,380.769,315.011,380.616
LAnkle,253.99,426.783,243.868,431.554,249.026,426.738,238.924,431.635,243.979,441.751,259.281,431.753,264.528,431.62,294.685,472.174,304.77,472.201,340.083,472.189
REye,249.019,137.369,249.02,142.298,248.952,142.558,249.086,142.353,254.101,137.277,258.874,137.262,258.933,137.227,264.166,137.452,264.348,142.419,269.276,142.75
LEye,259.218,137.331,259.246,142.286,259.144,142.504,259.261,142.309,264.04,137.231,264.017,137.259,264.141,137.204,279.364,137.601,289.43,142.397,294.45,142.769
REar,228.793,142.346,228.707,142.689,228.791,152.606,228.792,142.805,233.785,142.328,233.923,137.6,238.888,137.552,254.046,142.302,258.864,142.697,259.354,152.671
LEar,264.453,142.353,269.191,142.667,264.398,147.521,269.236,142.68,269.364,142.331,269.241,137.6,269.339,137.588,289.505,142.582,294.674,142.483,299.696,157.707
LBigToe,258.966,472.152,243.941,472.167,249.006,472.145,233.777,472.178,243.943,472.205,264.255,472.181,274.352,472.155,299.791,472.207,305.071,472.226,340.302,472.205
LSmallToe,0.0,0.0,259.112,472.158,259.295,431.832,253.946,472.174,259.005,472.197,274.392,472.165,299.517,472.145,309.853,472.209,335.112,472.22,350.409,472.218
LHeel,248.912,431.667,228.706,472.141,243.795,431.639,228.818,441.746,233.726,472.176,258.879,431.791,263.988,431.572,294.503,472.191,304.607,472.195,335.301,472.22
RBigToe,223.859,472.168,223.692,472.157,228.749,472.171,228.803,472.176,228.866,472.178,228.783,472.184,233.899,472.174,248.896,472.23,254.074,472.238,0.0,0.0
RSmallToe,218.681,472.174,218.482,472.16,223.527,472.168,223.588,472.174,223.632,472.182,223.511,472.19,223.65,472.167,228.675,472.224,238.887,472.241,0.0,0.0
RHeel,223.836,446.843,223.55,441.753,228.716,472.169,228.788,472.156,228.813,472.173,0.0,0.0,233.884,472.168,253.911,472.215,258.933,472.196,249.03,472.209
