,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,350.647,147.744,375.766,147.58,381.089,142.731,386.116,142.346,391.104,142.316,396.069,142.37,396.088,142.391,406.218,142.627,421.135,142.768,421.31,147.521
neck,355.616,183.344,375.58,183.128,380.952,178.24,381.038,177.863,385.993,177.825,386.181,177.947,390.932,177.899,396.041,178.222,391.191,182.94,406.147,182.951
RShoulder,335.149,183.34,340.339,183.16,350.353,178.202,350.432,172.964,360.558,172.839,365.624,177.752,365.685,173.011,375.657,177.991,375.594,178.241,380.731,178.249
RElbow,279.525,162.798,299.711,162.718,309.809,147.716,309.871,137.272,330.096,127.29,330.147,132.294,330.016,132.429,330.18,162.749,324.974,152.761,335.29,147.702
RWrist,294.662,122.271,309.94,117.162,325.025,101.792,319.933,91.8451,335.068,91.675,335.097,91.7989,340.492,86.7983,340.083,127.192,345.544,127.192,360.532,127.215
LShoulder,386.15,183.241,396.035,183.055,411.306,178.225,416.215,178.039,421.34,178.123,421.584,178.163,421.65,178.161,426.506,182.902,426.597,183.045,426.771,183.014
LElbow,436.59,152.656,446.812,152.657,461.878,152.684,461.973,147.569,462.031,142.724,467.18,147.761,472.236,147.671,472.145,162.873,482.344,162.816,482.291,152.617
LWrist,416.352,102.194,431.615,112.025,472.141,122.267,477.295,106.908,487.339,102.02,492.472,102.183,487.264,101.967,492.485,107.112,466.922,106.922,467.127,101.922
MidHip,365.618,304.652,375.707,299.734,380.675,294.684,380.787,289.623,381.087,289.498,385.891,284.461,386.059,289.512,390.903,294.509,390.991,294.738,391.135,294.707
RHip,340.419,304.619,345.426,299.69,350.522,294.59,350.58,289.523,360.518,284.503,370.591,279.413,375.669,284.539,380.546,289.63,380.65,294.642,380.786,294.608
RKnee,304.923,386.123,330.219,380.855,340.327,375.794,345.193,380.647,350.442,375.796,365.546,370.685,355.498,375.582,350.518,380.582,355.532,375.844,365.721,375.642
RAnkle,279.419,472.234,299.948,472.174,335.139,441.847,345.254,472.185,370.669,472.212,355.616,472.179,355.545,472.188,355.513,472.233,365.694,472.222,375.762,472.2
LHip,385.908,304.711,386.134,299.783,390.996,299.415,391.174,294.459,406.277,294.433,416.194,289.482,416.337,289.659,421.227,294.621,421.261,299.481,421.363,299.466
LKnee,406.14,401.201,406.279,385.996,416.128,380.935,416.306,380.705,421.116,375.701,421.141,370.775,421.312,375.626,421.439,380.564,421.423,375.882,421.42,375.858
LAnkle,411.246,472.255,416.402,472.176,421.399,441.865,421.437,472.182,421.378,472.189,416.422,441.743,421.304,472.173,421.437,472.22,421.345,472.219,421.218,472.213
REye,345.577,142.72,365.56,142.616,380.77,142.426,385.775,137.418,386.108,137.367,390.894,137.432,390.921,137.483,396.032,142.278,411.195,142.43,416.206,142.518
LEye,365.683,142.669,380.689,142.604,385.954,142.463,391.196,137.498,406.179,137.521,411.152,137.574,411.165,137.592,416.267,142.342,421.32,142.483,421.532,142.632
REar,340.459,152.762,345.586,147.749,370.704,142.804,375.795,142.365,380.907,142.266,380.965,142.402,381.0,142.394,385.999,142.524,385.928,142.752,386.245,147.538
LEar,380.804,152.688,385.902,147.673,391.107,142.817,406.186,142.562,416.365,142.636,421.124,142.746,421.151,142.744,421.421,147.533,421.564,147.478,426.458,147.781
LBigToe,0.0,0.0,0.0,0.0,421.398,472.2,421.564,472.225,421.578,472.228,421.286,472.173,421.494,472.208,421.612,472.253,421.545,472.251,421.413,472.248
LSmallToe,0.0,0.0,0.0,0.0,431.504,472.201,431.661,472.224,431.659,472.231,426.673,472.179,431.574,472.216,431.703,472.252,431.655,472.245,431.545,472.242
LHeel,411.279,472.253,416.308,472.194,421.315,472.179,421.459,472.193,421.293,472.194,416.172,472.161,421.252,472.191,421.37,472.228,421.301,472.218,421.186,472.204
RBigToe,274.356,472.283,299.713,472.212,330.172,472.223,340.387,472.229,360.588,472.256,0.0,0.0,0.0,0.0,355.472,472.264,365.565,472.247,370.7,472.236
RSmallToe,264.311,472.271,294.527,472.22,319.919,472.207,335.233,472.231,350.503,472.245,0.0,0.0,0.0,0.0,345.34,472.267,350.378,472.254,355.478,472.238
RHeel,279.484,472.238,304.755,472.193,340.094,472.185,345.555,472.211,375.651,472.225,365.577,472.208,365.626,472.211,365.619,472.24,370.795,472.227,375.874,472.211
