,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,314.918,137.558,309.899,142.25,299.72,147.595,294.64,147.689,279.343,152.732,274.296,142.512,264.091,137.648,259.069,137.587,259.227,142.296,259.007,147.533
neck,319.921,177.754,304.825,178.009,299.847,182.876,299.606,183.164,284.408,183.065,269.186,178.042,259.337,173.031,259.124,177.689,258.965,177.773,259.032,183.003
RShoulder,299.517,177.769,279.44,177.964,269.229,182.917,264.227,183.144,258.892,183.02,248.892,177.92,228.684,172.857,223.765,172.952,223.643,177.716,223.589,183.071
RElbow,259.102,137.405,233.865,137.498,233.896,147.612,228.674,157.683,218.465,147.768,208.434,137.533,193.288,127.367,198.381,127.367,193.186,132.422,183.122,152.577
RWrist,259.28,96.7365,249.008,96.6223,223.603,107.103,218.602,122.121,218.714,112.012,208.394,96.6617,188.147,76.6481,183.168,81.6125,183.288,86.652,177.96,107.109
LShoulder,345.358,177.706,340.031,177.993,330.174,178.217,325.003,182.97,309.782,182.978,299.748,178.111,294.48,177.798,284.539,177.693,274.489,177.815,284.419,178.231
LElbow,390.983,132.246,380.743,137.325,370.693,142.612,370.631,142.816,350.502,142.629,345.335,142.517,330.078,142.518,320.06,137.54,315.057,142.478,320.065,142.741
LWrist,386.013,91.7753,380.749,96.8075,355.546,96.984,350.497,96.9799,345.554,101.875,350.409,96.8676,340.477,101.869,340.093,96.7436,320.012,101.762,309.865,102.02
MidHip,315.011,284.556,305.009,294.489,299.703,299.477,294.634,299.528,274.308,299.511,264.509,294.621,264.158,289.465,259.332,284.485,259.141,279.454,258.949,294.593
RHip,299.839,284.508,294.611,289.65,274.39,299.469,264.44,299.466,259.114,299.51,258.983,294.578,249.042,289.488,238.885,284.523,233.758,279.498,228.801,294.627
RKnee,274.335,380.631,264.191,381.025,259.277,385.889,258.977,386.038,254.064,385.898,249.083,386.168,243.924,380.635,233.919,375.636,228.873,365.599,238.886,375.657
RAnkle,258.944,472.228,258.846,472.234,258.879,472.224,254.146,472.213,253.894,472.21,249.068,472.216,243.969,472.193,253.912,472.181,243.931,472.167,233.856,436.671
LHip,340.429,284.532,335.312,294.522,310.062,299.479,304.993,299.513,299.73,299.47,294.605,294.631,289.592,289.461,279.47,284.414,274.291,279.426,269.267,294.583
LKnee,350.421,380.768,345.386,381.006,340.315,380.829,330.137,380.938,314.857,380.568,309.98,380.913,304.833,370.591,299.779,365.637,294.738,360.523,289.649,370.76
LAnkle,355.554,472.209,355.448,472.229,360.491,472.194,350.592,472.184,345.624,472.188,340.409,472.204,309.893,472.173,299.786,446.842,279.45,436.762,264.055,431.833
REye,305.035,137.303,304.773,137.38,294.591,142.631,284.493,142.739,269.225,147.49,264.428,137.565,259.147,137.309,253.948,137.309,254.161,137.407,249.069,142.596
LEye,325.04,137.209,319.923,137.362,304.605,142.575,299.592,142.679,294.433,142.792,289.427,137.585,264.464,137.263,259.34,137.198,264.092,137.378,259.26,142.551
REar,299.912,142.332,299.467,142.594,279.404,152.6,269.437,152.787,264.034,152.777,259.124,142.544,249.008,137.679,233.812,142.328,233.799,142.366,228.871,152.626
LEar,335.317,137.616,330.164,142.43,310.022,147.502,304.961,147.73,299.925,152.595,294.725,142.663,279.391,137.653,269.235,137.611,269.452,142.408,269.215,147.525
LBigToe,350.543,472.236,0.0,0.0,0.0,0.0,345.547,472.204,345.517,472.202,340.294,472.232,314.904,472.208,304.698,472.202,279.534,472.191,269.218,472.19
LSmallToe,380.734,472.245,0.0,0.0,0.0,0.0,365.721,472.227,365.647,472.222,350.405,472.246,340.296,472.207,315.03,472.203,299.778,472.177,284.517,472.167
LHeel,355.557,472.218,355.475,472.239,360.58,472.214,355.459,472.204,350.436,472.212,340.415,472.214,304.988,472.187,299.613,472.17,269.319,436.772,259.096,436.754
RBigToe,253.948,472.254,253.936,472.257,254.074,472.265,254.031,472.273,254.099,472.26,0.0,0.0,0.0,0.0,249.06,472.224,238.798,472.216,243.922,472.155
RSmallToe,249.038,472.261,248.984,472.266,249.029,472.266,243.939,472.266,248.94,472.265,0.0,0.0,0.0,0.0,228.825,472.218,223.754,472.206,223.791,472.171
RHeel,259.167,472.238,259.103,472.246,259.159,472.245,259.135,472.227,258.942,472.228,254.112,472.225,253.991,472.209,254.125,472.2,248.91,472.195,233.84,472.173
