,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,299.775,142.422,299.613,142.345,299.636,137.569,294.736,132.442,294.5,132.368,284.494,137.374,284.51,137.595,294.492,142.331,299.403,137.649,294.74,137.508
neck,299.785,177.995,299.635,177.762,299.608,172.936,299.488,162.855,294.741,162.76,294.627,172.792,294.545,173.005,294.696,177.897,299.432,177.827,299.483,172.792
RShoulder,264.289,178.178,264.249,177.948,264.171,177.721,264.033,167.829,259.359,167.831,259.36,172.957,259.172,177.786,259.356,178.086,264.083,177.93,264.015,172.902
RElbow,223.593,147.703,223.718,157.687,218.668,142.289,218.454,132.397,223.493,132.366,218.37,132.359,213.578,147.693,218.386,167.834,218.621,142.707,218.633,142.334
RWrist,228.841,112.049,223.627,132.245,223.567,101.735,218.359,91.7925,218.492,91.7123,228.731,86.7802,213.604,102.049,218.493,112.086,223.597,101.918,218.748,97.0355
LShoulder,335.187,177.792,330.123,172.91,330.1,167.85,325.067,152.764,320.048,152.625,314.937,162.842,314.982,167.93,315.065,172.948,319.986,172.947,325.108,167.711
LElbow,385.746,142.379,375.727,137.426,375.783,127.237,365.599,106.962,355.485,106.997,360.549,117.2,370.595,132.237,370.786,137.352,375.58,137.274,375.67,127.197
LWrist,340.238,101.949,340.072,97.0068,345.211,86.5899,345.562,76.5723,350.452,81.5684,345.252,86.691,340.207,91.6219,340.231,96.7734,340.38,96.6301,340.073,81.6498
MidHip,305.03,294.457,304.846,289.555,304.673,284.442,304.717,269.415,304.634,269.484,299.823,279.376,299.68,284.564,299.533,289.494,299.598,289.526,299.662,279.483
RHip,294.612,294.492,289.491,289.612,279.499,284.577,284.505,274.303,279.455,274.408,269.498,284.429,269.277,289.607,264.509,294.466,269.271,289.627,269.309,284.468
RKnee,269.459,380.606,269.363,380.687,274.473,380.966,294.486,375.749,294.552,375.667,294.449,380.691,284.402,380.835,279.352,380.891,279.355,380.638,284.429,370.796
RAnkle,289.553,472.214,294.514,472.227,299.568,472.214,299.694,472.197,299.735,472.189,299.87,472.204,299.786,472.215,299.76,472.218,299.579,472.201,299.72,472.19
LHip,340.047,289.582,335.231,284.555,335.07,279.343,335.081,269.218,335.001,269.281,320.072,274.297,319.91,279.429,310.051,284.431,314.899,284.55,314.967,279.344
LKnee,345.533,375.714,350.35,370.768,350.422,365.605,345.609,360.59,345.571,355.572,345.434,365.684,345.253,370.652,340.323,370.694,335.184,375.567,330.228,370.645
LAnkle,355.441,472.177,355.619,472.188,365.727,441.723,375.583,441.812,375.795,436.689,380.577,472.175,375.577,472.177,355.534,472.187,340.06,472.189,330.184,472.197
REye,294.644,137.611,294.555,137.529,294.59,137.328,284.573,127.369,279.46,127.354,274.356,137.194,274.282,137.386,279.471,137.565,289.479,137.44,289.523,137.267
LEye,304.605,137.449,299.882,137.421,299.862,137.211,299.654,127.241,299.43,127.213,294.437,132.38,294.49,137.264,294.74,137.423,299.634,137.316,299.638,137.187
REar,269.432,142.739,274.317,142.505,274.368,142.294,269.228,137.332,264.493,137.307,264.346,142.294,264.259,142.391,264.53,142.604,269.223,142.511,269.336,137.627
LEar,309.865,142.433,305.062,142.302,304.979,137.538,304.837,132.443,304.555,132.45,299.7,137.386,299.889,137.608,304.616,142.354,304.825,142.326,304.804,137.529
LBigToe,350.473,472.228,0.0,0.0,360.667,472.195,375.714,472.178,380.747,472.169,380.791,472.197,0.0,0.0,0.0,0.0,340.313,472.224,0.0,0.0
LSmallToe,380.655,472.22,0.0,0.0,385.752,472.203,385.887,472.194,386.072,472.174,386.133,472.213,0.0,0.0,0.0,0.0,350.367,472.225,0.0,0.0
LHeel,0.0,0.0,355.463,472.2,360.663,472.177,370.783,472.191,375.819,472.178,380.623,472.217,0.0,0.0,355.526,472.202,340.024,472.203,330.045,472.209
RBigToe,284.452,472.254,289.572,472.265,299.686,472.246,299.741,472.228,299.697,472.227,299.86,472.233,299.667,472.25,299.483,472.252,289.631,472.241,289.588,472.227
RSmallToe,274.323,472.265,284.409,472.279,294.573,472.267,294.623,472.248,294.513,472.237,299.515,472.251,294.597,472.263,289.566,472.263,274.33,472.236,269.384,472.218
RHeel,299.48,472.209,299.575,472.218,299.86,472.214,304.585,472.211,304.703,472.21,304.822,472.227,304.808,472.232,304.764,472.23,299.752,472.214,299.799,472.218
