,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,492.472,315.073,492.483,305.054,487.282,304.921,472.325,304.869,472.218,309.797,472.118,309.93,467.183,305.056,467.091,304.803,462.161,304.698,461.961,309.873
neck,482.273,345.582,482.269,345.239,477.187,340.511,472.324,345.189,472.31,345.331,472.177,345.332,472.043,345.169,467.313,340.43,467.042,340.322,462.212,340.48
RShoulder,446.799,345.154,446.729,340.284,441.626,340.105,436.686,340.335,436.694,345.116,436.573,340.458,431.661,340.404,431.541,340.221,426.542,340.156,426.261,340.442
RElbow,431.51,386.123,431.593,385.978,426.587,385.806,426.551,386.095,421.601,386.053,421.558,386.156,421.236,386.167,416.283,385.983,406.157,386.142,396.143,391.077
RWrist,492.405,406.225,492.323,396.05,477.194,390.998,477.197,391.095,456.915,390.975,462.153,391.091,456.927,390.915,451.804,386.1,446.867,386.013,451.927,396.025
LShoulder,517.783,350.479,517.699,345.495,507.959,345.33,507.868,345.326,507.903,345.503,507.769,345.596,507.637,345.264,507.604,340.515,507.448,340.261,502.728,340.42
LElbow,543.08,416.395,543.056,411.362,543.116,411.189,543.016,406.115,542.988,411.167,542.841,411.336,537.924,406.144,538.073,391.187,542.942,391.164,542.993,401.089
LWrist,477.288,391.077,482.294,386.249,482.385,386.19,472.308,386.142,477.15,386.158,477.16,390.945,472.267,386.12,467.322,385.986,477.187,386.104,492.326,391.09
MidHip,467.041,472.159,467.059,431.803,466.931,436.632,467.029,436.657,467.091,441.795,466.967,441.773,466.929,436.719,466.878,436.767,466.862,431.625,466.948,441.755
RHip,0.0,0.0,436.702,431.571,436.591,431.606,436.679,431.645,441.733,431.776,436.719,431.81,436.62,431.676,436.563,431.733,431.701,431.517,431.664,436.637
RKnee,0.0,0.0,426.461,426.628,426.42,426.546,426.524,426.556,421.382,426.7,421.479,426.432,421.273,426.484,421.242,426.641,421.158,421.384,421.203,421.312
RAnkle,0.0,0.0,421.335,472.252,421.374,472.259,421.285,472.263,421.307,472.297,421.284,472.285,421.388,472.28,421.488,472.281,421.188,472.269,421.326,472.262
LHip,502.393,472.182,502.385,441.777,497.523,446.833,502.369,441.762,0.0,0.0,0.0,0.0,497.508,441.855,497.445,446.884,497.468,431.802,502.36,451.928
LKnee,482.317,426.585,0.0,0.0,0.0,0.0,466.974,426.371,0.0,0.0,0.0,0.0,466.939,431.536,497.54,472.184,477.267,426.45,467.255,421.363
LAnkle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.04,472.249
REye,482.228,304.975,482.234,299.92,472.223,299.817,467.221,299.786,467.128,304.647,467.091,304.761,466.834,304.621,462.175,299.769,461.745,299.689,456.833,304.774
LEye,502.543,309.836,502.513,304.664,497.56,299.951,492.322,299.9,487.361,304.712,482.351,304.849,472.353,304.644,472.246,299.825,467.171,299.655,466.996,304.711
REar,467.165,304.805,467.106,299.892,466.821,299.777,462.136,299.847,461.943,304.698,461.94,304.807,457.022,304.716,456.92,299.879,446.797,299.851,436.762,304.824
LEar,507.722,314.844,507.678,305.035,507.447,304.864,502.504,304.779,502.465,304.959,502.318,309.788,497.4,304.85,492.513,304.663,482.33,299.808,477.156,304.821
LBigToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHeel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBigToe,0.0,0.0,391.267,472.368,401.145,472.353,391.159,472.36,396.006,472.371,401.081,472.354,0.0,0.0,406.246,472.357,406.156,472.313,0.0,0.0
RSmallToe,0.0,0.0,386.133,472.372,391.033,472.361,386.207,472.365,386.266,472.374,390.973,472.362,0.0,0.0,391.102,472.366,390.932,472.332,0.0,0.0
RHeel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.053,472.299,421.062,472.303,0.0,0.0,0.0,0.0
