,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,461.801,299.577,466.945,284.505,467.253,279.53,467.385,294.736,472.192,309.804,472.13,325.097,472.256,335.269,477.337,335.161,482.235,325.161,487.346,320.071
neck,461.735,314.922,462.059,309.77,467.099,309.804,467.332,319.976,472.069,340.137,472.199,345.303,472.096,350.57,472.261,350.609,477.154,350.42,472.341,345.539
RShoulder,421.205,305.094,421.481,304.768,426.542,304.689,426.778,305.105,431.47,335.104,436.556,340.258,431.517,345.294,431.695,345.283,436.636,345.182,431.746,340.418
RElbow,385.8,365.626,390.935,355.554,396.092,350.528,396.03,360.583,401.126,381.042,411.211,386.18,396.123,406.119,401.208,406.235,411.199,401.151,406.297,406.184
RWrist,421.491,370.729,461.829,380.56,461.829,375.843,426.623,375.635,431.718,386.156,461.79,416.204,462.033,416.261,426.665,406.174,436.618,411.276,467.077,421.255
LShoulder,497.437,325.0,502.61,314.991,507.633,320.032,507.692,335.026,507.76,340.439,507.872,345.681,507.941,360.562,512.753,365.605,512.838,355.613,512.896,350.581
LElbow,492.471,385.838,497.493,385.75,502.572,385.908,507.406,396.078,507.562,416.286,507.842,421.503,507.931,426.447,512.85,426.484,517.77,426.212,512.897,421.548
LWrist,431.581,365.601,431.723,365.577,441.787,375.866,461.888,385.776,456.776,391.078,462.112,416.269,462.009,416.262,467.161,416.263,472.117,416.253,466.956,416.316
MidHip,451.765,416.304,451.843,406.132,456.901,411.258,467.145,421.369,467.21,426.669,466.948,431.687,466.884,472.189,461.727,472.195,461.907,472.18,461.866,472.192
RHip,421.446,411.279,421.557,396.118,426.446,401.168,446.778,416.314,446.718,426.397,436.699,426.733,431.521,472.148,421.62,472.158,426.436,472.143,426.337,472.152
RKnee,380.765,421.487,381.052,416.279,385.675,406.137,385.928,411.281,390.903,421.266,401.246,426.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAnkle,375.857,472.28,380.846,472.283,386.065,472.263,391.203,472.259,391.084,472.266,391.225,472.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHip,467.364,421.212,472.111,411.234,472.307,416.342,502.282,426.369,502.495,431.722,497.443,472.166,492.435,472.23,477.303,472.236,482.336,472.22,487.288,472.226
LKnee,482.377,431.679,487.414,431.523,497.475,426.408,497.551,431.609,467.052,431.698,477.27,472.149,0.0,0.0,0.0,0.0,477.192,472.177,497.459,472.166
LAnkle,502.353,472.304,497.475,472.301,497.536,472.304,477.267,472.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REye,451.902,289.524,462.014,269.268,466.906,269.215,467.047,284.428,467.11,304.67,467.09,309.932,467.135,324.973,472.112,319.91,472.195,309.902,472.314,305.004
LEye,462.235,289.656,472.152,269.465,477.344,269.363,487.251,289.507,487.27,304.698,487.282,310.004,492.309,325.057,497.421,325.067,497.465,314.951,502.329,309.914
REar,431.753,284.541,441.694,264.506,456.872,264.5,461.853,279.473,461.743,304.574,461.913,309.801,461.857,315.027,466.824,310.051,466.954,305.102,466.875,304.911
LEar,472.052,289.657,487.352,279.404,497.585,279.364,502.405,294.543,502.369,304.801,502.346,314.913,502.599,325.122,502.784,330.107,502.808,320.071,507.542,315.011
LBigToe,0.0,0.0,0.0,0.0,502.508,472.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSmallToe,0.0,0.0,0.0,0.0,502.59,472.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHeel,0.0,0.0,0.0,0.0,502.502,472.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBigToe,365.687,472.335,0.0,0.0,0.0,0.0,0.0,0.0,385.807,472.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSmallToe,350.518,472.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHeel,375.621,472.259,380.651,472.272,385.951,472.253,391.139,472.25,390.916,472.247,390.992,472.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
