,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,390.99,299.615,380.88,274.427,375.774,269.271,360.601,264.276,350.387,274.341,345.399,294.46,340.506,304.722,345.201,309.897,340.52,309.98,345.461,299.546
neck,416.351,335.224,396.111,309.966,386.003,304.971,385.743,304.572,380.827,309.802,380.671,320.039,375.796,340.432,375.731,350.325,375.651,345.49,375.654,340.224
RShoulder,380.629,340.211,365.537,320.046,350.372,310.006,345.385,305.006,340.508,320.012,340.245,335.171,340.199,345.34,340.183,350.496,340.036,345.598,340.028,340.303
RElbow,345.147,380.957,340.058,370.713,335.112,360.58,325.065,375.569,310.01,380.996,304.677,391.103,304.631,411.173,299.521,416.213,294.447,396.148,279.514,380.855
RWrist,380.872,380.838,375.732,355.429,370.725,345.484,360.622,355.535,340.189,365.719,320.048,381.073,319.992,411.189,309.898,411.297,309.816,416.171,309.975,385.747
LShoulder,451.767,330.009,431.571,304.853,426.287,304.567,421.407,299.482,416.398,304.626,416.349,309.833,411.23,340.047,411.21,345.276,411.182,345.219,411.191,340.138
LElbow,497.369,350.475,457.021,345.285,436.61,345.177,441.684,340.492,426.54,365.558,426.534,380.751,426.279,406.288,426.286,421.253,426.316,421.287,421.306,406.26
LWrist,431.603,365.664,391.162,345.41,380.664,345.138,380.915,345.356,365.703,365.611,365.659,375.733,375.629,396.069,360.483,421.231,355.566,421.423,355.496,386.167
MidHip,431.709,426.656,426.591,426.42,426.417,421.491,426.271,416.189,421.63,416.3,421.207,421.432,421.414,446.812,421.206,472.232,416.348,472.232,401.225,451.905
RHip,416.281,426.689,401.156,426.531,401.095,426.231,396.106,421.154,391.202,421.319,386.005,426.274,386.136,436.835,385.938,472.219,385.783,472.211,380.832,441.75
RKnee,385.759,472.23,380.917,472.245,375.799,472.232,365.709,472.218,350.471,472.223,350.471,472.252,345.42,472.23,309.805,472.229,0.0,0.0,345.202,472.286
RAnkle,386.04,472.344,0.0,0.0,0.0,0.0,365.722,472.259,350.508,472.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHip,462.258,426.628,461.902,426.405,456.893,421.359,451.883,406.185,451.741,406.156,436.732,421.259,441.786,436.804,436.738,472.222,436.559,472.228,426.508,441.849
LKnee,467.057,472.246,462.056,472.25,456.924,472.241,451.798,472.187,446.701,431.716,416.278,472.211,391.091,472.208,385.966,472.253,411.262,472.296,391.021,472.249
LAnkle,0.0,0.0,0.0,0.0,0.0,0.0,457.019,472.331,451.894,472.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REye,385.856,294.532,375.683,269.242,360.553,264.284,345.634,259.351,345.254,264.48,340.372,279.463,339.986,299.749,340.058,304.769,335.298,304.851,340.449,289.626
LEye,401.121,289.602,385.864,264.341,380.864,264.054,375.688,259.168,355.604,264.22,350.444,274.271,345.487,299.565,345.625,299.964,345.537,304.617,355.417,284.593
REar,380.807,299.52,365.575,274.38,345.642,269.283,345.229,264.242,340.203,269.218,340.166,294.497,335.292,304.571,330.194,304.934,330.105,304.976,340.08,299.564
LEar,421.444,294.432,406.245,264.462,390.955,264.067,386.011,259.167,380.796,264.19,380.634,269.452,375.644,299.443,375.764,299.883,375.71,304.57,380.674,294.476
LBigToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHeel,0.0,0.0,0.0,0.0,0.0,0.0,461.98,472.348,456.973,472.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBigToe,375.838,472.378,0.0,0.0,0.0,0.0,345.317,472.35,345.371,472.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSmallToe,355.474,472.38,0.0,0.0,0.0,0.0,0.0,0.0,340.33,472.377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHeel,0.0,0.0,0.0,0.0,0.0,0.0,365.66,472.284,350.418,472.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
