,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,345.5,274.383,345.483,264.424,345.144,263.976,340.033,264.367,330.077,279.517,304.936,299.923,304.643,304.847,299.794,304.706,299.439,299.601,294.686,294.459
neck,375.746,324.989,375.665,305.005,355.63,304.696,350.353,309.865,345.13,335.025,335.196,345.206,330.205,345.453,325.052,345.301,315.022,340.255,314.94,335.132
RShoulder,340.072,320.006,340.06,305.009,324.992,304.831,314.832,309.962,299.787,335.171,294.636,345.318,294.584,345.67,289.512,345.554,279.412,340.45,274.408,340.053
RElbow,284.443,355.632,294.473,345.472,284.432,350.455,269.288,365.708,259.238,386.197,254.012,401.098,254.149,411.278,243.96,411.211,223.793,391.197,228.739,386.063
RWrist,319.964,350.549,299.611,345.19,279.502,345.178,284.507,350.439,299.658,375.817,284.512,401.15,274.358,411.216,269.32,396.088,274.334,391.089,279.437,385.759
LShoulder,411.225,320.03,406.291,304.805,391.178,299.931,386.142,305.014,385.808,325.059,375.753,340.31,365.675,340.443,360.543,340.303,355.479,335.171,355.488,319.982
LElbow,416.259,390.902,396.11,370.773,386.164,355.612,380.913,370.73,370.664,380.953,360.594,406.17,350.422,416.239,350.589,416.334,350.556,406.247,355.469,391.081
LWrist,345.515,375.569,335.193,350.612,335.007,350.506,325.021,360.575,299.66,375.827,294.549,390.999,289.462,406.164,294.451,406.209,284.563,396.101,289.529,385.861
MidHip,396.184,431.517,390.902,426.307,385.707,426.294,380.812,426.781,360.566,446.875,365.539,472.235,365.622,472.24,360.592,472.242,365.586,472.235,350.498,441.787
RHip,380.788,426.78,375.583,421.611,360.544,426.231,350.423,426.651,335.218,436.682,340.14,472.206,340.259,472.214,340.108,472.22,340.138,472.214,330.134,441.788
RKnee,304.961,472.269,289.634,472.234,264.428,426.418,264.159,426.65,264.164,426.552,263.965,426.285,259.285,426.337,259.147,426.493,259.139,426.67,259.345,431.592
RAnkle,299.751,472.322,284.541,472.311,309.831,472.299,269.383,472.298,345.307,472.295,340.072,472.345,0.0,0.0,0.0,0.0,304.753,472.274,314.887,472.272
LHip,426.32,431.708,421.29,426.521,411.146,426.426,396.215,431.589,0.0,0.0,386.046,472.236,385.985,472.247,385.934,472.247,386.083,472.227,385.764,436.748
LKnee,380.853,472.262,370.759,472.25,319.988,472.16,269.356,431.616,0.0,0.0,269.427,426.404,274.482,426.37,274.293,426.373,274.34,426.696,335.15,472.186
LAnkle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REye,340.457,264.457,340.43,263.982,340.117,258.991,330.022,259.367,309.945,269.232,299.891,299.473,299.544,299.818,294.522,299.702,284.434,294.531,279.401,279.423
LEye,355.443,264.258,355.432,259.27,345.639,258.871,340.532,259.24,340.068,264.417,314.918,294.664,309.796,299.647,304.822,299.471,299.882,279.508,299.728,269.344
REar,340.032,269.468,340.112,264.256,330.203,259.311,309.986,264.267,304.725,274.424,299.492,299.735,294.622,304.688,289.451,304.589,284.412,299.811,274.342,294.75
LEar,380.697,264.513,380.848,259.377,375.68,259.145,360.596,259.358,350.473,264.433,340.37,294.661,340.049,299.633,335.053,294.738,325.04,274.367,319.937,264.475
LBigToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHeel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBigToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.594,472.372,0.0,0.0
RSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHeel,299.623,472.354,0.0,0.0,0.0,0.0,269.501,472.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
