,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,198.269,101.7,213.598,96.9603,218.38,96.8418,218.345,96.9134,218.392,101.687,218.477,96.9145,218.448,96.7227,218.422,96.7101,213.392,96.6674,193.175,96.819
neck,213.427,142.648,213.48,142.726,218.316,147.501,218.479,147.523,218.576,147.627,218.326,147.623,208.322,142.512,188.237,137.635,188.077,137.629,182.85,142.381
RShoulder,177.953,147.505,177.873,147.496,178.151,147.662,183.084,147.729,183.058,147.705,178.155,147.562,172.934,142.293,147.771,137.371,142.782,137.511,142.401,142.425
RElbow,132.193,142.562,127.28,147.761,137.33,167.781,137.551,152.76,142.394,142.763,137.448,142.426,127.362,132.344,101.97,122.125,96.7739,132.161,96.7365,142.664
RWrist,96.6216,102.184,91.7924,117.065,101.754,127.333,102.127,112.057,107.126,112.008,102.159,106.901,101.95,96.6626,96.7621,81.5668,91.599,71.5714,86.6766,101.892
LShoulder,238.804,137.648,238.91,142.413,243.867,142.575,233.907,142.574,243.875,147.471,238.838,147.59,233.703,142.675,223.871,142.375,223.821,137.638,218.655,137.606
LElbow,259.353,86.7072,259.276,91.7818,259.088,91.8124,254.068,97.0212,248.958,101.853,249.09,96.9113,259.233,96.805,264.021,86.7619,264.008,91.7569,259.27,96.9558
LWrist,223.674,56.0667,223.639,56.1521,218.56,56.1761,218.318,56.3003,213.52,61.3323,213.381,56.3747,223.774,61.2062,223.714,56.0377,228.745,56.1548,228.8,56.4994
MidHip,213.486,269.4,208.358,274.474,198.305,274.46,193.251,279.35,188.337,284.491,188.052,279.377,183.378,269.475,183.288,269.29,183.164,269.324,178.064,269.383
RHip,183.116,274.284,182.984,279.368,178.089,279.364,178.013,279.37,177.842,284.399,172.803,274.448,172.799,269.362,167.845,264.501,162.774,269.257,142.76,269.441
RKnee,183.23,375.856,188.062,380.682,182.999,380.907,178.149,385.699,178.029,385.979,157.679,380.898,142.599,375.714,142.381,370.799,142.315,375.652,137.54,380.657
RAnkle,188.339,472.234,193.256,472.223,183.304,472.238,183.261,472.254,188.132,472.26,177.734,472.243,147.753,472.246,142.273,472.24,137.165,472.239,132.336,472.261
LHip,228.693,269.294,223.597,274.39,223.412,274.346,218.665,274.435,218.586,284.501,218.456,279.388,218.437,274.278,218.391,269.309,218.28,269.346,208.399,269.341
LKnee,223.472,370.799,218.381,375.846,218.438,380.596,213.541,380.747,213.348,380.917,213.288,380.748,218.245,380.876,218.378,380.764,218.361,380.749,213.524,375.838
LAnkle,223.86,472.235,218.359,472.217,218.783,472.232,223.474,472.25,218.768,472.258,223.693,472.244,223.73,472.252,223.749,472.242,223.739,472.225,218.694,472.215
REye,188.137,96.8141,203.342,96.6488,208.402,91.8413,213.325,91.8793,213.33,96.805,213.497,96.6401,213.348,91.5943,208.464,86.6815,193.311,86.6181,183.182,91.7091
LEye,213.366,96.5676,218.712,91.8404,223.539,91.7517,223.546,91.875,223.483,96.6684,223.611,91.8867,223.601,91.7346,223.525,91.626,218.613,86.749,208.457,91.7029
REar,182.959,102.027,183.202,101.866,188.194,101.756,188.348,97.0324,0.0,0.0,193.355,101.785,188.135,96.7867,183.003,96.5641,178.127,96.6302,172.863,96.9247
LEar,223.749,97.0889,228.693,101.779,233.763,101.859,238.782,102.043,233.813,102.019,233.791,106.927,228.723,101.98,223.756,102.08,223.605,101.744,213.573,101.722
LBigToe,223.687,472.293,213.456,472.277,218.75,472.294,218.721,472.3,218.698,472.304,223.528,472.286,223.507,472.29,223.584,472.27,223.675,472.251,218.677,472.236
LSmallToe,243.866,472.281,223.506,472.277,228.825,472.284,228.775,472.294,228.797,472.299,243.858,472.274,243.871,472.274,238.83,472.277,238.851,472.269,228.87,472.254
LHeel,228.684,472.245,0.0,0.0,218.76,472.241,223.592,472.258,223.506,472.266,223.858,472.243,223.869,472.25,223.816,472.247,223.865,472.239,218.639,472.239
RBigToe,177.997,472.28,177.945,472.254,172.87,472.278,167.916,472.289,172.927,472.295,152.652,472.295,137.438,472.279,132.408,472.262,132.244,472.259,132.252,472.281
RSmallToe,177.912,472.281,177.902,472.25,0.0,0.0,0.0,0.0,172.932,472.299,147.657,472.294,137.29,472.285,132.279,472.277,127.249,472.271,127.263,472.296
RHeel,193.191,472.254,193.211,472.244,183.165,472.256,183.104,472.263,0.0,0.0,177.889,472.245,162.732,472.244,142.626,472.244,137.417,472.251,137.29,472.27
