,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,310.027,299.64,304.78,294.512,304.715,294.473,299.884,294.541,299.509,299.503,299.494,299.776,299.556,299.878,299.71,299.827,299.948,299.648,304.598,299.456
neck,309.757,335.248,304.847,335.061,304.608,330.119,299.65,330.073,299.611,335.076,299.533,340.02,299.509,335.297,299.72,340.147,299.716,335.302,299.909,335.094
RShoulder,269.183,335.14,264.147,330.031,259.346,330.035,259.046,330.156,259.147,335.26,259.123,340.162,259.05,340.103,259.278,340.381,259.196,340.083,259.355,335.082
RElbow,223.454,350.516,213.405,350.506,213.339,360.572,208.387,365.721,213.422,375.688,218.325,380.841,218.496,381.081,218.787,385.849,223.54,380.82,223.52,375.776
RWrist,259.007,315.022,259.008,335.092,254.049,325.156,254.097,325.147,248.985,330.226,253.897,340.073,253.985,340.434,249.053,340.414,259.138,345.244,264.124,345.513
LShoulder,350.537,340.114,350.467,335.27,345.318,335.023,340.236,330.074,340.121,330.235,339.994,335.127,340.024,335.069,340.281,335.293,340.333,335.161,345.109,335.143
LElbow,391.0,386.16,396.04,385.758,390.982,375.804,385.778,365.583,385.756,350.607,380.945,360.518,375.854,360.646,396.063,345.525,396.069,350.442,401.097,350.413
LWrist,365.704,340.125,345.561,340.055,345.556,335.187,345.135,320.045,345.404,319.977,350.35,335.091,375.655,345.189,350.577,304.997,381.06,314.864,385.844,309.845
MidHip,309.858,431.603,314.843,431.758,314.945,431.632,314.871,426.77,310.009,426.763,310.047,426.657,309.875,426.516,314.867,426.765,304.952,426.787,305.067,426.782
RHip,289.554,426.749,294.607,431.638,299.409,431.574,294.716,426.795,294.624,426.778,294.633,426.765,289.602,426.645,294.555,431.558,284.473,426.787,289.503,426.706
RKnee,243.877,381.016,254.161,385.811,254.038,385.834,254.119,385.902,253.927,386.143,258.956,386.126,253.971,396.065,243.873,391.176,238.804,391.01,238.938,386.137
RAnkle,289.52,472.266,279.509,472.274,279.465,472.285,279.428,472.285,289.53,472.276,279.455,472.268,299.572,472.254,299.743,472.262,299.74,472.25,299.59,472.248
LHip,340.494,436.669,345.295,436.646,345.289,431.619,345.152,426.682,340.416,426.697,340.429,426.597,340.309,426.479,345.228,426.686,340.152,431.566,340.225,431.599
LKnee,386.186,385.803,391.03,385.701,386.169,381.052,390.943,380.834,386.211,380.913,390.898,380.94,390.957,380.967,386.155,380.84,386.026,380.887,385.903,380.915
LAnkle,365.693,472.268,375.598,472.286,375.682,472.296,375.829,472.295,370.709,472.294,375.614,472.274,365.706,472.256,360.608,472.266,365.649,472.252,370.69,472.26
REye,304.821,289.669,299.731,279.357,299.678,274.496,299.406,279.359,289.456,289.573,284.572,294.728,289.56,299.501,294.505,299.405,299.492,294.501,299.615,289.499
LEye,325.115,294.519,309.951,274.437,309.817,274.422,304.898,279.364,299.921,289.463,299.9,294.595,299.926,294.75,304.677,294.689,304.911,294.476,305.042,289.443
REar,299.402,299.407,284.583,289.559,279.401,289.469,269.389,289.584,264.426,299.516,264.375,299.79,264.471,299.859,269.238,299.888,274.303,299.672,279.524,294.738
LEar,340.208,299.456,335.18,289.425,330.017,284.55,319.926,289.611,309.833,294.62,309.834,299.563,309.803,299.707,309.923,299.809,315.019,299.652,325.111,294.667
LBigToe,0.0,0.0,375.705,472.333,375.817,472.316,380.678,472.31,375.812,472.31,375.79,472.279,375.655,472.264,375.745,472.275,375.73,472.257,375.867,472.275
LSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,380.84,472.311,375.796,472.308,375.769,472.275,370.695,472.262,370.725,472.263,370.743,472.251,375.819,472.261
LHeel,0.0,0.0,0.0,0.0,380.581,472.316,0.0,0.0,0.0,0.0,375.82,472.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBigToe,274.425,472.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.552,472.334,294.684,472.34,299.642,472.325,289.614,472.33
RSmallToe,274.366,472.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.591,472.324,294.598,472.333,299.626,472.318,0.0,0.0
RHeel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.721,472.241,299.792,472.233,299.62,472.233
