,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,314.937,248.983,314.986,249.046,314.936,254.138,314.975,264.454,310.034,284.398,310.015,289.499,320.06,284.475,325.038,269.262,320.015,259.07,320.059,228.626
neck,314.908,289.439,314.848,289.537,310.051,299.419,314.975,304.729,315.023,309.965,309.983,324.967,309.966,314.884,305.094,304.743,304.992,299.615,304.717,269.4
RShoulder,269.39,279.411,269.328,279.488,269.328,289.636,274.411,304.615,274.359,309.804,269.279,315.006,269.319,309.963,264.501,304.771,269.203,299.571,264.128,269.45
RElbow,213.393,299.419,213.404,299.421,208.403,294.656,269.342,345.271,233.763,325.115,198.265,325.063,238.847,340.089,188.15,309.883,223.532,304.621,218.505,299.907
RWrist,117.192,269.438,112.006,269.357,112.113,274.276,294.57,340.203,112.161,299.863,107.146,304.665,101.896,299.654,112.047,299.658,167.863,299.875,188.153,304.827
LShoulder,360.534,289.64,360.507,294.464,355.466,299.534,355.575,304.966,355.607,310.027,355.415,325.022,350.609,314.966,350.35,304.767,345.571,299.489,345.354,264.494
LElbow,385.893,335.166,385.912,335.282,386.074,345.17,385.925,350.453,385.801,370.721,390.951,375.765,396.004,370.651,406.202,350.335,401.155,340.284,386.036,299.794
LWrist,310.009,304.875,315.054,304.821,330.161,319.909,335.046,345.238,330.06,345.386,335.15,350.334,340.212,345.469,340.367,345.443,350.614,340.082,416.384,304.955
MidHip,309.839,386.033,309.96,386.123,305.068,396.009,310.047,421.512,314.995,426.458,315.016,426.738,320.027,426.459,314.994,421.239,0.0,0.0,309.786,380.721
RHip,289.445,385.843,289.475,385.966,284.411,391.039,289.61,421.395,294.501,426.442,294.623,426.689,294.655,426.504,294.459,421.185,0.0,0.0,284.572,380.707
RKnee,254.093,385.776,253.944,385.771,249.085,385.784,248.919,385.875,253.88,391.029,249.032,386.0,249.041,391.158,253.994,385.848,0.0,0.0,254.017,385.847
RAnkle,264.14,472.255,264.357,472.265,264.28,472.263,274.425,472.273,264.358,472.271,269.358,472.278,274.417,472.272,269.286,472.266,0.0,0.0,264.2,472.263
LHip,340.408,386.105,345.225,386.17,340.424,396.018,345.263,426.378,345.408,426.485,345.388,431.543,345.545,426.489,345.385,416.434,0.0,0.0,340.234,380.62
LKnee,386.103,380.839,386.215,380.877,386.043,380.904,386.218,380.817,391.079,385.763,391.025,381.044,391.0,380.991,390.936,380.755,0.0,0.0,386.006,380.918
LAnkle,370.786,472.294,375.74,472.301,375.714,472.3,375.658,472.282,375.74,472.302,375.718,472.3,375.799,472.289,375.817,472.283,0.0,0.0,375.797,472.275
REye,304.966,233.726,304.991,233.784,304.958,243.89,304.978,259.354,304.9,269.256,304.88,269.475,309.812,269.353,309.818,264.12,305.064,253.969,304.934,223.595
LEye,335.011,233.848,335.052,233.9,330.176,248.906,335.006,264.002,330.086,269.333,330.047,274.36,335.128,269.412,335.161,264.122,330.18,253.979,330.091,223.475
REar,299.608,243.878,299.614,243.979,299.637,254.102,299.593,264.132,299.616,274.407,299.586,279.547,299.661,274.469,299.533,264.377,299.535,259.166,289.548,228.882
LEar,345.156,249.076,345.182,253.881,345.128,258.958,345.12,264.403,340.485,279.455,340.433,289.544,340.426,289.468,340.246,269.194,335.302,264.444,0.0,0.0
LBigToe,375.775,472.279,375.839,472.295,380.692,472.288,380.708,472.297,380.732,472.321,375.766,472.326,380.768,472.314,380.864,472.295,0.0,0.0,380.733,472.252
LSmallToe,0.0,0.0,0.0,0.0,380.939,472.287,380.917,472.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHeel,370.673,472.287,375.694,472.3,375.696,472.312,375.873,472.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.71,472.268
RBigToe,0.0,0.0,264.083,472.318,264.053,472.321,0.0,0.0,264.089,472.316,0.0,0.0,264.346,472.31,0.0,0.0,0.0,0.0,0.0,0.0
RSmallToe,0.0,0.0,259.17,472.31,259.018,472.313,0.0,0.0,243.984,472.307,0.0,0.0,254.041,472.311,0.0,0.0,0.0,0.0,0.0,0.0
RHeel,264.203,472.252,264.357,472.253,264.213,472.253,0.0,0.0,264.12,472.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.328,472.257
