,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,304.818,305.07,305.004,305.028,304.977,299.74,304.718,294.558,299.72,274.465,294.745,274.284,299.444,284.411,299.4,294.668,299.863,299.872,304.785,299.879
neck,309.787,340.415,305.003,340.426,304.86,340.209,304.802,335.212,299.911,314.937,299.785,310.028,299.736,320.009,299.721,325.169,299.735,335.145,304.683,340.205
RShoulder,264.368,340.348,264.407,340.394,264.187,340.092,264.031,335.056,259.158,325.056,259.049,319.997,259.168,335.048,259.111,335.245,259.181,340.051,264.194,340.377
RElbow,223.818,386.037,223.565,386.039,213.335,380.589,203.345,370.718,183.286,375.619,188.107,375.611,203.392,380.894,208.35,380.935,213.513,385.78,223.577,386.187
RWrist,238.771,411.301,248.989,406.158,258.911,380.728,264.164,345.539,249.049,335.113,243.85,335.027,248.989,345.399,253.929,340.207,243.97,345.436,228.639,345.503
LShoulder,350.486,340.452,345.559,340.427,345.611,340.243,345.62,340.026,340.529,309.872,340.283,305.071,340.124,309.85,340.259,315.016,340.352,330.021,345.357,340.026
LElbow,391.139,401.235,390.937,401.108,386.217,401.148,406.212,386.142,386.191,345.37,380.912,340.291,385.927,340.339,411.18,345.196,406.256,345.228,406.227,355.509
LWrist,340.524,421.315,345.237,421.232,350.597,411.333,365.589,406.223,406.245,375.616,406.14,345.492,396.113,345.286,380.864,345.369,385.869,340.5,355.585,330.194
MidHip,305.056,431.796,304.646,426.702,304.636,431.699,305.061,436.754,325.152,426.66,315.056,421.502,320.037,426.367,315.052,426.707,315.05,426.605,310.01,431.665
RHip,284.537,431.68,279.375,426.678,274.326,431.588,289.477,431.762,299.673,426.746,294.621,421.539,299.531,426.438,299.465,426.788,294.689,426.764,294.475,431.684
RKnee,254.014,431.695,254.149,421.372,254.0,401.157,253.887,386.016,258.855,390.903,254.131,386.045,258.882,386.042,258.947,385.986,254.078,391.04,254.083,401.135
RAnkle,274.493,472.286,274.361,472.258,264.302,472.275,279.466,472.271,294.662,472.28,274.424,472.278,274.377,472.273,269.358,472.28,279.498,472.265,304.732,472.271
LHip,340.442,436.774,335.15,431.603,335.225,436.787,340.43,441.827,345.622,426.555,345.326,421.404,345.339,421.561,345.312,426.611,345.331,426.567,345.251,436.639
LKnee,350.517,436.721,375.667,426.371,386.033,416.175,0.0,0.0,401.102,380.856,401.046,381.041,391.183,381.051,391.112,380.867,391.088,380.591,386.219,375.624
LAnkle,0.0,0.0,335.245,472.212,345.371,472.287,0.0,0.0,380.61,472.28,380.612,472.29,375.711,472.304,375.72,472.293,370.607,472.272,375.597,472.26
REye,299.794,304.569,304.566,304.553,299.928,294.618,299.68,279.437,294.498,269.225,284.498,264.43,284.53,269.456,279.53,284.568,294.72,299.458,299.764,299.436
LEye,310.031,304.551,314.979,304.552,314.889,294.575,309.827,279.36,304.711,264.45,299.803,264.392,299.831,269.335,299.819,279.498,304.814,294.717,309.926,299.411
REar,289.508,304.715,294.441,304.75,294.417,299.723,284.409,294.474,269.32,274.475,264.421,274.354,264.389,289.441,264.298,294.648,269.414,299.794,284.424,299.88
LEar,339.994,304.765,339.979,304.837,335.111,299.593,330.125,289.558,314.978,269.36,309.87,269.352,305.1,274.348,309.776,284.55,314.947,299.683,330.045,299.771
LBigToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.868,472.293,380.724,472.306,380.83,472.306,380.968,472.3,380.689,472.274,0.0,0.0
LSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.832,472.269,0.0,0.0
LHeel,0.0,0.0,0.0,0.0,345.318,472.277,0.0,0.0,380.794,472.304,380.759,472.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBigToe,0.0,0.0,259.187,472.323,259.012,472.321,269.234,472.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.726,472.348
RSmallToe,0.0,0.0,259.018,472.315,233.935,472.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.725,472.338
RHeel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.224,472.273,279.429,472.254,0.0,0.0
