,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,299.826,142.306,309.805,137.412,320.066,142.268,335.202,142.501,339.977,142.636,340.052,142.579,335.157,142.58,309.863,142.392,299.914,142.426,294.749,142.27
neck,294.733,182.834,299.776,178.078,304.585,178.198,304.851,182.925,304.865,182.873,304.777,183.058,304.622,182.904,299.448,178.117,289.494,178.166,274.32,182.873
RShoulder,263.987,178.145,269.235,177.917,279.349,178.123,284.549,178.059,289.609,177.887,284.483,178.139,274.425,178.045,264.434,177.924,264.043,177.84,254.024,177.983
RElbow,264.252,223.81,274.422,223.956,294.485,228.622,304.603,223.909,309.871,223.453,304.879,223.761,299.801,223.527,304.714,218.653,299.65,218.426,264.359,223.598
RWrist,320.082,223.515,335.251,223.427,345.277,218.526,350.568,218.365,365.73,223.7,360.558,218.613,345.465,213.483,365.676,218.703,345.498,218.747,325.026,218.653
LShoulder,319.916,182.894,330.2,182.853,330.189,182.918,335.24,183.177,335.166,183.218,335.076,183.358,335.122,183.184,309.988,183.059,304.691,183.036,304.634,183.087
LElbow,340.438,228.726,345.384,228.869,340.216,223.815,345.428,233.836,340.466,223.813,340.397,243.896,340.253,228.891,335.063,223.599,309.851,223.702,305.041,244.007
LWrist,294.641,223.794,340.241,218.68,365.696,223.657,370.581,218.585,365.591,223.753,370.58,223.754,345.558,228.713,355.465,223.559,345.403,223.762,335.038,223.775
MidHip,279.43,299.643,279.525,299.656,279.473,299.599,289.485,299.883,279.419,299.799,274.323,299.903,269.264,299.768,264.124,299.608,259.228,299.653,258.88,299.682
RHip,259.213,299.441,259.27,299.476,259.326,299.438,259.38,299.726,259.182,299.641,258.986,299.716,254.105,299.552,248.977,299.488,233.922,299.571,223.867,299.509
RKnee,218.276,386.149,218.38,391.046,218.467,391.004,218.448,391.058,218.407,391.107,218.286,391.137,213.569,390.925,213.499,385.965,208.386,386.126,193.31,386.102
RAnkle,178.199,472.259,178.041,472.276,178.16,472.274,178.244,472.274,178.166,472.279,178.198,472.275,178.206,472.264,178.025,472.255,177.784,472.249,172.777,472.245
LHip,304.639,299.777,304.689,299.772,304.556,299.686,304.858,304.579,299.943,299.898,299.811,304.604,299.599,299.936,289.474,299.759,274.408,299.733,269.324,299.779
LKnee,330.05,386.001,340.061,381.021,340.126,380.655,340.217,380.838,340.285,380.568,340.083,380.853,330.19,385.716,310.009,380.993,305.074,381.023,304.901,381.056
LAnkle,335.088,472.268,324.98,472.271,330.087,472.234,320.083,472.259,330.026,472.204,310.022,472.283,340.052,472.241,320.026,472.262,320.005,472.265,330.086,472.281
REye,299.428,137.309,304.706,132.234,309.817,137.23,320.106,137.431,330.064,137.573,330.054,137.517,320.028,137.511,304.75,137.365,299.533,137.415,284.563,137.248
LEye,304.776,137.323,319.953,132.382,335.024,137.344,340.18,137.542,340.342,142.351,340.364,137.647,340.125,137.635,319.995,137.532,304.849,137.515,299.796,137.344
REar,274.394,137.665,294.571,137.416,299.68,137.589,304.664,137.674,304.857,142.3,304.696,142.337,299.94,142.293,294.462,142.303,274.471,142.329,264.32,137.58
LEar,309.94,137.661,330.112,137.568,340.072,137.66,340.506,142.23,345.188,142.454,345.22,142.279,340.295,142.274,325.166,142.301,309.834,142.434,304.747,142.292
LBigToe,0.0,0.0,0.0,0.0,0.0,0.0,320.059,472.273,335.124,472.212,314.937,472.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,340.408,472.265,345.385,472.227,340.205,472.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHeel,330.091,472.268,314.951,472.266,325.059,472.246,314.998,472.256,320.064,472.226,305.016,472.273,335.113,472.247,314.956,472.267,314.971,472.272,0.0,0.0
RBigToe,172.897,472.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.946,472.298,0.0,0.0,0.0,0.0,167.902,472.277
RSmallToe,167.765,472.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.815,472.323,0.0,0.0,0.0,0.0,152.667,472.286
RHeel,182.939,472.243,178.056,472.261,178.126,472.26,182.946,472.264,178.15,472.269,0.0,0.0,178.116,472.249,178.051,472.25,0.0,0.0,0.0,0.0
