,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,203.395,147.468,203.411,147.516,218.4,142.77,218.781,147.485,233.716,142.805,254.124,147.49,259.31,142.537,274.459,142.633,299.626,142.476,305.005,137.579
neck,218.57,183.225,218.611,183.248,223.493,183.277,223.896,183.279,238.862,183.169,254.173,183.333,259.134,183.238,269.393,183.077,294.412,183.017,299.686,178.163
RShoulder,188.151,188.081,188.081,183.343,188.191,183.358,198.249,183.299,213.41,183.272,218.663,183.374,223.532,183.326,249.025,183.097,259.187,183.004,264.465,178.125
RElbow,167.891,238.875,162.825,249.024,182.967,233.755,183.188,253.902,183.278,238.861,203.357,233.822,213.419,233.801,228.893,228.746,259.019,233.759,264.155,233.721
RWrist,142.461,218.717,157.649,223.622,177.839,223.588,183.001,228.729,198.319,233.917,203.286,264.252,228.618,208.405,279.42,223.849,299.776,218.75,309.811,228.752
LShoulder,243.937,182.994,248.955,183.092,258.851,183.142,259.323,183.193,269.283,183.072,279.542,183.242,294.513,183.204,304.684,183.033,309.903,182.991,325.029,182.851
LElbow,218.683,223.89,228.637,228.851,259.118,228.627,264.256,228.823,294.463,228.902,299.601,228.784,299.935,223.889,330.025,223.563,340.096,233.7,345.179,223.505
LWrist,177.946,213.566,183.336,213.428,198.38,223.407,218.321,218.63,238.795,218.3,258.945,213.389,269.373,218.684,284.456,218.456,309.986,223.755,370.683,223.811
MidHip,238.873,299.768,238.841,299.596,238.794,299.667,243.981,299.775,254.102,299.708,259.056,299.738,259.336,299.732,269.252,299.607,279.419,299.498,289.602,299.417
RHip,223.468,299.842,223.439,299.612,218.714,299.672,223.428,299.798,223.704,299.758,228.746,299.749,233.908,299.712,258.831,299.598,259.275,294.7,264.151,294.666
RKnee,183.069,380.766,183.03,380.692,183.104,380.785,183.274,380.805,188.153,375.756,198.28,375.709,213.405,375.733,218.477,380.939,218.773,385.841,228.921,386.096
RAnkle,208.328,472.264,203.299,472.263,203.366,472.234,203.339,472.234,198.277,472.232,198.239,472.201,208.415,472.176,213.329,472.186,218.363,472.224,218.589,472.245
LHip,259.211,299.69,259.173,299.566,259.226,299.625,264.072,299.702,269.279,299.609,274.288,299.678,284.416,299.703,299.55,299.651,304.554,299.524,304.863,299.42
LKnee,279.401,380.768,279.508,380.736,294.514,380.936,299.578,380.954,304.614,380.609,304.826,375.797,309.994,375.7,320.009,375.839,335.052,380.617,339.97,380.599
LAnkle,335.057,472.228,320.076,472.223,319.914,472.189,314.986,472.218,315.043,472.221,325.098,472.199,335.14,472.205,330.202,472.214,325.113,472.24,335.135,472.216
REye,193.165,142.42,193.155,142.438,213.294,142.348,218.418,142.397,223.809,142.399,243.97,142.399,258.897,137.567,264.462,137.63,294.525,137.482,304.628,137.141
LEye,213.492,142.368,213.544,142.401,218.792,142.357,223.769,142.44,243.995,142.374,259.178,142.434,264.259,137.563,289.528,142.26,304.541,137.468,314.946,137.236
REar,183.365,142.64,183.375,142.634,198.225,142.661,213.335,142.679,218.672,142.765,228.743,147.495,238.915,142.644,259.245,142.563,269.386,142.418,294.62,137.512
LEar,223.575,142.691,223.666,142.738,228.794,142.617,238.933,142.704,259.077,142.656,264.415,142.739,269.475,142.574,299.591,142.578,304.995,142.353,330.08,137.606
LBigToe,0.0,0.0,304.821,472.24,304.902,472.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSmallToe,0.0,0.0,335.112,472.273,330.182,472.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHeel,340.037,472.247,330.025,472.24,320.02,472.209,314.989,472.235,315.049,472.246,325.054,472.234,335.108,472.243,330.172,472.236,324.988,472.26,330.182,472.236
RBigToe,193.264,472.293,188.171,472.292,193.264,472.275,193.194,472.272,188.128,472.266,188.246,472.251,203.299,472.227,208.391,472.224,218.401,472.244,218.557,472.264
RSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.097,472.272,183.072,472.25,188.159,472.225,193.244,472.238,213.444,472.273,213.482,472.286
RHeel,218.437,472.256,213.505,472.254,213.55,472.232,213.478,472.233,213.38,472.241,213.352,472.215,218.447,472.192,218.521,472.196,218.705,472.235,218.702,472.251
