,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,340.064,142.593,330.114,142.499,314.853,142.583,299.91,142.407,294.7,142.427,274.318,142.42,259.292,142.321,254.131,137.663,228.725,137.495,223.504,137.26
neck,304.774,182.926,304.572,182.864,299.736,182.921,294.637,182.975,279.46,178.236,264.5,182.892,259.04,178.225,254.026,178.139,233.746,178.119,223.867,177.98
RShoulder,289.614,178.056,284.494,178.077,269.298,178.213,259.325,182.857,254.164,178.146,243.93,182.868,223.448,178.148,218.527,178.045,208.313,178.145,198.315,178.081
RElbow,289.537,228.668,274.288,228.741,264.226,233.728,259.073,228.704,223.806,223.888,218.605,223.833,208.318,223.729,188.186,223.66,183.224,233.734,183.368,228.773
RWrist,345.322,223.761,335.076,228.858,319.964,228.861,304.933,228.698,254.014,218.696,213.444,223.535,223.623,193.216,218.497,218.611,183.339,218.413,183.051,213.513
LShoulder,335.036,183.194,330.172,183.068,324.989,183.102,314.998,183.045,305.05,182.86,299.845,182.98,289.622,182.932,279.432,178.214,264.434,178.199,259.285,177.917
LElbow,340.101,233.846,335.079,233.771,330.171,233.737,335.255,233.911,335.134,228.61,304.858,223.756,299.691,228.687,299.423,228.913,294.528,233.699,264.385,223.613
LWrist,355.591,228.737,340.115,243.945,335.24,233.838,299.558,228.738,305.038,208.459,299.791,218.486,274.467,193.329,259.031,218.731,264.123,223.802,218.513,213.518
MidHip,284.454,299.847,279.46,299.646,274.385,299.655,269.401,299.607,264.418,299.663,263.984,299.617,254.108,299.463,248.877,299.602,228.808,299.605,223.916,299.575
RHip,264.017,299.706,259.352,299.484,259.195,299.468,258.966,294.747,253.871,299.579,238.903,299.55,223.668,294.735,218.701,299.538,213.518,299.549,213.389,299.551
RKnee,223.557,390.899,218.656,391.005,218.355,390.919,213.461,385.851,213.364,385.947,208.356,385.928,188.108,385.982,183.024,386.015,177.851,386.0,177.874,385.982
RAnkle,182.921,472.276,182.856,472.268,178.074,472.258,178.066,472.248,178.029,472.247,172.787,472.236,172.87,472.235,162.738,472.25,157.763,472.252,157.779,472.265
LHip,304.603,299.933,299.9,299.739,299.769,299.785,299.691,299.761,299.445,299.781,284.498,299.726,269.259,299.477,264.326,299.627,259.229,299.712,258.899,299.644
LKnee,340.088,380.943,335.288,380.812,330.145,380.69,320.076,380.963,309.971,385.793,305.001,385.816,299.899,385.877,299.497,386.041,294.604,391.061,289.616,390.902
LAnkle,315.011,472.27,320.099,472.256,335.193,472.228,335.275,472.242,314.969,472.264,320.014,472.267,314.976,472.247,309.935,472.231,314.978,472.25,314.971,472.239
REye,330.094,137.528,314.924,137.457,304.924,137.562,299.534,137.441,284.497,137.425,264.347,137.418,258.908,137.304,243.957,137.255,223.639,132.444,218.521,132.164
LEye,340.374,137.646,335.259,137.558,325.081,137.651,304.826,137.445,299.732,137.455,284.522,137.448,264.272,137.338,259.189,137.255,238.872,132.43,223.918,127.368
REar,304.733,137.662,299.895,137.686,294.676,142.338,274.494,142.375,264.375,142.275,259.039,142.321,238.883,137.645,223.946,137.571,218.553,137.43,213.417,137.267
LEar,340.49,137.678,340.179,142.245,330.166,142.324,309.876,142.4,304.764,142.345,294.655,142.38,269.441,142.303,264.294,137.57,258.865,137.349,243.85,137.299
LBigToe,320.024,472.294,325.024,472.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSmallToe,340.315,472.283,345.247,472.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHeel,309.953,472.265,314.93,472.26,330.213,472.246,335.115,472.258,314.886,472.269,0.0,0.0,0.0,0.0,309.877,472.247,314.947,472.252,315.031,472.25
RBigToe,0.0,0.0,0.0,0.0,0.0,0.0,172.891,472.281,172.84,472.281,162.818,472.281,167.863,472.266,152.656,472.294,147.626,472.287,147.609,472.298
RSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,162.783,472.292,157.709,472.288,147.572,472.273,152.61,472.264,142.561,472.286,142.453,472.309,142.543,472.318
RHeel,182.982,472.266,182.935,472.258,178.065,472.246,178.118,472.25,178.069,472.245,0.0,0.0,172.901,472.24,167.74,472.252,167.75,472.245,167.825,472.261
