,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,330.075,152.712,339.993,147.777,340.237,147.594,345.149,142.807,345.457,142.39,345.43,137.674,345.381,137.631,345.461,137.608,345.428,137.541,345.316,137.637
neck,310.008,188.365,315.051,188.293,330.019,183.363,335.007,183.21,339.976,178.241,340.073,178.068,340.23,178.019,340.335,177.949,340.167,178.027,340.052,178.206
RShoulder,294.622,188.218,299.518,188.137,299.878,183.292,304.672,183.136,309.942,178.249,319.972,178.087,319.998,178.104,330.013,178.096,320.032,178.074,309.872,178.225
RElbow,319.926,243.958,335.019,243.852,340.152,228.691,345.446,223.715,375.706,218.682,375.81,218.645,375.801,218.321,375.823,218.542,350.466,223.742,335.003,228.651
RWrist,375.712,223.854,380.727,223.924,385.768,223.616,385.972,208.354,421.613,188.343,426.294,188.157,421.282,183.282,416.404,188.082,406.247,208.328,380.867,218.7
LShoulder,340.457,193.311,345.209,193.135,345.335,183.336,345.403,183.25,345.492,182.955,345.396,178.187,350.49,178.017,350.555,177.93,350.403,178.088,350.418,178.21
LElbow,370.645,254.013,375.812,243.896,375.69,223.812,375.842,223.467,380.833,218.725,380.684,218.637,385.799,213.324,385.869,218.343,375.808,223.444,380.724,223.643
LWrist,375.691,228.807,385.838,223.764,395.994,223.662,385.995,193.154,421.258,188.205,416.242,188.083,421.315,178.183,416.208,183.053,396.053,198.304,396.112,208.365
MidHip,299.867,304.86,304.579,304.772,304.668,304.665,304.784,304.573,304.893,299.801,309.843,299.606,314.892,299.601,320.073,299.467,320.063,294.701,320.0,299.579
RHip,274.353,304.761,279.395,304.684,284.458,304.578,289.616,299.906,294.681,299.754,299.68,299.556,299.841,299.548,304.672,294.66,304.71,294.566,304.623,299.475
RKnee,228.642,386.176,238.79,386.12,253.939,386.12,254.127,386.217,259.048,390.952,264.001,386.009,264.198,386.099,264.28,385.885,264.38,385.854,264.397,385.845
RAnkle,213.543,472.263,213.574,472.257,218.614,472.246,218.729,472.254,223.414,472.265,223.526,472.28,223.717,472.281,223.821,472.278,228.686,472.269,228.819,472.267
LHip,320.038,304.884,325.072,304.787,330.06,304.684,330.156,304.581,330.162,299.815,335.218,299.648,340.179,299.646,340.366,299.524,340.346,299.463,340.365,299.642
LKnee,360.515,380.771,360.573,380.708,360.648,380.752,360.484,380.724,370.629,375.829,370.731,375.804,370.711,380.675,375.6,380.975,375.677,380.715,375.606,380.848
LAnkle,345.501,472.268,345.338,472.265,345.554,472.267,345.436,472.255,350.389,472.26,350.344,472.259,345.415,472.277,345.443,472.285,345.498,472.27,345.441,472.269
REye,310.021,142.793,325.11,142.681,335.102,142.552,340.174,142.432,340.391,137.498,340.403,137.35,340.352,137.306,340.414,137.309,340.442,137.194,340.323,137.292
LEye,339.984,147.531,340.254,142.739,340.525,142.596,345.462,142.496,345.667,137.457,345.637,137.354,345.65,137.239,345.673,137.221,345.622,137.154,345.566,137.238
REar,304.548,152.761,304.809,152.555,309.859,147.618,314.954,142.792,320.089,142.55,320.106,142.429,325.095,142.363,330.061,142.387,330.011,142.252,325.049,142.336
LEar,340.395,157.751,345.243,152.569,345.608,147.53,350.639,142.796,0.0,0.0,355.56,137.638,355.642,137.533,355.502,137.569,350.607,137.614,350.584,142.242
LBigToe,345.366,472.277,345.286,472.268,345.513,472.28,345.45,472.268,350.417,472.28,350.41,472.281,345.518,472.302,345.504,472.312,350.389,472.302,345.583,472.302
LSmallToe,370.756,472.279,365.643,472.276,375.689,472.279,370.769,472.271,375.812,472.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHeel,345.301,472.273,345.179,472.273,345.419,472.272,345.297,472.264,345.546,472.267,345.468,472.269,345.243,472.279,345.278,472.28,345.309,472.272,345.232,472.265
RBigToe,213.443,472.288,213.459,472.281,218.445,472.278,218.5,472.301,0.0,0.0,0.0,0.0,223.517,472.326,223.624,472.313,0.0,0.0,228.693,472.299
RSmallToe,208.341,472.313,203.376,472.302,208.47,472.3,213.468,472.32,0.0,0.0,0.0,0.0,218.655,472.331,223.535,472.316,0.0,0.0,223.781,472.298
RHeel,213.557,472.261,213.486,472.257,218.609,472.248,218.717,472.249,223.523,472.259,223.668,472.276,223.804,472.274,0.0,0.0,228.813,472.262,0.0,0.0
