,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,218.698,137.411,223.9,137.519,228.801,142.385,228.826,142.534,233.769,142.524,238.885,142.372,238.768,142.381,233.808,142.312,233.802,142.287,228.811,137.532
neck,223.764,178.015,228.621,178.16,233.738,182.931,233.912,182.955,238.817,183.074,233.797,183.034,233.805,182.936,233.743,182.829,228.885,182.864,228.831,177.997
RShoulder,193.259,178.221,198.243,182.93,203.427,182.952,208.483,182.997,213.411,183.102,208.421,183.01,213.358,182.851,213.291,178.226,208.328,182.845,203.412,178.081
RElbow,182.976,228.805,188.171,233.791,193.155,233.854,208.436,218.505,213.414,223.599,203.313,223.504,188.326,223.453,193.185,223.42,182.948,218.809,182.858,223.599
RWrist,183.115,218.382,198.345,208.373,208.386,198.329,253.949,193.143,259.093,213.416,233.75,193.247,218.366,188.355,218.773,198.219,208.487,203.418,188.277,198.209
LShoulder,259.224,177.81,264.082,178.055,264.393,182.951,264.494,182.906,264.483,183.003,264.438,183.072,264.363,183.02,264.27,182.877,264.338,182.96,264.25,178.06
LElbow,284.488,223.451,284.525,223.671,294.526,228.711,299.501,223.733,294.735,223.674,294.579,238.812,294.608,228.682,299.416,228.665,294.493,233.732,289.444,223.844
LWrist,233.9,203.291,258.958,183.329,264.248,193.219,264.239,208.377,259.032,213.507,264.386,208.462,314.882,254.061,264.284,213.539,264.408,213.389,263.995,183.244
MidHip,233.746,294.708,238.829,299.48,248.852,299.65,248.982,299.671,253.937,299.424,244.005,299.569,238.844,299.478,233.822,294.679,228.729,294.46,223.916,289.597
RHip,218.429,294.719,218.581,299.513,218.679,299.685,218.76,299.658,223.494,294.718,218.677,299.548,218.515,299.486,218.434,294.678,213.533,289.628,213.348,289.56
RKnee,177.733,380.817,178.022,380.999,178.092,385.926,178.015,390.904,182.842,385.832,182.916,391.127,182.868,391.039,178.101,391.012,178.083,385.716,178.072,385.94
RAnkle,157.723,472.254,162.708,472.243,162.782,472.245,157.707,472.254,162.697,472.251,152.685,472.265,152.673,472.258,162.765,472.243,167.766,472.241,167.775,472.243
LHip,259.279,294.737,264.037,299.422,264.277,299.575,264.395,299.662,269.201,294.723,264.322,299.542,264.123,299.46,263.989,294.697,259.137,294.535,259.004,294.451
LKnee,294.513,390.906,299.63,386.061,299.85,390.901,299.942,396.064,304.679,386.037,304.61,391.087,299.874,390.926,299.471,386.127,294.631,385.944,294.446,385.92
LAnkle,314.891,472.25,315.037,472.25,309.915,472.251,314.867,472.253,314.997,472.249,319.976,472.256,314.871,472.241,314.866,472.223,314.932,472.24,314.903,472.229
REye,213.56,132.349,223.423,137.153,223.663,137.388,223.698,137.573,223.839,137.572,223.953,137.377,223.891,137.375,223.82,137.314,223.804,137.282,223.652,137.149
LEye,223.624,132.25,233.71,132.417,238.921,137.413,238.929,137.56,243.973,137.556,249.077,137.381,248.955,137.399,243.985,137.361,243.986,137.334,238.915,137.152
REar,208.385,137.44,218.268,137.625,218.51,142.373,218.523,142.495,218.684,142.587,218.717,142.401,218.691,142.348,218.675,142.273,218.643,142.27,218.562,137.556
LEar,233.826,137.218,248.973,137.319,258.911,142.265,258.935,142.403,259.05,142.483,259.05,142.332,258.96,142.35,258.935,142.315,258.914,142.267,258.863,137.418
LBigToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHeel,314.862,472.25,314.941,472.263,309.814,472.266,0.0,0.0,314.901,472.263,0.0,0.0,0.0,0.0,0.0,0.0,314.907,472.253,314.88,472.242
RBigToe,147.572,472.284,152.609,472.29,152.628,472.286,147.547,472.305,147.643,472.293,0.0,0.0,152.619,472.302,0.0,0.0,157.749,472.274,162.755,472.276
RSmallToe,0.0,0.0,147.525,472.31,147.548,472.307,137.463,472.313,142.534,472.294,0.0,0.0,147.518,472.321,0.0,0.0,157.672,472.298,157.695,472.306
RHeel,167.877,472.253,167.912,472.246,167.838,472.239,157.758,472.233,167.751,472.25,152.675,472.248,152.718,472.243,162.822,472.226,172.885,472.243,172.859,472.24
