,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,304.877,127.205,304.908,132.323,304.679,137.575,309.968,132.427,309.956,132.297,319.967,117.057,325.037,112.128,330.019,107.148,325.133,112.063,325.038,117.101
neck,314.967,162.726,314.915,167.774,315.063,172.808,335.068,167.832,335.022,162.863,340.047,152.733,340.239,157.627,340.333,147.729,345.162,152.549,345.302,152.578
RShoulder,299.767,167.833,299.803,167.781,304.962,177.743,315.048,172.75,304.961,172.808,309.927,162.736,314.912,167.759,325.049,157.661,335.083,162.8,335.197,167.74
RElbow,264.058,188.188,264.042,198.318,259.252,203.382,264.418,203.245,264.056,203.303,279.35,188.21,279.36,188.194,289.562,183.276,294.69,188.111,299.538,203.396
RWrist,264.284,177.882,274.383,188.143,269.265,183.117,269.323,177.999,269.378,178.126,259.02,152.664,243.894,147.701,254.12,142.57,259.068,162.752,269.205,183.18
LShoulder,340.161,152.771,340.016,162.834,335.025,167.76,340.141,167.736,345.129,157.691,345.391,147.716,345.607,147.632,345.548,142.729,350.375,142.625,350.62,142.645
LElbow,299.802,147.603,279.47,183.014,279.396,177.918,279.398,182.995,299.811,142.416,299.491,162.843,299.593,142.44,299.697,162.788,299.831,157.631,304.694,142.618
LWrist,259.229,102.167,264.089,172.978,264.075,147.535,259.262,152.658,253.997,102.112,254.12,122.225,253.895,101.921,258.989,107.217,259.076,102.15,259.031,101.861
MidHip,304.978,274.346,304.89,274.308,309.825,274.381,309.901,274.411,314.859,279.395,330.02,269.36,335.17,269.451,340.08,269.254,340.475,274.314,340.502,269.409
RHip,299.486,274.407,299.443,274.309,304.627,274.437,304.662,274.424,299.901,279.489,304.995,269.411,309.979,274.31,325.112,269.319,335.311,274.402,340.048,269.473
RKnee,299.921,385.93,299.615,385.716,299.519,381.017,299.463,380.971,299.678,385.694,304.758,381.05,304.883,380.996,304.925,380.924,309.775,385.694,304.931,385.77
RAnkle,325.052,472.262,310.035,472.251,310.014,472.26,310.056,472.259,324.981,472.258,320.049,472.252,305.049,472.238,304.832,472.241,309.881,472.259,304.884,472.258
LHip,335.059,269.488,330.022,269.499,325.113,274.342,330.062,274.407,340.112,274.4,340.438,269.345,345.259,269.415,345.242,269.228,345.619,269.454,345.631,269.335
LKnee,340.452,380.973,340.308,380.845,340.119,380.775,340.25,380.837,345.183,380.713,350.587,380.81,365.644,381.062,365.686,381.014,370.672,385.698,360.505,385.807
LAnkle,380.805,472.276,380.954,472.272,380.93,472.274,385.844,472.272,385.841,472.255,385.858,472.255,385.756,472.25,380.952,472.251,385.854,472.269,381.034,472.272
REye,304.643,112.164,304.829,122.221,304.749,137.178,309.979,127.356,309.828,127.309,314.866,102.207,314.98,102.163,320.001,101.992,319.993,102.112,319.918,106.898
LEye,309.95,112.101,309.879,127.192,304.891,132.45,315.003,127.222,319.986,117.183,330.115,106.965,335.091,106.916,335.254,102.073,335.192,102.158,335.12,106.955
REar,299.763,127.332,0.0,0.0,304.909,137.474,0.0,0.0,304.894,132.404,0.0,0.0,0.0,0.0,310.048,106.99,309.97,106.952,309.884,106.95
LEar,335.16,132.248,325.15,137.249,314.984,137.554,335.05,137.192,340.129,132.32,340.4,117.126,345.307,117.094,345.431,107.145,345.442,107.169,345.453,112.048
LBigToe,380.811,472.299,380.895,472.294,380.865,472.303,385.781,472.293,385.761,472.28,385.811,472.29,385.734,472.284,380.852,472.286,385.713,472.304,380.876,472.306
LSmallToe,390.92,472.312,391.085,472.312,0.0,0.0,396.17,472.312,396.123,472.296,396.076,472.294,391.103,472.28,386.125,472.287,391.093,472.299,386.179,472.307
LHeel,380.933,472.283,385.792,472.283,385.8,472.284,386.081,472.285,386.022,472.268,385.947,472.266,385.797,472.255,381.053,472.258,385.929,472.27,385.775,472.273
RBigToe,309.813,472.301,304.767,472.289,304.647,472.294,304.646,472.292,304.951,472.299,309.935,472.303,304.725,472.284,299.759,472.285,304.693,472.303,299.768,472.299
RSmallToe,309.865,472.306,304.883,472.294,304.795,472.301,304.838,472.297,0.0,0.0,309.911,472.308,299.857,472.275,299.809,472.287,304.841,472.305,299.805,472.302
RHeel,325.145,472.255,319.948,472.257,319.961,472.265,320.04,472.262,330.134,472.255,325.154,472.253,314.909,472.251,309.835,472.253,314.989,472.26,309.876,472.26
