,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,299.634,137.442,299.805,137.502,299.736,137.542,299.508,137.409,299.559,137.499,299.563,142.328,299.654,142.361,299.723,142.439,304.687,137.607,304.968,137.415
neck,299.89,177.881,299.917,178.161,304.582,178.054,304.817,177.961,304.746,177.862,304.799,178.192,304.948,178.116,304.88,182.907,309.808,177.969,309.938,177.863
RShoulder,269.216,182.867,330.05,177.78,274.267,183.116,284.481,183.013,279.428,182.944,279.415,183.222,279.475,183.266,274.501,183.362,289.523,182.972,289.553,178.242
RElbow,259.047,223.465,345.495,127.191,259.14,218.651,259.344,218.623,264.101,218.735,264.283,223.538,259.312,228.71,263.994,228.806,259.154,223.585,259.152,223.623
RWrist,264.435,188.224,319.934,91.8467,238.918,177.997,259.088,183.194,264.411,198.314,274.351,188.245,269.443,213.489,269.236,213.537,269.362,208.339,274.337,208.442
LShoulder,335.083,172.97,269.38,183.212,335.128,177.716,335.258,177.676,340.002,172.83,335.302,177.8,340.317,172.977,340.32,177.934,340.502,172.989,345.251,172.959
LElbow,350.49,132.41,259.022,223.626,355.414,132.376,345.442,132.431,345.629,137.276,350.37,142.425,345.559,122.251,355.45,137.501,370.644,137.365,380.726,142.402
LWrist,325.017,96.7621,259.298,193.16,319.938,96.8682,314.993,96.8634,320.017,97.0189,320.107,102.07,309.956,101.729,325.08,101.837,339.987,96.8103,345.174,101.86
MidHip,309.837,279.499,309.939,284.543,309.808,284.493,309.837,284.394,309.806,279.356,309.791,284.483,309.953,289.519,310.064,289.582,325.12,279.44,330.173,279.496
RHip,299.462,289.494,335.156,274.447,299.503,289.59,299.541,289.454,299.511,284.434,299.601,289.527,299.594,294.504,299.703,294.576,304.608,289.484,304.701,289.52
RKnee,304.86,375.847,340.505,375.741,304.875,375.878,304.545,375.775,299.922,375.844,299.866,380.644,299.87,380.837,304.631,380.569,304.758,375.606,304.826,380.841
RAnkle,335.106,472.19,355.423,472.198,325.015,472.185,310.029,436.76,314.843,472.171,314.956,446.881,325.025,472.2,325.097,472.183,325.109,472.177,325.14,472.198
LHip,340.188,274.318,299.867,289.617,340.101,274.457,340.086,274.444,340.071,274.296,335.278,279.368,340.217,284.452,340.31,284.488,345.331,269.455,345.496,274.304
LKnee,345.34,370.588,309.813,380.846,340.419,370.68,340.14,370.64,335.173,375.627,319.908,375.817,340.039,375.79,340.32,370.682,350.572,360.641,375.573,370.652
LAnkle,375.701,472.172,335.088,472.196,345.511,472.182,340.378,436.731,335.195,441.764,330.184,472.178,340.405,472.185,345.404,472.178,380.851,436.793,386.237,436.684
REye,294.482,137.187,299.44,137.272,294.554,137.322,289.514,137.159,294.431,137.271,289.623,137.484,294.524,137.547,294.616,137.607,299.757,137.325,304.586,132.417
LEye,299.944,132.301,299.867,137.149,304.557,132.391,299.869,132.179,299.877,132.349,299.882,137.213,304.541,137.236,304.605,137.333,305.088,137.153,314.93,132.217
REar,274.451,142.437,294.668,142.478,279.362,142.595,279.408,142.532,279.463,142.601,279.472,147.527,284.452,147.538,284.445,147.626,294.665,142.538,299.472,137.561
LEar,309.863,137.505,299.725,142.53,309.885,137.649,310.027,137.417,309.895,137.497,309.973,137.606,314.937,137.537,314.954,137.645,330.051,137.488,335.25,137.309
LBigToe,375.653,472.199,0.0,0.0,345.546,472.213,340.461,472.211,330.152,472.197,314.984,472.225,0.0,0.0,345.482,472.213,385.778,472.196,386.159,472.205
LSmallToe,385.804,472.215,0.0,0.0,365.608,472.207,345.542,472.187,340.323,472.203,335.23,472.241,0.0,0.0,360.625,472.202,391.094,472.183,411.207,472.202
LHeel,375.803,472.197,0.0,0.0,345.47,472.198,340.237,441.788,335.073,446.884,330.114,472.203,340.289,472.193,345.387,472.193,380.832,446.84,386.178,436.768
RBigToe,314.955,472.244,0.0,0.0,305.024,472.224,304.76,472.17,304.64,472.194,304.71,472.186,304.976,472.235,309.779,472.224,319.94,472.234,319.982,472.25
RSmallToe,309.83,472.225,0.0,0.0,304.762,472.218,299.763,472.163,299.736,472.178,0.0,0.0,304.78,472.239,304.766,472.218,309.78,472.23,309.951,472.247
RHeel,335.241,472.21,355.522,472.22,325.073,472.22,0.0,0.0,314.933,472.201,320.048,472.197,325.034,472.221,325.116,472.214,330.196,472.189,335.149,472.197
