,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,380.72,137.6,381.09,127.318,370.793,132.22,345.55,142.721,0.0,0.0,0.0,0.0,340.117,137.157,340.239,137.272,330.091,137.337,310.04,132.273
neck,385.746,172.921,381.023,172.983,380.921,172.93,381.015,177.976,380.555,172.957,360.522,172.792,345.526,172.851,345.225,172.98,340.293,172.748,340.19,157.738
RShoulder,411.204,172.831,380.765,177.77,370.669,177.758,406.16,178.074,396.114,172.908,386.157,167.787,325.137,177.775,315.048,177.858,309.848,177.736,304.785,167.751
RElbow,386.166,127.295,330.18,183.205,309.979,193.226,345.504,172.933,370.684,117.117,380.878,127.253,299.522,208.47,299.615,213.442,289.563,193.288,269.454,188.25
RWrist,355.473,96.7904,324.994,162.794,330.13,178.117,340.073,157.774,340.164,96.7714,345.342,97.011,264.178,182.906,294.557,188.052,274.405,167.774,299.689,183.019
LShoulder,355.628,177.866,381.021,172.998,385.853,172.806,355.486,177.969,345.317,177.975,335.036,177.88,380.792,172.86,375.82,172.989,365.555,167.886,355.649,152.73
LElbow,315.014,183.295,380.666,142.433,355.575,157.749,304.8,208.518,299.853,213.293,294.469,193.17,385.899,142.395,380.778,142.443,365.616,142.747,345.627,162.732
LWrist,294.642,147.61,345.323,101.762,345.245,112.048,304.679,177.955,289.597,178.119,258.961,162.74,345.175,101.729,340.196,101.899,325.047,102.195,314.927,117.203
MidHip,380.608,289.449,375.741,284.594,375.6,289.547,375.728,294.645,370.771,294.453,355.557,284.528,345.523,279.372,345.181,279.365,340.032,279.433,330.126,274.399
RHip,386.186,284.55,380.67,289.453,360.549,284.582,385.987,294.639,386.06,294.482,380.997,284.455,335.123,279.414,320.002,279.372,305.049,279.477,304.702,274.457
RKnee,386.173,381.026,370.681,380.991,340.318,381.01,380.883,385.967,386.011,391.078,386.069,385.819,309.8,380.757,304.888,380.793,304.549,385.737,299.886,380.684
RAnkle,391.051,472.25,355.537,472.222,320.104,472.244,385.834,472.256,396.069,472.278,401.194,472.232,304.555,472.22,304.764,472.219,304.63,472.234,305.102,472.199
LHip,350.543,284.531,370.628,284.578,380.662,289.577,350.386,294.581,345.28,289.555,340.37,284.526,375.877,274.459,370.755,274.496,350.486,279.405,345.403,274.328
LKnee,340.504,380.894,355.454,381.026,380.683,385.992,335.205,381.049,325.083,385.79,330.032,381.043,380.986,380.576,380.812,380.712,375.731,380.896,355.53,375.704
LAnkle,325.027,472.247,350.382,472.237,380.749,472.267,315.035,472.243,305.015,472.234,304.936,472.211,386.165,472.199,386.053,472.201,385.8,472.207,381.01,472.176
REye,0.0,0.0,380.848,107.219,370.732,117.122,0.0,0.0,0.0,0.0,0.0,0.0,335.244,132.338,340.046,132.387,324.981,132.307,309.879,127.237
LEye,380.772,137.262,386.001,112.226,375.859,117.115,355.53,137.632,0.0,0.0,0.0,0.0,340.436,122.151,340.535,127.211,335.222,127.212,319.923,117.189
REar,396.078,147.538,380.727,132.202,380.707,132.412,396.137,152.653,385.976,142.429,375.699,137.335,340.102,137.22,335.26,137.209,320.111,137.24,0.0,0.0
LEar,380.601,137.558,390.954,137.368,385.73,132.257,370.8,142.317,350.489,137.22,340.45,137.343,350.557,132.346,350.599,137.224,345.364,132.184,340.379,127.205
LBigToe,0.0,0.0,335.246,472.259,380.683,472.294,304.853,472.272,0.0,0.0,0.0,0.0,386.108,472.25,385.999,472.248,385.825,472.246,0.0,0.0
LSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.267,472.257,401.177,472.258,391.153,472.254,0.0,0.0
LHeel,319.992,472.258,0.0,0.0,380.681,472.272,314.883,472.244,304.918,472.243,304.844,472.227,386.13,472.211,386.06,472.214,385.76,472.226,385.717,472.201
RBigToe,380.758,472.282,335.229,472.214,304.909,472.271,375.735,472.263,0.0,0.0,0.0,0.0,299.567,472.244,299.673,472.251,299.852,472.27,304.943,472.236
RSmallToe,386.03,472.28,0.0,0.0,314.923,472.271,380.956,472.262,0.0,0.0,0.0,0.0,294.66,472.248,299.535,472.248,299.597,472.268,299.829,472.235
RHeel,0.0,0.0,0.0,0.0,0.0,0.0,385.849,472.26,396.1,472.279,0.0,0.0,304.861,472.229,309.827,472.23,304.938,472.243,314.937,472.223
