,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,309.903,137.409,340.037,137.16,340.477,142.364,350.336,142.481,360.547,137.321,375.826,132.292,385.732,117.237,386.072,117.135,391.012,112.036,411.308,107.138
neck,345.195,167.869,350.457,162.795,375.824,167.882,380.85,177.774,390.911,167.763,401.054,162.793,401.186,152.733,416.318,162.682,421.286,152.766,421.392,157.629
RShoulder,355.527,167.902,340.406,167.922,355.63,172.928,370.6,178.064,385.883,172.816,406.191,167.928,390.935,157.64,395.979,172.765,416.238,167.737,411.237,167.744
RElbow,314.938,147.503,309.871,208.413,320.064,218.374,335.192,218.439,345.29,218.329,355.484,203.29,355.579,208.289,355.53,213.538,370.702,198.265,375.639,198.26
RWrist,269.209,106.973,279.444,112.222,335.222,193.257,340.318,203.404,340.443,203.31,330.113,112.057,0.0,0.0,315.02,183.274,325.071,183.08,345.475,178.096
LShoulder,335.048,167.949,370.701,157.75,380.894,162.691,386.025,172.731,396.116,157.793,391.191,162.808,416.249,157.666,421.489,152.707,421.466,152.599,421.603,152.75
LElbow,289.512,203.37,314.997,188.219,335.116,188.151,345.556,183.136,345.582,203.321,345.154,218.384,345.619,213.503,380.578,117.111,375.724,147.56,380.663,142.612
LWrist,254.137,183.024,299.683,142.469,304.815,132.411,335.23,183.033,335.276,127.337,325.154,177.98,325.035,182.986,340.231,91.6208,340.51,91.8617,345.535,97.0176
MidHip,345.414,284.421,355.527,289.473,375.833,289.531,380.895,284.452,386.192,279.406,396.024,284.534,401.145,279.41,411.268,279.492,416.309,279.352,416.327,279.407
RHip,360.531,279.361,345.188,289.527,355.509,289.53,370.68,284.513,380.942,279.445,386.182,284.515,386.136,279.377,390.958,279.479,401.106,274.494,401.119,279.355
RKnee,381.028,380.534,309.903,386.049,319.967,385.773,335.112,380.861,340.304,375.594,340.432,375.773,345.211,370.703,350.564,375.831,375.741,375.625,380.849,380.649
RAnkle,426.748,472.272,309.809,472.28,304.728,472.24,304.948,472.227,310.072,472.233,330.12,472.231,340.086,472.215,345.299,472.24,350.355,472.235,365.599,472.245
LHip,340.264,284.429,380.673,284.545,385.743,289.54,386.172,284.447,406.275,279.402,406.248,284.526,416.416,279.473,421.533,279.499,421.513,279.403,421.503,279.498
LKnee,309.935,385.766,396.085,385.783,401.193,385.753,411.199,381.037,416.263,380.867,421.242,380.964,421.457,380.574,426.554,380.866,426.489,375.858,426.475,380.836
LAnkle,309.919,472.269,441.631,472.269,436.711,472.256,436.738,472.253,446.761,472.258,446.681,472.257,441.813,472.224,446.806,472.254,451.851,472.206,446.768,472.241
REye,0.0,0.0,335.179,127.155,0.0,0.0,0.0,0.0,0.0,0.0,370.772,117.097,380.999,106.942,386.159,102.184,391.015,101.975,401.107,101.988
LEye,314.952,127.282,340.353,127.218,345.266,137.221,355.446,137.383,370.594,127.312,380.837,117.142,386.156,107.048,396.052,102.228,401.132,102.077,421.211,102.05
REar,350.497,137.586,335.091,137.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.698,122.207,385.903,107.021,385.973,107.049,396.038,107.183
LEar,335.047,137.27,350.388,132.243,355.55,132.416,375.809,137.322,385.699,132.34,390.9,127.315,406.242,122.125,421.222,112.206,421.318,112.16,426.511,112.179
LBigToe,0.0,0.0,0.0,0.0,0.0,0.0,426.657,472.269,426.724,472.285,426.625,472.283,426.705,472.253,431.58,472.278,431.725,472.229,431.641,472.284
LSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,451.905,472.297,0.0,0.0,0.0,0.0,451.865,472.289,461.926,472.307,461.823,472.266,461.918,472.296
LHeel,310.007,472.274,441.694,472.269,441.684,472.259,441.787,472.258,451.896,472.268,446.838,472.262,451.776,472.245,451.895,472.264,456.922,472.225,451.876,472.253
RBigToe,421.493,472.316,304.873,472.322,299.687,472.275,299.736,472.263,299.796,472.263,309.927,472.272,314.962,472.235,340.128,472.251,340.401,472.257,345.523,472.276
RSmallToe,0.0,0.0,304.863,472.323,299.596,472.286,299.626,472.268,0.0,0.0,0.0,0.0,0.0,0.0,340.251,472.26,345.332,472.256,360.509,472.281
RHeel,436.574,472.269,319.971,472.268,309.823,472.246,314.879,472.236,325.047,472.24,335.21,472.241,340.431,472.229,350.411,472.25,355.56,472.251,370.763,472.259
