,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,375.826,132.292,385.732,117.237,386.072,117.135,391.012,112.036,411.308,107.138,411.197,112.15,416.147,117.178,416.199,117.102,416.458,117.236,411.293,117.075
neck,401.054,162.793,401.186,152.733,416.318,162.682,421.286,152.766,421.392,157.629,421.295,167.786,421.651,157.776,426.636,157.725,426.694,162.737,426.568,152.738
RShoulder,406.191,167.928,390.935,157.64,395.979,172.765,416.238,167.737,411.237,167.744,396.081,172.93,416.312,172.821,441.627,162.855,431.653,167.911,441.7,162.701
RElbow,355.484,203.29,355.579,208.289,355.53,213.538,370.702,198.265,375.639,198.26,375.657,213.436,375.743,213.469,385.842,162.772,380.998,198.26,390.943,157.672
RWrist,330.113,112.057,0.0,0.0,315.02,183.274,325.071,183.08,345.475,178.096,330.189,178.155,355.444,183.004,350.61,102.015,380.961,188.128,355.458,102.156
LShoulder,391.191,162.808,416.249,157.666,421.489,152.707,421.466,152.599,421.603,152.75,426.531,167.756,426.759,152.69,421.634,162.742,426.581,162.774,421.391,157.753
LElbow,345.154,218.384,345.619,213.503,380.578,117.111,375.724,147.56,380.663,142.612,380.963,137.442,385.742,147.626,375.881,193.21,380.609,198.258,365.549,198.26
LWrist,325.154,177.98,325.035,182.986,340.231,91.6208,340.51,91.8617,345.535,97.0176,345.325,96.7776,350.462,102.117,370.703,117.115,370.619,107.156,340.252,178.139
MidHip,396.024,284.534,401.145,279.41,411.268,279.492,416.309,279.352,416.327,279.407,416.233,279.431,416.274,274.343,416.446,269.47,416.424,274.313,416.235,274.3
RHip,386.182,284.515,386.136,279.377,390.958,279.479,401.106,274.494,401.119,279.355,395.99,279.368,401.105,269.488,411.342,269.341,406.294,269.399,406.295,269.399
RKnee,340.432,375.773,345.211,370.703,350.564,375.831,375.741,375.625,380.849,380.649,380.884,380.668,370.734,375.601,350.45,370.599,345.62,370.702,345.554,365.702
RAnkle,330.12,472.231,340.086,472.215,345.299,472.24,350.355,472.235,365.599,472.245,370.734,472.228,365.651,472.233,360.565,472.251,370.682,472.255,365.59,472.257
LHip,406.248,284.526,416.416,279.473,421.533,279.499,421.513,279.403,421.503,279.498,421.561,279.526,421.453,274.464,421.394,274.348,421.496,274.465,421.2,274.415
LKnee,421.242,380.964,421.457,380.574,426.554,380.866,426.489,375.858,426.475,380.836,421.417,380.569,416.393,380.609,411.158,375.834,406.164,375.862,416.343,375.796
LAnkle,446.681,472.257,441.813,472.224,446.806,472.254,451.851,472.206,446.768,472.241,446.694,472.241,431.713,472.257,431.522,472.247,436.555,472.247,431.648,472.24
REye,370.772,117.097,380.999,106.942,386.159,102.184,391.015,101.975,401.107,101.988,401.174,102.126,411.247,106.923,411.385,106.935,416.378,107.068,416.367,102.226
LEye,380.837,117.142,386.156,107.048,396.052,102.228,401.132,102.077,421.211,102.05,421.185,102.235,421.296,107.043,421.253,107.054,421.522,107.13,421.188,106.966
REar,0.0,0.0,380.698,122.207,385.903,107.021,385.973,107.049,396.038,107.183,391.185,107.129,406.23,117.089,0.0,0.0,421.151,127.188,0.0,0.0
LEar,390.9,127.315,406.242,122.125,421.222,112.206,421.318,112.16,426.511,112.179,426.561,122.141,426.694,117.241,426.604,122.2,426.797,127.174,426.442,122.154
LBigToe,426.625,472.283,426.705,472.253,431.58,472.278,431.725,472.229,431.641,472.284,431.59,472.289,426.499,472.283,426.445,472.272,426.542,472.279,426.504,472.268
LSmallToe,0.0,0.0,451.865,472.289,461.926,472.307,461.823,472.266,461.918,472.296,461.862,472.3,451.911,472.295,0.0,0.0,451.848,472.297,451.746,472.29
LHeel,446.838,472.262,451.776,472.245,451.895,472.264,456.922,472.225,451.876,472.253,451.869,472.256,441.659,472.261,436.576,472.264,441.668,472.263,436.66,472.255
RBigToe,309.927,472.272,314.962,472.235,340.128,472.251,340.401,472.257,345.523,472.276,350.426,472.269,345.533,472.26,345.454,472.285,350.564,472.297,345.457,472.291
RSmallToe,0.0,0.0,0.0,0.0,340.251,472.26,345.332,472.256,360.509,472.281,355.544,472.265,350.478,472.259,0.0,0.0,350.527,472.291,350.448,472.286
RHeel,335.21,472.241,340.431,472.229,350.411,472.25,355.56,472.251,370.763,472.259,375.728,472.252,375.67,472.25,370.729,472.259,375.797,472.256,375.624,472.26
