,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,345.629,274.461,345.501,279.377,350.587,274.3,355.431,269.317,365.598,264.187,370.701,264.409,375.774,264.252,380.581,269.263,380.776,269.23,380.752,269.339
neck,365.594,305.063,365.707,305.013,365.68,305.085,370.685,304.881,375.648,304.672,375.769,304.543,375.887,304.643,380.779,304.881,380.824,304.978,380.913,305.026
RShoulder,330.086,314.999,335.028,314.846,330.067,314.89,330.165,309.765,335.057,304.915,335.207,304.782,335.305,304.84,340.111,309.82,340.193,309.812,340.28,309.859
RElbow,294.669,350.641,294.692,350.377,299.633,350.458,299.573,345.602,299.545,350.55,299.652,355.453,299.679,360.52,299.544,370.778,299.525,370.668,299.621,370.623
RWrist,345.18,345.421,340.232,345.531,340.284,350.428,340.309,350.339,345.484,375.589,345.216,380.592,340.374,381.04,340.419,411.333,340.506,416.261,340.428,416.174
LShoulder,401.181,304.639,401.194,304.603,406.279,304.719,411.316,304.63,416.271,299.835,416.308,299.756,416.406,299.844,421.358,304.611,421.328,304.78,421.391,304.826
LElbow,391.107,350.386,391.074,345.522,401.136,345.593,401.237,350.386,416.242,355.513,421.633,350.634,426.706,355.562,431.566,365.56,431.762,370.786,431.74,375.615
LWrist,340.092,340.35,340.18,340.196,345.136,340.263,345.338,340.41,350.468,345.64,375.852,375.716,385.767,385.788,385.717,391.013,385.683,390.983,381.043,386.242
MidHip,386.025,421.417,390.941,421.229,380.764,426.326,380.733,421.456,380.69,416.282,380.715,406.309,380.766,416.233,380.862,421.549,380.78,426.306,380.842,426.325
RHip,365.577,421.559,375.604,421.372,345.533,426.405,345.505,421.506,345.438,416.283,345.477,411.203,345.554,416.285,345.546,426.238,345.452,426.339,345.504,426.322
RKnee,299.722,396.182,299.711,396.184,299.852,396.008,299.754,396.035,299.883,391.175,304.612,391.118,299.932,396.011,299.742,391.148,299.931,391.048,304.582,391.047
RAnkle,340.345,472.263,340.388,472.26,345.329,472.257,345.277,472.259,340.353,472.269,335.217,472.269,335.213,472.275,335.17,472.27,325.03,472.27,325.057,472.274
LHip,416.314,421.303,421.227,416.392,401.155,426.282,401.122,421.403,396.204,416.216,396.188,406.29,401.189,416.231,406.255,421.545,406.169,426.369,406.246,426.408
LKnee,426.327,416.301,416.287,421.313,431.657,396.051,436.549,391.1,436.576,386.188,431.69,390.952,431.667,390.97,436.623,390.939,441.618,391.005,431.741,396.012
LAnkle,401.124,472.268,421.229,472.26,401.213,472.28,406.231,472.292,426.368,472.307,426.411,472.298,426.666,472.289,421.572,472.283,426.748,472.297,426.54,472.3
REye,345.123,269.262,340.457,269.335,345.344,264.433,345.443,264.247,350.346,259.211,350.552,263.987,360.6,259.26,370.591,264.159,375.638,264.131,375.623,264.21
LEye,355.46,264.401,350.567,264.467,365.581,264.29,365.734,264.115,375.762,259.106,380.623,259.294,380.897,259.153,381.044,264.077,385.789,264.088,385.773,264.18
REar,340.017,279.384,340.015,274.505,340.087,274.405,340.225,269.335,340.449,264.285,340.484,264.241,345.353,264.108,345.595,264.444,350.43,264.44,350.48,269.19
LEar,375.881,264.485,375.875,269.218,380.793,264.453,380.974,264.229,385.872,259.308,385.952,259.316,386.189,259.217,390.996,264.119,391.124,264.242,391.151,264.335
LBigToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.402,472.28,0.0,0.0,0.0,0.0,426.64,472.291
LSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHeel,0.0,0.0,421.292,472.283,0.0,0.0,0.0,0.0,426.445,472.325,426.432,472.318,426.742,472.314,0.0,0.0,431.558,472.315,426.649,472.315
RBigToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHeel,340.217,472.256,340.29,472.251,345.227,472.262,345.209,472.264,340.242,472.279,335.133,472.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
