,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,223.789,243.904,223.572,228.725,223.622,223.864,223.775,223.713,228.907,223.939,253.882,233.712,264.172,248.934,289.486,253.849,299.725,254.119,310.04,258.974
neck,228.821,299.891,228.631,299.5,223.9,299.41,228.627,294.591,233.771,294.737,248.973,299.691,264.236,304.627,279.343,304.764,299.479,304.908,309.819,309.77
RShoulder,183.051,305.029,182.836,304.742,178.172,304.735,182.905,299.895,183.333,304.644,198.313,304.882,218.634,305.017,228.643,309.907,249.047,309.922,263.984,309.829
RElbow,177.765,396.204,177.701,406.17,173.007,391.212,177.713,391.163,177.943,401.091,178.124,396.208,183.047,391.221,183.318,391.094,188.23,390.907,208.37,375.84
RWrist,167.794,472.248,167.862,472.241,167.943,472.255,167.76,472.253,172.983,472.252,172.956,472.26,172.956,472.256,172.943,472.261,177.863,472.257,193.189,472.175
LShoulder,279.432,294.626,274.472,279.411,274.456,274.299,274.388,269.497,279.527,274.492,294.551,289.578,309.807,299.599,330.045,299.772,340.384,299.94,360.605,304.964
LElbow,340.131,340.391,345.179,304.961,345.441,299.788,345.292,299.635,340.275,309.961,345.14,330.122,380.735,350.442,385.87,350.459,406.137,355.464,421.51,365.682
LWrist,385.787,386.151,385.904,345.36,381.059,335.22,365.569,310.07,340.39,325.051,335.192,340.28,340.037,360.491,340.29,360.559,340.259,360.66,350.625,355.576
MidHip,259.021,411.2,258.993,391.093,258.964,390.964,259.07,386.164,264.0,396.048,269.18,416.212,279.446,421.414,299.851,426.288,304.84,426.444,305.024,431.655
RHip,223.574,421.24,223.485,406.201,223.445,406.138,223.672,396.074,228.681,411.245,243.932,421.431,254.134,426.507,264.451,426.637,274.34,426.666,279.483,431.673
RKnee,258.956,426.357,259.02,421.356,259.145,426.335,263.966,426.589,259.292,426.579,258.978,426.458,254.051,426.615,253.929,416.424,243.956,421.236,259.108,396.165
RAnkle,264.392,472.321,274.517,472.296,284.578,472.333,274.49,472.333,264.475,472.331,263.966,472.316,259.02,472.298,264.223,472.301,269.423,472.296,249.009,472.293
LHip,284.522,396.063,284.454,385.802,284.566,381.06,284.59,381.086,299.425,386.045,304.548,396.206,304.948,416.37,335.025,421.426,340.217,426.319,340.488,431.656
LKnee,345.269,390.986,350.342,370.731,365.582,355.519,380.709,375.611,385.746,380.779,386.117,385.979,396.02,385.9,411.218,386.01,421.175,386.168,421.57,386.014
LAnkle,304.743,472.25,340.039,472.213,380.769,472.252,411.296,472.295,426.468,472.306,421.179,472.312,416.398,472.313,421.277,472.327,421.23,472.333,421.234,472.328
REye,218.633,228.794,218.318,223.647,218.359,223.448,218.497,218.75,223.548,223.533,228.771,223.776,259.067,233.719,269.221,233.873,294.437,238.953,304.69,248.895
LEye,233.74,228.655,228.757,223.501,228.832,218.754,233.789,218.633,248.888,223.433,259.0,223.649,269.299,228.884,294.742,233.783,304.72,238.946,330.061,248.896
REar,203.402,249.02,188.267,238.823,188.204,233.723,188.276,228.784,213.328,233.77,218.513,243.861,238.866,249.049,258.915,253.993,264.381,254.055,294.502,259.02
LEar,258.841,238.848,254.055,228.683,254.156,223.93,258.853,223.825,259.127,228.699,264.375,233.794,294.441,248.879,304.572,249.068,314.886,254.034,340.38,258.924
LBigToe,314.986,472.302,340.381,472.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSmallToe,310.024,472.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHeel,304.667,472.277,330.19,472.247,380.81,472.285,0.0,0.0,426.555,472.309,421.23,472.31,421.142,472.334,421.477,472.347,421.514,472.351,421.263,472.346
RBigToe,264.11,472.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.335,472.386,218.645,472.387,223.733,472.387,218.637,472.325
RSmallToe,264.096,472.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.752,472.384,223.586,472.384,218.681,472.34
RHeel,264.482,472.325,284.59,472.293,294.719,472.35,289.592,472.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
