,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,426.311,152.728,421.5,152.727,421.382,152.735,421.215,152.702,421.237,152.667,421.146,147.793,416.355,147.782,416.145,152.684,391.041,152.751,381.057,147.619
neck,421.534,188.302,421.416,193.138,421.429,188.348,421.404,193.131,421.309,188.263,421.334,188.15,416.419,188.149,411.351,188.261,401.218,188.292,386.023,183.2
RShoulder,385.85,188.073,385.685,188.163,385.672,188.114,381.105,188.146,381.015,188.088,381.075,183.351,380.772,183.348,380.54,183.327,370.786,183.361,350.367,183.069
RElbow,370.657,243.832,360.62,243.843,355.621,233.872,365.656,238.778,365.672,233.887,365.627,223.928,350.45,228.754,345.246,223.601,345.334,223.829,324.973,218.769
RWrist,370.609,223.672,370.769,223.842,355.643,233.843,370.605,259.313,370.594,259.316,355.431,254.048,355.514,264.025,350.497,254.063,345.578,249.067,340.148,188.298
LShoulder,461.815,193.261,457.032,193.215,461.742,193.196,457.006,193.19,456.878,188.216,456.89,188.103,451.759,188.106,441.752,188.31,436.685,188.346,426.396,183.259
LElbow,467.055,249.089,467.004,253.912,472.175,249.0,492.411,253.96,492.317,233.878,492.471,228.83,482.205,223.635,467.327,218.779,492.297,223.396,467.301,218.659
LWrist,461.98,258.926,461.831,259.252,462.159,264.053,467.12,228.757,477.149,223.762,462.161,238.865,487.41,218.603,502.5,218.55,456.905,248.878,436.652,253.864
MidHip,411.288,304.625,411.257,304.695,411.147,304.734,406.204,304.796,401.206,304.781,401.095,304.58,391.216,304.643,390.996,304.932,386.208,304.807,385.84,304.758
RHip,385.776,299.921,385.731,304.588,381.102,304.624,381.062,304.669,380.979,304.644,380.936,299.845,380.705,299.932,375.819,304.791,375.706,304.657,360.604,304.652
RKnee,380.607,385.905,380.579,386.01,380.56,386.065,380.543,386.179,375.857,386.081,375.779,381.059,370.69,385.791,350.615,391.102,350.457,386.044,345.479,386.184
RAnkle,370.787,472.219,370.608,472.226,370.61,472.227,365.562,472.243,355.543,472.255,355.484,472.242,350.646,472.237,345.467,472.245,345.182,472.246,340.322,472.249
LHip,426.553,304.778,426.556,304.854,426.48,304.909,426.399,304.98,426.286,304.958,421.623,304.776,421.479,304.797,421.357,305.08,421.238,304.953,416.265,304.914
LKnee,421.393,386.083,421.354,391.042,421.331,391.071,421.272,396.206,421.228,396.124,421.168,386.025,421.195,385.918,416.385,396.115,416.166,396.097,406.133,396.198
LAnkle,411.164,472.246,406.268,472.26,411.242,472.259,406.233,472.275,406.18,472.278,406.164,472.256,411.165,472.252,411.176,472.275,406.189,472.273,406.148,472.281
REye,421.435,147.542,421.145,147.547,416.348,147.514,411.37,147.487,416.135,142.801,411.267,142.737,406.195,142.72,401.066,147.502,386.009,147.562,380.629,142.581
LEye,426.726,147.563,426.461,147.536,426.361,147.539,421.617,147.505,421.634,142.806,421.546,142.727,421.408,142.694,421.251,147.488,401.237,147.496,386.045,142.532
REar,416.147,147.675,401.246,147.712,401.154,147.732,396.197,152.564,396.03,147.674,395.982,147.615,390.903,147.53,386.051,147.576,381.004,147.791,375.66,142.745
LEar,436.708,147.757,431.664,147.658,431.644,147.63,431.493,147.674,431.47,147.617,426.784,147.515,426.616,142.804,426.336,147.667,421.268,147.734,401.164,142.575
LBigToe,416.328,472.248,416.395,472.257,421.193,472.254,0.0,0.0,416.311,472.276,411.34,472.266,411.332,472.268,0.0,0.0,0.0,0.0,0.0,0.0
LSmallToe,421.598,472.251,421.548,472.255,426.406,472.25,0.0,0.0,421.408,472.271,421.511,472.26,421.531,472.26,0.0,0.0,0.0,0.0,0.0,0.0
LHeel,401.2,472.234,406.108,472.244,406.238,472.245,401.204,472.265,401.096,472.266,396.134,472.242,406.13,472.246,406.105,472.271,401.095,472.27,401.206,472.284
RBigToe,360.608,472.258,0.0,0.0,360.586,472.268,355.541,472.282,350.49,472.294,350.423,472.278,345.516,472.272,340.348,472.28,340.126,472.276,335.225,472.287
RSmallToe,350.41,472.233,0.0,0.0,350.429,472.249,350.367,472.264,345.404,472.278,345.245,472.263,345.194,472.259,340.144,472.287,335.293,472.285,335.083,472.289
RHeel,370.746,472.225,370.613,472.231,370.613,472.231,365.586,472.245,355.577,472.257,355.589,472.249,355.566,472.244,345.561,472.25,345.332,472.251,340.418,472.25
