,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,416.369,137.55,421.126,137.472,421.191,137.429,421.33,137.403,421.36,137.345,421.321,137.392,421.313,137.423,421.366,137.413,421.315,137.485,421.352,137.546
neck,391.211,182.962,396.19,183.118,401.146,183.214,411.152,183.176,406.276,183.133,406.305,183.245,411.305,183.261,411.296,183.189,411.243,183.133,416.146,183.153
RShoulder,350.501,177.943,355.563,178.032,365.572,178.098,375.632,178.075,370.734,177.981,375.612,178.155,375.799,178.172,375.838,178.195,375.692,178.084,375.699,178.13
RElbow,325.005,228.754,330.217,228.714,330.228,223.906,335.277,223.834,335.257,223.766,335.133,223.836,330.152,223.897,335.066,228.631,340.19,223.873,340.211,223.753
RWrist,360.491,223.473,345.61,238.807,345.403,248.883,350.375,248.968,355.476,223.541,350.525,218.373,350.487,218.694,345.603,223.601,350.526,243.908,345.447,259.204
LShoulder,431.752,188.098,441.645,188.252,441.684,193.138,441.822,188.346,446.731,188.34,441.754,188.345,446.755,188.365,441.71,188.172,446.745,188.249,451.883,188.207
LElbow,467.25,233.719,466.88,248.935,462.085,259.076,461.757,259.17,462.019,259.232,467.036,254.054,462.097,258.974,462.064,243.836,467.152,254.065,467.331,254.136
LWrist,492.394,193.137,467.361,208.356,462.059,233.74,461.892,223.682,461.879,228.735,467.127,253.913,466.95,259.184,467.019,248.967,467.129,258.905,466.86,223.667
MidHip,380.721,304.956,380.898,309.842,380.832,309.888,380.901,305.065,380.806,305.048,380.887,305.068,380.944,304.858,381.021,304.872,380.843,304.856,380.85,304.794
RHip,345.506,304.728,350.408,304.895,345.649,304.911,350.448,304.795,345.624,304.746,350.392,304.815,350.528,304.596,355.422,304.656,350.475,304.601,350.487,299.88
RKnee,340.319,396.179,340.503,401.058,340.492,401.124,340.506,401.151,340.514,401.206,340.51,401.163,340.344,391.169,340.182,386.191,335.308,390.938,335.311,385.974
RAnkle,330.071,472.225,335.028,472.243,330.138,472.237,335.021,472.238,330.158,472.243,330.122,472.239,330.106,472.238,325.057,472.227,309.82,472.252,305.102,472.243
LHip,401.16,309.881,406.23,314.906,406.129,315.017,406.162,314.867,401.22,314.857,406.164,310.064,406.226,309.844,406.297,309.811,401.145,309.855,401.162,309.812
LKnee,386.166,416.25,386.084,421.147,386.05,416.381,386.071,416.359,386.015,416.421,386.086,416.42,386.231,411.318,390.905,406.226,390.933,406.233,386.203,401.16
LAnkle,380.953,472.279,380.884,472.289,380.922,472.288,380.878,472.288,380.802,472.293,380.956,472.286,380.916,472.281,381.072,472.272,385.733,472.269,385.755,472.271
REye,406.222,132.307,411.213,132.209,416.145,132.198,416.312,132.16,416.332,127.305,416.293,132.159,416.266,132.226,416.317,132.215,416.261,132.309,416.277,132.369
LEye,421.542,132.467,421.645,132.339,426.262,132.318,426.368,132.265,426.391,132.188,426.352,132.254,426.331,132.273,426.376,132.225,426.336,132.327,426.382,132.413
REar,385.983,132.423,386.154,132.407,391.056,137.194,391.213,137.222,391.178,137.164,395.996,137.248,391.179,137.295,391.19,137.285,391.133,137.305,391.16,137.37
LEar,426.491,137.507,426.672,137.375,426.723,137.485,431.492,137.492,426.806,137.394,426.797,137.483,431.475,137.445,431.507,137.374,426.779,137.413,431.542,137.524
LBigToe,385.862,472.311,385.838,472.333,385.842,472.332,385.835,472.334,385.764,472.335,385.921,472.333,385.867,472.319,0.0,0.0,385.864,472.289,385.871,472.285
LSmallToe,386.103,472.311,386.02,472.338,386.009,472.338,385.985,472.339,385.891,472.341,386.078,472.339,386.063,472.32,0.0,0.0,391.003,472.295,391.068,472.292
LHeel,380.759,472.275,380.714,472.292,380.759,472.29,380.734,472.29,380.642,472.294,380.791,472.285,380.764,472.276,380.911,472.265,380.938,472.264,380.988,472.267
RBigToe,330.136,472.294,0.0,0.0,330.078,472.302,0.0,0.0,330.175,472.307,330.211,472.307,0.0,0.0,320.045,472.291,304.881,472.307,304.885,472.297
RSmallToe,320.039,472.29,0.0,0.0,325.002,472.298,0.0,0.0,325.045,472.308,324.991,472.308,0.0,0.0,314.93,472.271,304.755,472.308,299.819,472.291
RHeel,330.064,472.221,0.0,0.0,330.077,472.229,0.0,0.0,0.0,0.0,0.0,0.0,330.102,472.238,330.03,472.232,0.0,0.0,0.0,0.0
