,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,259.082,132.301,258.885,132.382,258.988,132.366,259.07,137.14,259.221,132.349,264.097,132.301,264.356,132.233,269.363,132.292,274.261,132.25,279.377,127.255
neck,269.428,178.128,269.218,178.085,264.489,178.131,269.243,182.859,269.244,182.823,269.319,178.164,269.47,178.125,279.413,178.227,289.474,178.115,294.499,178.098
RShoulder,233.814,182.982,228.799,182.948,228.667,182.955,228.671,183.15,228.63,183.091,228.757,182.945,228.844,182.887,238.847,182.956,248.971,182.854,254.01,182.829
RElbow,218.599,233.89,218.495,233.723,218.517,228.9,213.59,238.97,218.516,238.939,218.698,238.845,223.621,233.797,223.851,233.757,228.787,233.733,228.833,243.886
RWrist,182.848,198.393,188.172,183.306,193.196,188.295,172.976,208.432,182.999,228.671,193.288,223.884,208.367,243.94,223.707,264.036,228.757,259.259,248.934,238.91
LShoulder,309.826,177.826,304.957,177.753,304.933,177.86,309.771,178.028,305.1,177.947,305.093,177.887,310.032,177.861,314.978,178.05,325.055,177.936,330.179,177.928
LElbow,345.546,228.625,345.301,223.748,345.323,223.915,345.207,228.702,350.334,223.716,350.403,223.631,355.518,223.527,370.64,223.492,365.652,218.774,375.663,218.462
LWrist,309.848,264.095,309.759,264.04,309.881,264.082,309.863,264.127,305.105,253.935,314.853,223.816,340.074,223.791,350.443,208.344,375.765,188.164,385.916,193.183
MidHip,284.458,304.986,284.393,305.058,279.42,309.79,274.496,309.92,279.364,305.065,284.509,305.014,284.585,309.779,284.559,304.959,289.635,309.812,294.685,304.93
RHip,259.143,309.8,259.103,309.907,259.022,309.949,258.965,314.889,259.01,309.921,259.137,309.848,259.164,309.895,259.18,305.042,259.338,309.884,264.123,304.991
RKnee,259.415,421.225,263.955,421.321,259.327,421.316,259.334,421.325,259.358,421.182,259.403,421.191,259.401,421.198,259.389,416.296,264.127,421.155,264.236,416.272
RAnkle,264.307,472.283,264.342,472.279,264.323,472.298,264.346,472.299,264.311,472.283,264.408,472.284,264.453,472.285,264.314,472.27,264.431,472.277,264.392,472.285
LHip,304.9,304.893,304.873,304.932,304.825,304.993,304.783,309.765,304.789,304.959,304.954,304.886,305.002,304.99,304.957,304.915,309.799,305.068,310.067,304.903
LKnee,320.04,416.379,320.06,416.414,330.098,421.165,330.023,421.179,330.0,416.265,335.135,416.331,335.16,421.18,335.07,416.385,335.256,421.376,340.052,421.229
LAnkle,345.282,472.296,345.278,472.289,345.552,472.294,345.616,472.294,345.521,472.292,345.507,472.287,345.511,472.293,345.362,472.29,345.447,472.305,350.399,472.301
REye,249.042,122.214,243.862,127.179,248.883,122.31,249.041,127.231,254.018,122.217,259.017,122.162,259.249,117.219,264.174,122.155,264.281,117.246,264.466,112.12
LEye,264.003,117.103,259.273,117.139,259.351,117.144,264.012,122.137,264.167,117.173,264.49,117.117,269.453,112.183,279.496,117.196,284.508,117.14,294.444,112.112
REar,233.82,137.144,228.727,137.231,228.755,137.226,233.716,137.218,238.773,137.168,244.023,137.176,253.893,132.417,258.99,132.429,259.196,132.415,259.3,132.201
LEar,269.456,122.206,269.328,122.136,269.358,122.238,269.446,127.223,274.38,127.171,284.498,127.244,294.427,122.295,299.527,132.146,299.623,127.282,299.931,127.153
LBigToe,345.428,472.35,345.372,472.331,350.352,472.348,350.454,472.346,345.582,472.323,345.627,472.325,0.0,0.0,345.497,472.32,0.0,0.0,350.371,472.347
LSmallToe,0.0,0.0,350.551,472.33,0.0,0.0,0.0,0.0,355.502,472.323,355.457,472.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHeel,345.216,472.304,345.243,472.295,345.431,472.305,345.509,472.307,345.422,472.302,345.363,472.308,345.403,472.314,345.203,472.302,345.395,472.325,0.0,0.0
RBigToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHeel,269.22,472.292,269.255,472.284,269.272,472.313,269.299,472.312,269.299,472.287,269.367,472.286,269.398,472.289,269.242,472.274,269.313,472.28,269.299,472.287
