,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,391.154,259.034,390.934,259.046,385.937,259.042,385.687,259.167,381.023,259.385,380.776,259.343,380.618,264.063,375.83,259.353,375.632,259.301,375.652,259.239
neck,391.039,299.698,390.933,299.82,386.09,299.83,385.781,299.785,380.897,299.823,380.751,299.704,380.629,299.882,380.571,299.958,380.539,299.868,375.814,299.899
RShoulder,360.546,299.86,350.625,304.684,355.468,304.612,350.566,299.967,345.492,304.58,345.343,299.877,345.126,304.597,340.442,304.703,340.425,304.532,340.345,304.597
RElbow,340.054,340.355,340.162,350.403,330.184,335.125,340.192,335.147,335.135,335.288,340.097,340.482,304.852,340.317,299.84,340.48,299.527,340.525,304.57,340.491
RWrist,345.499,309.914,340.076,340.219,299.83,299.487,304.872,304.856,304.834,304.7,345.38,330.151,340.426,309.994,340.145,330.047,335.237,309.798,314.839,309.832
LShoulder,426.637,299.471,426.689,299.393,426.263,299.545,421.204,299.566,416.176,299.536,406.229,299.534,401.246,299.659,401.241,299.679,401.131,299.627,401.156,299.633
LElbow,472.14,264.106,472.111,259.323,461.994,264.139,456.965,264.298,451.87,264.271,441.643,264.328,436.75,264.506,441.632,269.25,441.682,264.464,446.705,264.496
LWrist,462.026,228.71,461.981,223.64,456.721,228.63,451.853,223.916,446.834,223.488,431.774,223.768,436.605,223.426,431.663,223.515,431.624,218.791,431.61,223.568
MidHip,401.188,421.215,396.182,421.403,390.924,421.519,386.048,421.27,385.726,421.401,381.037,421.238,380.778,421.237,380.768,421.397,380.744,421.276,380.72,421.353
RHip,380.85,421.33,380.694,421.514,375.786,421.573,370.795,421.306,360.621,421.436,355.624,421.289,350.392,421.274,350.344,421.433,345.684,421.295,345.658,421.399
RKnee,385.86,472.264,385.693,472.253,375.765,472.272,365.663,472.259,355.483,472.254,350.591,472.249,350.451,472.24,350.325,472.242,345.632,472.254,345.604,472.254
RAnkle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHip,426.479,421.152,426.4,421.36,421.382,421.535,421.117,421.327,411.272,421.429,401.188,421.23,395.994,421.218,396.085,421.379,396.016,421.246,396.002,421.338
LKnee,426.645,472.266,426.478,472.272,421.303,472.261,421.33,472.264,421.152,472.258,416.25,472.257,411.26,472.259,411.271,472.265,411.221,472.261,411.155,472.261
LAnkle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REye,386.035,254.052,385.849,254.057,380.989,254.007,380.757,254.153,380.644,259.04,375.703,259.007,370.719,259.203,370.586,259.073,365.566,259.015,365.605,258.941
LEye,406.19,254.004,396.16,253.934,391.046,253.927,386.132,254.109,385.944,259.009,385.713,258.982,380.948,259.114,380.846,258.994,380.712,258.953,380.754,258.904
REar,380.882,259.164,380.749,259.207,375.782,259.147,370.733,259.202,365.58,259.354,355.577,259.376,350.553,264.212,350.475,264.121,350.44,264.042,350.441,259.373
LEar,421.249,259.076,416.303,258.967,411.36,259.108,406.153,259.235,391.218,259.333,390.908,259.373,386.143,264.075,386.101,263.985,385.966,263.96,385.992,259.386
LBigToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHeel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBigToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHeel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
