,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,381.08,249.068,421.573,258.908,426.389,258.965,426.495,259.031,426.346,259.036,426.281,259.27,421.578,259.263,421.55,259.202,421.339,259.296,421.248,259.263
neck,380.937,299.551,421.364,299.714,426.269,299.62,426.303,299.647,426.308,299.593,421.61,299.681,421.48,299.655,421.28,299.704,421.185,299.783,416.429,299.908
RShoulder,345.183,299.919,381.045,304.649,386.127,299.963,386.224,299.968,386.183,299.91,385.966,299.961,385.827,304.532,381.042,304.548,380.913,304.64,380.965,304.844
RElbow,309.825,350.614,350.606,345.532,380.752,340.437,380.951,345.258,375.572,345.506,345.553,345.342,345.284,340.452,345.308,340.318,340.419,340.415,350.429,345.589
RWrist,304.62,320.004,365.687,340.418,360.607,330.201,380.625,340.02,380.766,345.286,381.055,345.289,375.876,345.274,355.561,345.574,345.562,345.43,340.346,320.067
LShoulder,421.195,289.642,456.912,294.509,461.927,294.608,461.898,294.683,461.936,294.59,461.802,294.632,457.016,294.553,456.795,294.622,456.798,294.637,441.807,299.477
LElbow,462.004,253.869,497.6,258.932,502.678,258.888,502.634,258.868,502.403,259.001,497.581,259.151,497.461,259.166,497.405,259.283,497.467,259.022,492.428,259.314
LWrist,462.139,203.332,497.557,208.481,502.448,213.542,502.281,213.322,497.564,213.569,487.443,218.344,492.355,218.761,487.364,218.74,477.201,218.335,477.161,218.773
MidHip,386.025,421.458,421.621,421.423,426.299,421.24,426.33,421.296,426.304,416.44,426.252,421.182,421.622,416.376,421.498,421.135,421.381,421.238,421.239,421.292
RHip,370.759,421.57,396.043,421.482,401.194,421.258,406.158,421.295,406.128,421.117,396.146,421.26,396.049,416.437,391.1,421.158,386.234,421.292,386.16,421.36
RKnee,375.893,472.288,391.01,472.256,391.114,472.257,390.985,472.257,391.055,472.24,390.944,472.251,386.136,472.245,386.159,472.243,386.109,472.253,385.864,472.236
RAnkle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHip,421.131,421.385,446.83,421.398,451.857,421.269,451.876,421.366,451.79,421.135,451.845,421.162,446.805,416.312,441.722,421.151,441.658,421.224,431.777,421.247
LKnee,421.314,472.276,456.734,472.267,451.87,472.261,451.886,472.264,451.81,472.24,456.745,472.24,446.817,472.247,446.843,472.245,451.859,472.255,441.724,472.24
LAnkle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REye,380.667,238.907,421.144,253.914,421.418,253.945,421.513,253.991,421.415,254.048,421.363,258.982,421.181,259.006,421.151,258.945,416.221,259.025,411.295,259.025
LEye,386.034,238.812,426.466,248.97,426.801,249.014,431.59,253.887,426.745,253.908,426.672,258.845,426.476,254.167,426.434,254.136,421.655,258.882,421.516,258.867
REar,360.645,254.117,396.052,259.193,406.297,259.174,411.233,259.175,411.194,259.216,406.242,263.972,401.106,263.99,396.113,259.402,391.121,264.006,386.232,264.039
LEar,396.064,253.897,431.734,258.99,441.767,258.956,446.789,259.007,441.706,259.057,436.701,259.26,431.719,259.242,431.674,259.266,426.786,259.293,426.643,259.317
LBigToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHeel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBigToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHeel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
