,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,350.446,177.999,345.446,177.947,345.235,172.993,345.484,172.979,345.596,177.755,345.535,172.804,345.649,172.881,350.33,172.714,350.498,172.911,350.568,177.841
neck,345.369,208.437,345.307,208.352,345.393,193.218,350.334,198.251,350.583,198.245,350.533,198.202,355.551,193.271,355.533,193.244,355.415,193.177,355.565,203.287
RShoulder,330.107,208.45,325.087,208.428,335.13,198.252,335.173,198.249,340.123,193.243,335.176,188.307,340.145,188.363,340.097,193.201,335.224,188.196,340.165,193.314
RElbow,330.166,193.194,305.035,183.059,340.261,218.719,315.006,182.928,309.813,177.841,294.738,177.74,294.64,182.869,294.669,183.257,299.474,178.014,304.771,177.983
RWrist,325.03,167.806,305.053,152.63,355.535,208.465,305.014,137.52,304.856,137.585,264.13,137.534,259.203,147.576,264.182,157.797,259.088,142.573,294.705,147.505
LShoulder,375.611,213.399,375.626,208.44,370.748,193.119,380.695,198.273,380.845,203.262,381.031,198.301,385.709,193.174,381.075,188.315,385.785,193.147,385.77,208.285
LElbow,406.237,183.07,406.21,177.851,381.032,218.387,401.103,172.966,391.148,172.995,391.081,152.607,345.547,208.35,345.617,213.449,401.083,147.502,401.193,167.937
LWrist,431.562,147.765,426.452,132.371,375.839,188.141,406.17,107.031,386.075,117.073,385.716,102.038,299.871,183.028,304.772,188.131,385.802,101.855,391.115,112.072
MidHip,340.515,299.808,345.153,299.848,345.494,294.661,345.679,299.562,350.537,299.689,350.452,299.917,355.529,299.817,355.459,299.882,355.452,299.792,355.475,304.555
RHip,330.179,299.801,330.151,299.844,340.095,294.707,340.105,299.553,340.338,299.64,340.158,299.852,340.455,299.767,340.366,299.865,340.284,299.752,340.417,299.919
RKnee,340.234,380.743,340.312,380.859,340.534,375.699,340.441,375.842,340.496,380.645,340.348,380.787,340.515,380.838,340.505,381.007,340.445,380.893,340.335,380.867
RAnkle,350.366,436.68,350.517,446.833,345.704,436.74,345.569,472.17,345.244,472.173,345.286,472.183,345.318,472.187,345.321,472.195,345.321,472.18,345.104,451.935
LHip,355.499,299.848,360.556,299.894,370.598,294.714,375.823,299.638,380.589,299.777,380.625,304.597,380.775,299.903,380.774,299.923,380.84,299.866,380.776,304.658
LKnee,355.534,380.642,365.544,380.764,375.615,375.639,375.796,375.851,380.592,380.595,380.599,380.88,380.641,380.955,380.583,381.026,380.638,380.894,375.855,380.884
LAnkle,360.643,436.764,360.658,472.168,375.607,436.629,370.763,472.167,375.636,451.92,370.685,472.197,370.752,472.196,365.739,472.208,370.808,472.19,360.507,472.191
REye,345.39,172.995,340.48,172.943,340.374,167.826,345.123,167.775,345.3,167.903,345.223,162.718,345.337,162.836,345.344,157.774,345.446,167.721,345.574,172.752
LEye,360.58,173.016,350.545,172.925,345.543,167.8,350.62,162.86,355.588,167.922,355.498,162.73,355.542,162.862,355.572,162.686,365.586,162.804,365.693,172.787
REar,340.262,178.002,340.082,177.955,340.042,172.967,340.098,177.77,340.159,177.805,340.124,172.957,340.277,172.84,340.286,167.932,340.317,177.712,340.428,177.838
LEar,370.718,178.181,360.637,178.029,355.502,172.899,370.632,172.949,375.672,177.818,375.689,177.721,375.811,172.992,375.788,172.817,380.65,177.7,380.599,177.937
LBigToe,350.54,472.156,350.564,472.189,370.648,451.92,365.64,472.206,365.717,472.199,365.629,472.222,365.644,472.219,360.627,472.235,370.697,472.217,355.456,472.208
LSmallToe,375.66,472.178,375.71,472.206,0.0,0.0,380.871,472.207,380.923,472.203,380.81,472.22,380.836,472.224,380.727,472.235,380.943,472.219,375.786,472.213
LHeel,365.59,446.871,360.592,472.195,370.601,472.156,370.615,472.185,370.603,472.178,0.0,0.0,0.0,0.0,0.0,0.0,370.627,472.194,0.0,0.0
RBigToe,345.264,472.168,345.386,472.197,345.337,472.166,340.344,472.192,340.099,472.197,340.121,472.202,340.061,472.195,340.137,472.208,340.159,472.193,335.264,472.188
RSmallToe,340.282,472.156,340.394,472.187,340.284,472.167,335.193,472.192,330.152,472.198,330.175,472.205,330.209,472.199,335.092,472.212,335.05,472.195,325.113,472.183
RHeel,355.474,472.18,355.518,472.201,350.52,472.195,350.335,472.215,345.318,472.213,345.399,472.218,345.413,472.223,345.389,472.227,345.41,472.218,0.0,0.0
