,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,365.716,152.706,355.596,147.75,350.644,142.802,350.36,142.708,345.572,147.529,340.463,152.592,340.185,147.629,335.269,142.779,319.924,147.525,314.837,147.766
neck,355.431,203.437,350.521,198.248,350.35,193.275,345.437,193.287,340.485,198.362,340.193,203.366,339.99,198.318,335.012,193.185,314.893,193.224,309.914,198.234
RShoulder,330.039,198.368,325.037,193.333,315.023,193.341,309.987,198.264,304.865,198.341,299.963,203.387,299.751,198.327,299.567,188.345,289.431,193.203,279.492,193.313
RElbow,309.797,259.111,305.003,258.868,304.857,254.107,299.96,254.162,299.769,259.05,299.453,259.259,294.515,259.056,289.475,258.899,269.327,259.058,264.429,258.922
RWrist,304.615,304.78,299.918,299.78,299.828,299.789,299.614,299.939,294.707,304.796,284.552,305.041,274.334,304.703,264.452,304.804,263.99,304.902,259.203,304.677
LShoulder,390.927,203.438,386.148,193.312,386.061,193.177,385.739,193.173,380.841,198.358,375.851,203.414,370.657,193.34,355.606,188.327,350.399,188.324,345.584,193.355
LElbow,401.201,259.147,401.097,258.998,396.13,258.994,390.9,258.984,385.852,259.007,381.034,259.162,380.793,259.008,380.544,254.047,375.607,258.846,360.562,258.853
LWrist,411.235,304.966,406.273,304.937,401.186,305.016,391.055,304.87,386.149,304.717,385.677,304.962,380.922,304.919,380.724,304.688,380.548,304.941,365.609,304.726
MidHip,345.657,310.022,345.589,309.881,345.363,309.809,345.177,304.996,340.182,309.766,339.992,315.007,335.041,309.932,325.014,305.026,309.951,305.049,305.061,305.037
RHip,335.238,309.978,335.146,309.788,330.011,305.029,319.977,304.935,309.895,305.073,304.982,315.002,304.707,309.973,299.895,309.761,299.422,309.766,294.557,305.019
RKnee,310.063,396.132,310.024,396.113,305.093,395.999,304.966,391.145,304.912,396.187,304.554,411.325,299.808,411.298,299.729,401.123,299.517,396.166,299.405,396.164
RAnkle,309.785,472.276,304.82,472.267,299.943,472.258,299.821,472.242,304.577,472.249,299.902,472.269,299.842,472.255,299.863,472.238,299.752,472.233,299.747,472.23
LHip,380.66,314.869,380.587,309.963,375.703,309.885,370.703,305.044,355.481,309.842,350.54,319.941,345.65,309.955,345.291,305.001,340.313,305.012,340.114,305.028
LKnee,370.76,406.188,370.63,406.266,360.537,401.186,360.511,396.18,350.594,401.072,350.427,411.192,350.352,406.248,345.538,391.098,345.297,391.135,345.128,396.028
LAnkle,350.525,472.282,350.479,472.27,350.469,472.273,350.524,472.268,350.364,472.267,350.59,472.277,350.551,472.272,350.543,472.261,355.519,472.267,350.603,472.265
REye,350.58,142.775,345.62,142.613,345.482,142.395,345.268,142.32,345.165,142.466,340.083,142.73,335.057,142.559,325.104,142.342,309.753,142.463,304.948,142.655
LEye,375.814,147.485,370.725,142.629,365.672,142.391,360.484,142.356,355.431,142.537,345.398,142.739,345.112,142.545,340.299,142.387,330.159,142.449,325.115,142.681
REar,345.119,152.586,340.284,147.62,340.107,147.481,335.194,142.78,330.201,147.583,320.039,147.782,309.945,147.651,304.96,142.712,299.844,147.527,299.685,147.688
LEar,380.892,157.733,380.734,147.73,375.856,147.483,370.758,147.48,365.57,152.566,350.591,152.581,345.668,147.592,345.365,142.792,340.183,147.501,340.038,147.748
LBigToe,355.621,472.309,350.634,472.3,350.492,472.302,350.419,472.295,350.376,472.288,350.517,472.311,350.535,472.302,350.48,472.278,355.472,472.281,355.439,472.281
LSmallToe,365.635,472.301,365.608,472.284,360.661,472.295,365.573,472.288,360.57,472.282,365.589,472.305,360.606,472.299,370.747,472.271,375.807,472.277,375.704,472.274
LHeel,345.438,472.276,345.425,472.26,345.431,472.268,345.492,472.262,345.359,472.264,350.401,472.278,350.377,472.271,350.46,472.257,355.536,472.268,350.577,472.265
RBigToe,304.787,472.31,304.626,472.304,299.699,472.298,299.612,472.285,0.0,0.0,299.758,472.315,299.812,472.3,299.774,472.277,299.621,472.281,299.592,472.279
RSmallToe,304.736,472.312,299.845,472.308,299.689,472.298,299.486,472.285,0.0,0.0,299.622,472.32,299.561,472.305,299.548,472.278,299.488,472.283,294.641,472.282
RHeel,309.852,472.263,304.816,472.261,299.866,472.258,299.799,472.245,304.616,472.248,299.868,472.257,299.86,472.252,299.887,472.24,299.808,472.235,299.813,472.227
