,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,386.083,147.672,386.18,147.708,391.147,152.628,396.041,157.663,396.192,172.74,401.056,162.754,411.203,157.685,411.182,152.777,406.29,157.702,401.075,157.813
neck,380.979,198.348,385.696,198.291,385.99,203.275,385.952,203.407,385.994,213.295,386.058,208.377,386.132,203.42,390.899,203.257,386.197,203.278,385.968,208.312
RShoulder,345.323,193.258,345.469,193.177,350.497,193.23,350.494,193.348,350.57,203.283,350.617,198.266,355.513,193.27,360.484,188.35,355.525,188.319,350.545,198.223
RElbow,340.074,254.057,340.096,254.007,340.3,258.846,340.253,258.867,340.335,259.019,340.327,258.913,340.366,254.127,340.455,253.96,340.381,254.123,340.297,258.914
RWrist,330.163,299.827,335.057,299.66,335.299,299.846,340.019,299.937,340.284,304.677,340.245,304.556,340.392,299.934,340.24,299.722,340.142,304.572,340.175,304.658
LShoulder,421.328,208.348,421.448,208.331,426.278,208.43,421.656,213.408,421.675,218.33,426.284,213.554,426.319,213.495,426.468,213.332,426.434,213.376,421.647,213.484
LElbow,426.275,264.007,426.398,259.267,426.641,259.346,426.478,264.196,426.426,264.294,426.344,264.004,426.369,264.084,426.41,264.032,426.489,264.075,426.414,264.22
LWrist,426.444,309.908,426.446,309.852,426.563,309.954,426.529,315.054,426.568,324.997,426.401,309.778,426.389,314.891,426.267,319.989,426.422,315.026,426.57,320.026
MidHip,375.79,309.841,380.566,304.946,380.743,305.072,380.796,309.831,380.92,314.877,380.914,309.915,380.938,309.877,380.826,309.946,380.927,309.875,380.867,309.909
RHip,345.494,305.065,345.603,304.818,350.46,304.884,350.524,305.01,355.458,309.955,355.483,309.757,355.57,305.065,350.619,309.766,355.434,304.992,350.632,305.078
RKnee,339.982,391.202,340.072,385.958,340.099,386.038,340.196,390.958,340.408,390.997,340.444,386.114,340.355,385.959,340.161,391.178,340.272,391.04,340.313,390.986
RAnkle,315.068,472.247,315.047,472.231,314.974,472.222,319.931,472.233,325.129,472.242,325.17,472.237,325.117,472.239,314.989,472.23,314.981,472.234,315.081,472.229
LHip,390.984,310.02,391.089,309.779,396.041,309.953,396.108,310.017,401.082,319.918,396.191,314.863,396.175,310.057,396.082,314.954,401.133,314.883,396.187,314.856
LKnee,386.025,406.29,386.131,391.169,386.128,401.103,386.21,401.087,390.924,406.188,386.222,396.123,386.173,391.174,386.048,406.275,386.158,401.204,386.227,401.122
LAnkle,381.024,472.278,385.782,472.262,385.724,472.258,385.885,472.258,385.976,472.27,385.91,472.266,380.99,472.262,385.749,472.265,385.754,472.256,386.075,472.258
REye,385.735,142.572,385.823,142.578,386.076,142.699,386.196,147.481,390.971,152.773,391.043,147.655,396.208,147.504,396.172,142.785,396.098,147.504,391.033,147.579
LEye,391.208,142.692,396.156,142.719,406.195,142.8,411.247,147.649,411.37,162.733,416.229,152.666,421.198,147.734,421.163,147.655,421.15,147.724,416.218,152.577
REar,375.638,147.619,375.777,147.547,380.73,147.694,380.847,147.766,380.991,162.684,385.716,152.68,385.949,147.697,386.004,147.626,385.873,147.647,381.055,152.57
LEar,406.141,152.638,411.291,152.639,416.316,157.662,416.461,167.72,421.229,172.888,421.394,167.876,421.521,167.852,421.55,162.747,421.539,167.742,421.296,167.857
LBigToe,0.0,0.0,385.88,472.277,385.847,472.279,386.035,472.279,386.195,472.293,386.104,472.281,0.0,0.0,386.008,472.286,386.013,472.274,386.224,472.278
LSmallToe,0.0,0.0,396.081,472.275,391.068,472.268,396.12,472.266,396.11,472.282,401.127,472.268,0.0,0.0,391.099,472.279,396.067,472.258,401.195,472.263
LHeel,380.819,472.277,380.958,472.259,380.895,472.255,380.995,472.257,385.793,472.269,381.042,472.265,380.753,472.26,380.906,472.266,380.853,472.258,385.871,472.257
RBigToe,310.01,472.309,314.943,472.284,310.004,472.281,315.026,472.292,319.999,472.292,325.018,472.282,320.035,472.286,310.006,472.294,310.01,472.293,315.026,472.291
RSmallToe,309.909,472.304,304.959,472.27,304.918,472.264,309.956,472.283,319.998,472.283,319.962,472.269,314.975,472.272,309.872,472.281,309.857,472.278,314.878,472.278
RHeel,324.972,472.241,324.972,472.237,320.061,472.227,324.992,472.235,330.043,472.242,330.057,472.244,325.143,472.243,320.042,472.233,0.0,0.0,0.0,0.0
