,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,289.643,147.646,284.401,152.681,284.52,157.8,284.396,157.808,289.476,157.754,289.593,147.774,294.42,147.653,294.466,147.782,294.483,152.607,294.472,157.647
neck,294.75,198.216,294.749,198.374,299.438,203.38,299.483,203.322,299.499,198.241,299.5,193.31,299.533,193.307,299.503,203.265,299.548,198.328,299.634,198.349
RShoulder,259.143,203.274,259.201,203.441,259.316,208.439,263.973,208.353,259.387,203.268,259.335,198.293,259.377,198.23,259.343,208.32,263.975,203.316,264.14,198.348
RElbow,253.966,258.855,253.915,258.858,254.081,258.899,258.888,258.882,258.847,258.885,258.957,258.904,258.919,258.906,258.849,259.179,258.983,259.141,259.172,253.974
RWrist,248.877,304.622,238.949,304.7,233.783,304.71,243.826,304.651,243.973,304.975,253.861,304.777,254.036,304.909,253.941,305.073,254.038,309.775,258.834,304.706
LShoulder,325.152,188.334,325.043,193.206,325.096,198.295,325.084,198.23,325.101,193.133,325.163,188.299,330.048,193.139,330.135,193.353,330.098,193.273,330.206,198.277
LElbow,340.349,248.987,340.289,253.886,340.402,254.131,340.349,254.104,340.302,244.017,340.352,248.893,340.314,254.014,340.309,254.01,340.341,254.032,340.421,258.978
LWrist,340.411,299.731,340.465,299.859,340.439,304.945,340.291,304.818,340.192,299.855,340.242,299.838,340.141,304.92,340.263,304.776,340.357,304.894,345.099,309.784
MidHip,299.497,304.75,299.465,304.934,299.479,305.04,299.43,304.973,299.464,304.864,299.54,304.86,299.51,304.837,299.49,304.946,299.541,304.966,299.568,304.969
RHip,264.524,304.866,264.482,305.053,264.5,309.798,264.499,305.038,264.517,304.963,269.232,304.929,269.248,304.879,269.187,305.026,269.275,305.011,269.329,304.948
RKnee,274.365,391.049,269.416,396.043,269.299,401.213,269.241,401.157,269.489,396.091,274.506,391.184,274.479,391.109,274.48,396.067,274.28,391.172,274.441,390.986
RAnkle,299.486,472.234,299.441,472.248,294.573,472.265,294.503,472.251,299.484,472.243,299.486,472.245,299.505,472.232,299.557,472.236,294.636,472.23,294.676,472.225
LHip,309.97,304.665,309.953,304.853,309.978,305.002,309.868,304.94,309.866,304.807,309.958,304.823,309.86,304.83,309.88,304.921,309.939,304.967,309.947,305.012
LKnee,335.159,385.826,330.085,385.89,325.103,386.202,315.062,386.163,319.993,386.128,324.989,390.905,309.978,386.134,310.006,391.101,309.93,391.025,309.917,390.982
LAnkle,345.389,472.235,345.244,472.254,340.497,472.275,340.176,472.273,335.296,472.258,335.103,472.267,315.016,472.262,315.004,472.271,310.022,472.265,310.021,472.261
REye,274.444,142.584,269.439,147.481,274.282,147.726,269.464,147.753,274.445,147.68,279.343,142.681,279.426,142.553,279.486,142.694,279.513,142.756,279.505,147.542
LEye,299.459,142.54,294.53,142.787,294.611,147.686,294.514,147.668,294.726,147.668,299.469,142.691,299.539,142.576,299.571,142.703,299.58,142.767,299.599,147.603
REar,264.336,147.711,264.358,152.713,264.412,162.759,264.491,162.739,269.263,157.697,269.193,147.767,269.27,147.67,269.307,152.615,269.371,152.677,269.459,152.764
LEar,304.594,142.8,299.922,147.732,304.547,152.737,299.953,152.713,304.666,152.694,304.702,147.615,304.805,147.543,304.808,147.699,304.8,152.551,304.874,152.734
LBigToe,345.387,472.255,345.31,472.261,0.0,0.0,340.393,472.276,340.3,472.256,340.196,472.262,320.059,472.265,324.999,472.272,315.002,472.27,314.948,472.273
LSmallToe,360.498,472.246,355.523,472.255,0.0,0.0,345.505,472.267,345.412,472.242,345.298,472.251,335.207,472.26,330.195,472.275,330.208,472.26,330.157,472.266
LHeel,345.394,472.23,345.245,472.251,340.47,472.278,340.19,472.276,335.248,472.255,335.085,472.261,314.958,472.257,314.911,472.27,309.899,472.265,309.966,472.259
RBigToe,294.572,472.275,294.628,472.28,289.618,472.309,289.527,472.292,294.601,472.275,289.653,472.283,294.482,472.257,294.544,472.261,289.513,472.26,289.54,472.266
RSmallToe,284.559,472.279,284.522,472.294,284.414,472.322,279.45,472.309,284.53,472.288,284.575,472.291,284.54,472.269,289.511,472.273,279.499,472.275,279.472,472.277
RHeel,299.647,472.227,299.527,472.231,294.577,472.243,294.546,472.234,299.523,472.23,299.516,472.23,299.524,472.229,299.541,472.228,294.558,472.225,294.598,472.228
