,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,259.077,183.152,259.01,183.018,259.223,182.918,264.299,178.228,264.355,178.157,269.216,178.148,269.414,182.895,289.637,177.947,294.677,177.992,299.86,177.969
neck,294.487,213.504,294.482,213.295,294.599,213.4,299.584,213.445,299.641,213.368,299.624,213.441,299.892,213.535,299.807,213.582,299.948,213.55,304.74,218.325
RShoulder,269.459,218.492,274.333,213.595,274.347,218.381,284.534,218.467,294.471,218.268,269.437,218.403,279.492,218.475,269.353,218.501,269.294,218.458,274.49,218.517
RElbow,264.252,259.144,264.143,259.035,264.358,259.15,264.252,259.141,279.405,258.948,269.285,259.026,274.368,259.02,264.308,258.995,258.99,253.943,259.235,259.194
RWrist,223.598,249.09,223.506,253.967,223.748,254.139,223.646,254.023,243.901,248.932,228.864,253.979,253.909,259.021,233.921,248.912,238.792,258.978,254.094,238.953
LShoulder,299.687,208.39,299.594,203.329,299.823,208.347,304.782,208.358,304.715,208.457,310.016,208.389,319.975,208.493,330.064,213.355,339.967,208.364,340.074,213.388
LElbow,258.897,243.863,253.946,248.902,264.104,243.902,259.347,248.933,264.43,254.017,294.654,248.899,294.72,248.937,304.686,254.164,335.083,254.04,335.043,254.107
LWrist,213.436,249.045,213.365,254.011,218.64,253.915,218.386,253.904,223.629,253.94,238.932,254.002,248.917,254.147,259.0,254.167,274.379,254.122,269.392,249.072
MidHip,335.291,305.062,335.26,304.978,335.268,309.785,335.281,309.773,340.079,309.803,335.103,304.9,335.184,309.793,335.004,305.037,330.191,304.833,335.03,304.914
RHip,320.021,310.007,320.008,309.891,320.01,310.02,315.037,309.998,325.124,309.95,309.799,309.778,309.86,310.012,304.916,309.941,304.71,309.752,304.843,309.839
RKnee,310.056,411.294,310.004,411.172,310.042,411.28,309.828,406.23,309.804,406.268,305.015,401.208,305.038,411.259,304.962,401.13,304.79,396.09,304.853,401.19
RAnkle,304.944,472.262,305.022,472.26,305.022,472.262,309.861,472.264,309.826,472.267,310.0,472.262,309.915,472.268,309.941,472.266,309.905,472.257,309.863,472.264
LHip,345.212,304.848,345.169,304.793,345.185,304.905,345.286,304.921,345.302,305.005,345.329,304.721,345.372,304.966,345.368,304.839,345.431,304.613,345.431,304.689
LKnee,360.683,396.042,360.56,391.109,360.555,396.0,355.444,391.04,350.648,391.02,360.632,390.939,365.63,395.991,375.615,390.933,375.824,385.891,380.643,385.876
LAnkle,416.186,472.25,411.337,472.255,411.274,472.249,406.207,472.253,401.206,472.275,396.089,472.279,396.156,472.282,391.1,472.261,390.972,472.248,391.182,472.256
REye,254.023,178.154,254.079,178.059,258.899,177.941,259.363,177.885,264.014,177.776,264.196,177.812,264.412,177.916,274.485,173.014,284.512,177.684,299.452,172.986
LEye,259.327,178.101,259.28,177.991,264.117,177.9,269.287,177.781,269.376,177.705,274.367,173.033,279.427,177.848,299.436,172.846,299.701,172.881,304.741,172.804
REar,0.0,0.0,0.0,0.0,0.0,0.0,259.069,182.965,0.0,0.0,263.99,182.847,264.333,182.955,269.347,178.074,274.377,178.045,289.529,178.017
LEar,274.341,178.08,274.295,178.017,279.484,177.931,294.633,177.83,299.491,177.745,299.62,177.812,299.806,177.907,304.684,177.843,304.962,177.798,310.06,177.816
LBigToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.141,472.26,0.0,0.0
LSmallToe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.212,472.27,0.0,0.0
LHeel,416.303,472.246,416.263,472.249,416.21,472.244,411.224,472.251,406.27,472.273,396.099,472.276,396.129,472.279,391.046,472.263,390.921,472.252,391.085,472.261
RBigToe,304.974,472.32,0.0,0.0,0.0,0.0,309.886,472.328,309.93,472.337,309.953,472.333,309.961,472.347,0.0,0.0,0.0,0.0,309.949,472.321
RSmallToe,304.885,472.322,0.0,0.0,0.0,0.0,309.923,472.327,0.0,0.0,309.907,472.334,304.946,472.346,0.0,0.0,0.0,0.0,304.896,472.33
RHeel,314.974,472.262,319.937,472.264,319.913,472.265,324.976,472.268,320.023,472.269,325.026,472.259,320.077,472.261,325.003,472.259,320.075,472.251,320.04,472.255
