,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,421.46,162.715,416.447,157.718,416.376,157.658,416.193,157.67,401.18,157.652,396.011,157.672,385.709,157.736,380.762,152.751,375.619,157.716,345.617,152.773
neck,396.209,198.372,401.187,198.213,396.201,193.212,396.014,193.28,391.149,193.314,386.121,198.388,380.94,198.38,380.656,198.224,370.791,198.282,345.682,198.26
RShoulder,380.93,198.215,380.847,193.223,380.639,188.24,375.708,188.166,370.746,188.343,360.63,193.321,345.368,198.31,340.492,198.218,340.142,193.274,320.054,198.348
RElbow,396.116,254.119,391.008,254.106,391.05,248.987,385.989,243.972,370.595,248.896,345.652,253.971,340.245,254.17,330.071,249.067,309.878,254.099,304.621,253.982
RWrist,456.817,253.99,441.661,233.838,441.798,233.873,431.72,258.882,421.168,243.949,385.84,248.9,370.592,248.989,345.615,253.919,340.059,233.882,315.065,248.887
LShoulder,421.588,203.304,426.38,198.242,426.431,198.216,426.503,203.3,426.555,198.258,421.555,203.353,421.131,203.339,411.216,193.35,396.051,198.329,385.809,198.205
LElbow,436.669,253.873,436.612,244.012,441.722,253.934,441.824,254.09,441.703,253.937,426.651,258.863,421.627,258.866,421.264,253.901,406.16,258.984,391.098,254.103
LWrist,461.883,253.969,0.0,0.0,426.391,238.773,436.632,259.252,421.567,253.87,456.74,264.266,385.933,243.926,421.137,269.366,365.708,253.894,375.661,228.805
MidHip,401.224,309.796,396.108,305.077,391.117,304.946,391.016,304.937,386.177,304.998,385.857,309.809,375.832,304.953,375.579,304.879,350.614,304.874,345.323,305.068
RHip,385.907,309.841,380.984,305.06,380.817,304.91,380.64,304.851,375.678,304.89,365.702,305.021,345.567,304.841,345.312,304.875,340.126,304.846,325.022,305.02
RKnee,391.128,401.156,380.879,396.097,380.591,386.215,365.525,390.988,345.373,396.016,340.504,391.149,339.95,386.2,335.108,390.921,325.039,391.092,304.999,411.18
RAnkle,385.97,472.295,375.618,472.236,355.513,472.254,345.348,472.262,340.019,472.249,320.056,472.247,314.954,472.224,310.08,472.23,309.767,472.229,305.087,472.252
LHip,421.492,309.867,421.411,309.805,421.237,305.027,421.263,305.046,421.17,309.788,411.318,309.926,390.913,305.064,386.108,304.934,380.875,304.884,375.696,309.764
LKnee,421.586,411.198,421.286,411.291,421.19,396.124,416.461,401.096,421.14,406.212,416.396,411.322,391.127,391.132,390.959,386.189,386.104,386.201,381.069,396.038
LAnkle,391.121,472.306,411.164,472.28,411.273,472.263,411.262,472.27,416.28,472.266,421.222,472.266,416.263,472.235,411.321,472.252,411.246,472.25,406.213,472.275
REye,416.352,147.659,406.281,147.594,406.202,147.527,401.061,147.512,390.972,147.532,386.057,147.549,380.798,147.601,375.71,147.578,360.572,147.613,345.228,147.547
LEye,426.259,147.761,421.43,147.674,421.393,147.638,421.289,147.629,416.228,147.615,406.297,147.612,386.129,147.706,385.703,147.565,380.732,147.671,355.54,147.521
REar,386.216,157.776,386.098,157.648,386.055,152.673,385.823,152.623,381.042,152.631,380.773,152.703,370.612,152.733,355.498,157.673,345.533,152.765,340.083,157.634
LEar,426.357,167.884,426.363,162.751,426.367,162.728,421.655,162.747,421.368,162.738,416.361,162.702,396.159,162.725,386.178,152.652,385.773,157.8,375.73,157.68
LBigToe,406.17,472.323,416.437,472.286,416.455,472.264,0.0,0.0,416.273,472.285,416.34,472.296,401.156,472.255,396.114,472.269,396.118,472.273,0.0,0.0
LSmallToe,406.266,472.333,421.29,472.29,421.49,472.251,0.0,0.0,421.561,472.281,426.373,472.293,426.331,472.264,421.581,472.277,421.531,472.29,0.0,0.0
LHeel,0.0,0.0,406.125,472.273,406.194,472.256,406.239,472.271,416.151,472.275,0.0,0.0,416.396,472.25,416.274,472.263,411.345,472.264,406.216,472.276
RBigToe,386.001,472.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.034,472.303,314.948,472.282,0.0,0.0,309.862,472.276,0.0,0.0
RSmallToe,385.955,472.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.988,472.297,309.796,472.275,0.0,0.0,304.828,472.28,0.0,0.0
RHeel,385.884,472.289,0.0,0.0,355.505,472.254,345.375,472.257,340.056,472.25,325.029,472.245,324.985,472.228,320.073,472.232,314.97,472.232,315.009,472.243
