,0 - X data,0 - Y data,1 - X data,1 - Y data,2 - X data,2 - Y data,3 - X data,3 - Y data,4 - X data,4 - Y data,5 - X data,5 - Y data,6 - X data,6 - Y data,7 - X data,7 - Y data,8 - X data,8 - Y data,9 - X data,9 - Y data
nose,0.0,0.0,375.645,177.848,289.443,172.712,304.751,162.73,314.933,152.738,340.017,147.738,350.38,147.719,375.745,157.671,386.025,157.746,396.087,157.785
neck,0.0,0.0,375.885,213.58,309.857,193.322,330.18,193.33,340.003,193.22,345.144,188.318,360.493,188.314,380.611,198.289,385.806,203.415,386.126,208.346
RShoulder,0.0,0.0,340.451,213.587,299.851,193.294,304.851,193.326,305.008,193.157,305.098,193.283,335.189,188.347,340.433,198.353,350.361,203.298,365.587,198.385
RElbow,0.0,0.0,325.159,259.257,304.759,249.079,304.727,249.042,299.71,238.878,299.662,253.974,309.772,248.916,325.161,259.158,340.325,258.947,350.335,254.115
RWrist,0.0,0.0,340.381,254.02,274.3,259.14,284.412,264.109,284.489,223.833,269.492,218.649,299.744,218.545,309.972,233.889,340.21,299.791,370.705,299.683
LShoulder,13.0483,61.2786,406.207,213.566,335.131,188.271,340.519,193.15,350.421,193.262,380.693,188.187,386.169,188.25,411.231,193.312,421.451,208.358,421.531,213.427
LElbow,56.2703,188.064,421.201,259.127,305.04,248.987,314.904,254.151,345.29,259.047,381.073,233.815,396.12,253.882,421.361,259.066,426.521,259.013,436.627,263.998
LWrist,13.0797,218.243,406.226,279.498,264.339,254.109,274.392,264.363,299.932,264.212,335.033,253.909,345.518,238.963,375.605,238.825,396.178,223.771,426.49,233.768
MidHip,0.0,0.0,375.723,309.816,335.32,305.003,340.004,309.85,340.253,305.052,345.587,304.859,365.598,304.876,375.741,309.787,385.82,309.968,390.959,314.849
RHip,0.0,0.0,345.466,309.778,315.037,305.057,314.868,309.837,319.925,304.99,335.135,304.888,340.523,304.923,345.399,305.083,360.632,309.918,380.573,310.037
RKnee,0.0,0.0,335.007,386.196,304.915,416.211,304.642,416.194,304.975,411.207,315.07,401.138,335.062,391.212,335.136,396.17,345.332,396.037,350.501,401.179
RAnkle,0.0,0.0,304.913,472.242,304.735,472.269,304.781,472.272,304.978,472.263,305.009,472.253,309.772,472.259,309.91,472.265,335.026,472.264,340.314,472.255
LHip,0.0,0.0,386.175,309.919,345.283,305.015,345.422,309.9,350.414,309.757,375.833,304.806,385.795,304.864,390.927,309.842,416.14,310.051,421.245,314.952
LKnee,0.0,0.0,390.989,395.999,345.528,406.214,360.663,396.151,375.677,401.18,381.106,391.091,386.216,391.162,396.124,406.159,421.201,411.205,421.285,411.306
LAnkle,0.0,0.0,401.138,472.27,421.324,472.227,411.183,472.273,401.085,472.275,411.378,472.265,411.366,472.266,416.201,472.258,416.427,472.268,416.328,472.271
REye,0.0,0.0,360.616,172.774,284.411,152.712,299.909,147.702,309.963,147.518,330.159,142.663,345.344,142.648,365.588,147.559,381.081,147.567,386.133,147.576
LEye,0.0,0.0,380.75,172.79,294.691,152.761,309.869,147.67,330.112,147.522,340.443,142.662,360.515,142.645,380.846,147.631,391.135,147.695,411.213,147.741
REar,0.0,0.0,350.41,177.768,0.0,0.0,299.75,167.795,304.912,157.624,315.02,147.736,340.302,147.772,350.361,152.758,375.621,157.695,380.798,157.684
LEar,13.1119,13.0883,385.877,177.775,304.964,157.761,335.259,152.669,340.453,152.763,350.441,147.581,380.586,152.586,386.008,152.736,406.21,162.854,416.43,167.793
LBigToe,0.0,0.0,391.081,472.298,0.0,0.0,0.0,0.0,0.0,0.0,396.02,472.301,396.168,472.311,396.137,472.307,416.404,472.289,416.417,472.291
LSmallToe,0.0,0.0,416.369,472.307,0.0,0.0,0.0,0.0,0.0,0.0,421.502,472.308,421.545,472.31,421.473,472.3,421.57,472.283,421.519,472.283
LHeel,0.0,0.0,406.138,472.274,426.349,472.236,411.348,472.261,0.0,0.0,416.273,472.269,416.277,472.273,416.241,472.266,416.238,472.279,0.0,0.0
RBigToe,0.0,0.0,304.799,472.281,304.872,472.31,0.0,0.0,0.0,0.0,304.977,472.316,309.817,472.328,309.932,472.32,335.154,472.304,340.203,472.29
RSmallToe,0.0,0.0,304.642,472.295,304.785,472.316,0.0,0.0,0.0,0.0,304.761,472.317,304.915,472.325,304.861,472.33,335.139,472.313,340.187,472.306
RHeel,0.0,0.0,309.939,472.242,314.871,472.27,314.946,472.275,314.994,472.262,314.979,472.246,319.906,472.249,319.985,472.243,0.0,0.0,340.293,472.254
